CIA - The World Factbook --  Education expenditures   

This entry provides the public expenditure on education as a percent of GDP.

| Rank | country | (% of GDP) | Date of Information |
| 159 | Congo, Democratic Republic of the | 2.50 | 2010 |
| 160 | Antigua and Barbuda | 2.50 | 2009 |
| 161 | Pakistan | 2.40 | 2010 |
| 162 | Dominican Republic | 2.20 | 2007 |
| 163 | Bangladesh | 2.20 | 2009 |
| 164 | Eritrea | 2.10 | 2006 |
| 165 | Liechtenstein | 2.10 | 2008 |
| 166 | Sri Lanka | 2.00 | 2010 |
| 167 | Lebanon | 1.70 | 2011 |
| 168 | Zambia | 1.40 | 2008 |
| 169 | Central African Republic | 1.20 | 2011 |
| 170 | Monaco | 1.20 | 2009 |
| 171 | United Arab Emirates | 1.10 | 2004 |
| 172 | Burma | 0.80 | 2011 |
| 173 | Equatorial Guinea | 0.60 | 2003 |


