CIA - The World Factbook --  Refined petroleum products - consumption   

This entry is the country's total consumption of refined petroleum products, in barrels per day (bbl/day). The discrepancy between the amount of refined petroleum products produced and/or imported and the amount consumed and/or exported is due to the omission of stock changes, refinery gains, and other complicating factors.

| Rank | country | (bbl/day) | Date of Information |
| 81 | Sri Lanka | 89,620 | 2011 est. |
| 82 | Tunisia | 88,380 | 2011 est. |
| 83 | Slovakia | 83,910 | 2011 est. |
| 84 | Serbia | 81,440 | 2011 est. |
| 85 | Guatemala | 80,810 | 2011 est. |
| 86 | Angola | 79,430 | 2011 est. |
| 87 | Kenya | 79,410 | 2011 est. |
| 88 | Jamaica | 78,520 | 2011 est. |
| 89 | Croatia | 74,410 | 2012 est. |
| 90 | Curacao | 72,000 | 2010 est. |
| 91 | Lithuania | 70,390 | 2011 est. |
| 92 | Ghana | 61,590 | 2011 est. |
| 93 | Luxembourg | 61,380 | 2011 est. |
| 94 | Cyprus | 58,430 | 2011 est. |
| 95 | Honduras | 58,150 | 2011 est. |
| 96 | Slovenia | 52,930 | 2011 est. |
| 97 | Bahrain | 51,450 | 2012 est. |
| 98 | Uruguay | 51,100 | 2011 est. |
| 99 | Costa Rica | 50,200 | 2011 est. |
| 100 | Ethiopia | 49,080 | 2011 est. |
| 101 | Bolivia | 45,840 | 2012 est. |
| 102 | Tajikistan | 45,810 | 2011 est. |
| 103 | Armenia | 45,300 | 2011 est. |
| 104 | El Salvador | 44,040 | 2011 est. |
| 105 | Tanzania | 43,310 | 2011 est. |
| 106 | Trinidad and Tobago | 41,000 | 2011 est. |
| 107 | Burma | 40,620 | 2011 est. |
| 108 | Senegal | 40,600 | 2011 est. |
| 109 | Cambodia | 39,350 | 2011 est. |
| 110 | Albania | 38,390 | 2011 est. |
| 111 | Papua New Guinea | 36,320 | 2011 est. |
| 112 | Bahamas, The | 36,300 | 2011 est. |
| 113 | Latvia | 31,340 | 2011 est. |
| 114 | Nicaragua | 30,690 | 2011 est. |
| 115 | Cameroon | 29,410 | 2011 est. |
| 116 | West Bank | 29,310 | 2011 est. |
| 117 | Benin | 29,170 | 2011 est. |
| 118 | Togo | 28,670 | 2011 est. |
| 119 | Bosnia and Herzegovina | 27,540 | 2011 est. |
| 120 | Paraguay | 26,820 | 2011 est. |
| 121 | Estonia | 26,340 | 2011 est. |
| 122 | Gibraltar | 24,920 | 2011 est. |
| 123 | Mauritius | 24,710 | 2011 est. |
| 124 | Cote d'Ivoire | 24,630 | 2011 est. |
| 125 | Namibia | 22,990 | 2011 est. |
| 126 | Mongolia | 21,610 | 2011 est. |
| 127 | Iceland | 20,770 | 2011 est. |
| 128 | Mozambique | 19,580 | 2011 est. |
| 129 | Malta | 19,520 | 2011 est. |
| 130 | Zambia | 19,260 | 2011 est. |
| 131 | Zimbabwe | 19,030 | 2011 est. |
| 132 | Nepal | 18,430 | 2011 est. |
| 133 | Mauritania | 18,120 | 2011 est. |
| 134 | Moldova | 18,060 | 2011 est. |
| 135 | Fiji | 17,810 | 2011 est. |
| 136 | Macedonia | 17,490 | 2011 est. |
| 137 | Madagascar | 17,480 | 2011 est. |
| 138 | Georgia | 17,280 | 2011 est. |
| 139 | Uganda | 16,930 | 2011 est. |
| 140 | Kyrgyzstan | 16,640 | 2011 est. |
| 141 | Gabon | 15,800 | 2011 est. |
| 142 | Botswana | 15,420 | 2011 est. |
| 143 | Korea, North | 15,070 | 2011 est. |
| 144 | Brunei | 14,640 | 2011 est. |
| 145 | Guam | 14,490 | 2011 est. |
| 146 | Suriname | 14,100 | 2011 est. |
| 147 | Haiti | 14,000 | 2011 est. |
| 148 | New Caledonia | 13,640 | 2011 est. |
| 149 | Djibouti | 12,460 | 2011 est. |
| 150 | Malawi | 12,060 | 2011 est. |
| 151 | Guyana | 10,910 | 2011 est. |
| 152 | Congo, Republic of the | 10,710 | 2011 est. |
| 153 | Congo, Democratic Republic of the | 10,240 | 2011 est. |
| 154 | Burkina Faso | 9,960 | 2011 est. |
| 155 | Sierra Leone | 8,768 | 2011 est. |
| 156 | Guinea | 8,671 | 2011 est. |
| 157 | Barbados | 8,339 | 2011 est. |
| 158 | French Polynesia | 8,000 | 2011 est. |
| 159 | Seychelles | 7,793 | 2011 est. |
| 160 | Macau | 7,522 | 2012 est. |
| 161 | Belize | 7,044 | 2011 est. |
| 162 | Maldives | 6,875 | 2011 est. |
| 163 | Aruba | 5,661 | 2011 est. |
| 164 | Somalia | 5,659 | 2011 est. |
| 165 | Niger | 5,629 | 2011 est. |
| 166 | Rwanda | 5,245 | 2011 est. |
| 167 | American Samoa | 5,115 | 2011 est. |
| 168 | Antigua and Barbuda | 5,000 | 2011 est. |
| 169 | Mali | 4,994 | 2011 est. |
| 170 | Faroe Islands | 4,871 | 2011 est. |
| 171 | Swaziland | 4,567 | 2011 est. |
| 172 | Eritrea | 4,480 | 2011 est. |
| 173 | Montenegro | 4,446 | 2011 est. |
| 174 | Afghanistan | 4,229 | 2011 est. |
| 175 | Greenland | 3,897 | 2011 est. |
| 176 | Liberia | 3,533 | 2011 est. |
| 177 | Laos | 3,391 | 2011 est. |
| 178 | Gambia, The | 3,181 | 2011 est. |
| 179 | Central African Republic | 3,175 | 2011 est. |
| 180 | Cayman Islands | 3,141 | 2011 est. |
| 181 | Guinea-Bissau | 2,922 | 2011 est. |
| 182 | Saint Lucia | 2,922 | 2011 est. |
| 183 | Grenada | 2,803 | 2011 est. |
| 184 | Timor-Leste | 2,755 | 2011 est. |
| 185 | Bermuda | 2,747 | 2012 est. |
| 186 | Cabo Verde | 2,608 | 2011 est. |
| 187 | Burundi | 2,290 | 2011 est. |
| 188 | Western Sahara | 1,948 | 2011 est. |
| 189 | Saint Vincent and the Grenadines | 1,948 | 2011 est. |
| 190 | Chad | 1,817 | 2011 est. |
| 191 | Lesotho | 1,777 | 2011 est. |
| 192 | Solomon Islands | 1,728 | 2011 est. |
| 193 | Bhutan | 1,719 | 2011 est. |
| 194 | Equatorial Guinea | 1,588 | 2011 est. |
| 195 | Saint Kitts and Nevis | 1,496 | 2011 est. |
| 196 | Tonga | 1,221 | 2011 est. |
| 197 | Vanuatu | 1,170 | 2011 est. |
| 198 | Samoa | 1,070 | 2011 est. |
| 199 | Comoros | 1,025 | 2011 est. |
| 200 | Nauru | 1,000 | 2011 est. |
| 201 | Montserrat | 1,000 | 2011 est. |
| 202 | British Virgin Islands | 1,000 | 2011 est. |
| 203 | Turks and Caicos Islands | 999 | 2011 est. |
| 204 | Cook Islands | 974 | 2011 est. |
| 205 | Saint Pierre and Miquelon | 974 | 2011 est. |
| 206 | Dominica | 918 | 2011 est. |
| 207 | Sao Tome and Principe | 904 | 2011 est. |
| 208 | Falkland Islands (Islas Malvinas) | 300 | 2011 est. |
| 209 | Kiribati | 300 | 2011 est. |
| 210 | Saint Helena, Ascension, and Tristan da Cunha | 100 | 2011 est. |


