CIA - The World Factbook --  Population growth rate   

The average annual percent change in the population, resulting from a surplus (or deficit) of births over deaths and the balance of migrants entering and leaving a country. The rate may be positive or negative. The growth rate is a factor in determining how great a burden would be imposed on a country by the changing needs of its people for infrastructure (e.g., schools, hospitals, housing, roads), resources (e.g., food, water, electricity), and jobs. Rapid population growth can be seen as threatening by neighboring countries.

| Rank | country | (%) | Date of Information |
| 121 | Ireland | 1.12 | 2009 est. |
| 122 | Lebanon | 1.11 | 2009 est. |
| 123 | Suriname | 1.10 | 2009 est. |
| 124 | Argentina | 1.05 | 2009 est. |
| 125 | Seychelles | 1.00 | 2009 est. |
| 126 | Singapore | 1.00 | 2009 est. |
| 127 | Tunisia | 0.98 | 2009 est. |
| 128 | Vietnam | 0.98 | 2009 est. |
| 129 | United States | 0.98 | 2009 est. |
| 130 | Qatar | 0.96 | 2009 est. |
| 131 | Namibia | 0.95 | 2009 est. |
| 132 | New Zealand | 0.94 | 2009 est. |
| 133 | Uzbekistan | 0.94 | 2009 est. |
| 134 | Sri Lanka | 0.90 | 2009 est. |
| 135 | Iran | 0.88 | 2009 est. |
| 136 | Chile | 0.88 | 2009 est. |
| 137 | Saint Kitts and Nevis | 0.85 | 2009 est. |
| 138 | Canada | 0.82 | 2009 est. |
| 139 | Burma | 0.78 | 2009 est. |
| 140 | Mauritius | 0.78 | 2009 est. |
| 141 | Azerbaijan | 0.76 | 2009 est. |
| 142 | Jamaica | 0.76 | 2009 est. |
| 143 | Iceland | 0.74 | 2009 est. |
| 144 | Netherlands Antilles | 0.73 | 2009 est. |
| 145 | Liechtenstein | 0.70 | 2009 est. |
| 146 | China | 0.66 | 2009 est. |
| 147 | Bermuda | 0.65 | 2009 est. |
| 148 | Thailand | 0.62 | 2009 est. |
| 149 | Cape Verde | 0.56 | 2009 est. |
| 150 | France | 0.55 | 2009 est. |
| 151 | Albania | 0.55 | 2009 est. |
| 152 | Bahamas, The | 0.54 | 2009 est. |
| 153 | Isle of Man | 0.52 | 2009 est. |
| 154 | Cyprus | 0.52 | 2009 est. |
| 155 | Hong Kong | 0.50 | 2009 est. |
| 156 | Grenada | 0.47 | 2009 est. |
| 157 | Uruguay | 0.47 | 2009 est. |
| 158 | Saint Helena | 0.45 | 2009 est. |
| 159 | Palau | 0.43 | 2009 est. |
| 160 | Korea, North | 0.42 | 2009 est. |
| 161 | Saint Lucia | 0.42 | 2009 est. |
| 162 | Netherlands | 0.41 | 2009 est. |
| 163 | Malta | 0.40 | 2009 est. |
| 164 | Faroe Islands | 0.40 | 2009 est. |
| 165 | Monaco | 0.39 | 2009 est. |
| 166 | Kazakhstan | 0.39 | 2009 est. |
| 167 | Montserrat | 0.39 | 2009 est. |
| 168 | Barbados | 0.38 | 2009 est. |
| 169 | Wallis and Futuna | 0.35 | 2009 est. |
| 170 | Norway | 0.34 | 2009 est. |
| 171 | Puerto Rico | 0.34 | 2009 est. |
| 172 | Bosnia and Herzegovina | 0.34 | 2009 est. |
| 173 | South Africa | 0.28 | 2009 est. |
| 174 | Denmark | 0.28 | 2009 est. |
| 175 | United Kingdom | 0.28 | 2009 est. |
| 176 | Switzerland | 0.28 | 2009 est. |
| 177 | Portugal | 0.28 | 2009 est. |
| 178 | Korea, South | 0.27 | 2009 est. |
| 179 | Macedonia | 0.26 | 2009 est. |
| 180 | Cuba | 0.23 | 2009 est. |
| 181 | Taiwan | 0.23 | 2009 est. |
| 182 | Jersey | 0.21 | 2009 est. |
| 183 | Guernsey | 0.21 | 2009 est. |
| 184 | Dominica | 0.21 | 2009 est. |
| 185 | Guyana | 0.18 | 2009 est. |
| 186 | Sweden | 0.16 | 2009 est. |
| 187 | Slovakia | 0.14 | 2009 est. |
| 188 | Greece | 0.13 | 2009 est. |
| 189 | Lesotho | 0.12 | 2009 est. |
| 190 | Gibraltar | 0.11 | 2009 est. |
| 191 | Finland | 0.10 | 2009 est. |
| 192 | Belgium | 0.09 | 2009 est. |
| 193 | Saint Pierre and Miquelon | 0.09 | 2009 est. |
| 194 | Spain | 0.07 | 2009 est. |
| 195 | Greenland | 0.06 | 2009 est. |
| 196 | Austria | 0.05 | 2009 est. |
| 197 | Falkland Islands (Islas Malvinas) | 0.01 | 2009 est. |
| 198 | Norfolk Island | 0.01 | 2009 est. |
| 199 | Holy See (Vatican City) | 0.00 | 2009 est. |
| 200 | Cocos (Keeling) Islands | 0.00 | 2009 est. |
| 201 | Pitcairn Islands | 0.00 | 2009 est. |
| 202 | Christmas Island | 0.00 | 2009 est. |
| 203 | Tokelau | -0.01 | 2009 est. |
| 204 | Svalbard | -0.02 | 2009 est. |
| 205 | Virgin Islands | -0.03 | 2009 est. |
| 206 | Armenia | -0.03 | 2009 est. |
| 207 | Niue | -0.03 | 2009 est. |
| 208 | Italy | -0.05 | 2009 est. |
| 209 | Poland | -0.05 | 2009 est. |
| 210 | Croatia | -0.05 | 2009 est. |
| 211 | Germany | -0.05 | 2009 est. |
| 212 | Moldova | -0.08 | 2009 est. |
| 213 | Czech Republic | -0.09 | 2009 est. |
| 214 | Trinidad and Tobago | -0.10 | 2009 est. |
| 215 | Slovenia | -0.11 | 2009 est. |
| 216 | Romania | -0.15 | 2009 est. |
| 217 | Maldives | -0.17 | 2009 est. |
| 218 | Japan | -0.19 | 2009 est. |
| 219 | Micronesia, Federated States of | -0.24 | 2009 est. |
| 220 | Hungary | -0.26 | 2009 est. |
| 221 | Lithuania | -0.28 | 2009 est. |
| 222 | Georgia | -0.33 | 2009 est. |
| 223 | Saint Vincent and the Grenadines | -0.34 | 2009 est. |
| 224 | Belarus | -0.38 | 2009 est. |
| 225 | Swaziland | -0.46 | 2009 est. |
| 226 | Russia | -0.47 | 2009 est. |
| 227 | Serbia | -0.47 | 2009 est. |
| 228 | Latvia | -0.61 | 2009 est. |
| 229 | Estonia | -0.63 | 2009 est. |
| 230 | Ukraine | -0.63 | 2009 est. |
| 231 | Bulgaria | -0.79 | 2009 est. |
| 232 | Montenegro | -0.85 | 2009 est. |
| 233 | Cook Islands | -3.30 | 2009 est. |
