CIA - The World Factbook --  Age structure   

This entry provides the distribution of the population according to age. Information is included by sex and age group (0-14 years, 15-64 years, 65 years and over). The age structure of a population affects a nation's key socioeconomic issues. Countries with young populations (high percentage under age 15) need to invest more in schools, while countries with older populations (high percentage ages 65 and over) need to invest more in the health sector. The age structure can also be used to help predict potential political issues. For example, the rapid growth of a young adult population unable to find employment can lead to unrest.

| Rank | country | (%) | Date of Information |
| 208 | Gabon | 54.00 | 2012 est. |
| 209 | Gaza Strip | 53.70 | 2012 est. |
| 210 | Congo, Democratic Republic of the | 53.50 | 2012 est. |
| 211 | Timor-Leste | 53.50 | 2012 est. |
| 212 | Angola | 53.20 | 2012 est. |
| 213 | Nigeria | 53.10 | 2012 est. |
| 214 | Somalia | 53.10 | 2012 est. |
| 215 | Tokelau | 53.00 | 2012 est. |
| 216 | Liberia | 53.00 | 2012 est. |
| 217 | Benin | 52.80 | 2012 est. |
| 218 | Ethiopia | 52.60 | 2012 est. |
| 219 | Sao Tome and Principe | 52.60 | 2012 est. |
| 220 | Malawi | 52.40 | 2012 est. |
| 221 | Tanzania | 52.10 | 2012 est. |
| 222 | Congo, Republic of the | 51.90 | 2012 est. |
| 223 | Burkina Faso | 51.80 | 2012 est. |
| 224 | Burundi | 51.70 | 2012 est. |
| 225 | Chad | 51.40 | 2012 est. |
| 226 | South Sudan | 51.30 | 2012 est. |
| 227 | Zambia | 51.30 | 2012 est. |
| 228 | Mozambique | 51.30 | 2012 est. |
| 229 | Niger | 50.10 | 2012 est. |
| 230 | Mali | 49.20 | 2012 est. |
| 231 | Uganda | 49.10 | 2012 est. |
| 232 | Uganda | 48.80 | 2012 est. |
| 233 | Mali | 47.80 | 2012 est. |
| 234 | Niger | 47.30 | 2012 est. |
| 235 | South Sudan | 46.50 | 2012 est. |
| 236 | Zambia | 46.30 | 2012 est. |
| 237 | Burundi | 45.80 | 2012 est. |
| 238 | Burkina Faso | 45.70 | 2012 est. |
| 239 | Mozambique | 45.70 | 2012 est. |
| 240 | Chad | 45.60 | 2012 est. |
| 241 | Congo, Republic of the | 45.30 | 2012 est. |
| 242 | Tanzania | 45.00 | 2012 est. |
| 243 | Malawi | 44.90 | 2012 est. |
| 244 | Ethiopia | 44.60 | 2012 est. |
| 245 | Somalia | 44.50 | 2012 est. |
| 246 | Benin | 44.40 | 2012 est. |
| 247 | Sao Tome and Principe | 44.40 | 2012 est. |
| 248 | Liberia | 44.10 | 2012 est. |
| 249 | Nigeria | 43.90 | 2012 est. |
| 250 | Angola | 43.90 | 2012 est. |
| 251 | Congo, Democratic Republic of the | 43.90 | 2012 est. |
| 252 | Gaza Strip | 43.80 | 2012 est. |
| 253 | Afghanistan | 43.20 | 2012 est. |
| 254 | Senegal | 43.00 | 2012 est. |
| 255 | Timor-Leste | 43.00 | 2012 est. |
| 256 | Rwanda | 42.60 | 2012 est. |
| 257 | Kenya | 42.50 | 2012 est. |
| 258 | Yemen | 42.50 | 2012 est. |
| 259 | Guinea | 42.40 | 2012 est. |
| 260 | Comoros | 42.20 | 2012 est. |
| 261 | Gabon | 42.20 | 2012 est. |
| 262 | Tokelau | 42.00 | 2012 est. |
| 263 | Sudan | 42.00 | 2012 est. |
| 264 | Sierra Leone | 41.90 | 2012 est. |
| 265 | Eritrea | 41.70 | 2012 est. |
| 266 | Madagascar | 41.40 | 2012 est. |
| 267 | Equatorial Guinea | 41.30 | 2012 est. |
| 268 | Central African Republic | 40.90 | 2012 est. |
| 269 | Togo | 40.80 | 2012 est. |
| 270 | Zimbabwe | 40.60 | 2012 est. |
| 271 | Cameroon | 40.30 | 2012 est. |
| 272 | Guinea-Bissau | 40.20 | 2012 est. |
| 273 | Mauritania | 40.10 | 2012 est. |
| 274 | Gambia, The | 39.60 | 2012 est. |
| 275 | Cote d'Ivoire | 39.30 | 2012 est. |
| 276 | Ghana | 38.90 | 2012 est. |
| 277 | Western Sahara | 38.70 | 2012 est. |
| 278 | Vanuatu | 38.40 | 2012 est. |
| 279 | Marshall Islands | 37.80 | 2012 est. |
| 280 | Iraq | 37.60 | 2012 est. |
| 281 | Swaziland | 37.40 | 2012 est. |
| 282 | Guatemala | 37.40 | 2012 est. |
| 283 | Solomon Islands | 37.30 | 2012 est. |
| 284 | Tonga | 36.70 | 2012 est. |
| 285 | Belize | 36.30 | 2012 est. |
| 286 | Laos | 36.10 | 2012 est. |
| 287 | Honduras | 36.10 | 2012 est. |
| 288 | Papua New Guinea | 35.90 | 2012 est. |
| 289 | Haiti | 35.30 | 2012 est. |
| 290 | West Bank | 35.10 | 2012 est. |
| 291 | Jordan | 34.90 | 2012 est. |
| 292 | Pakistan | 34.70 | 2012 est. |
| 293 | Samoa | 34.70 | 2012 est. |
| 294 | Syria | 34.60 | 2012 est. |
| 295 | Philippines | 34.30 | 2012 est. |
| 296 | Djibouti | 34.30 | 2012 est. |
| 297 | Bolivia | 34.20 | 2012 est. |
| 298 | Tajikistan | 33.70 | 2012 est. |
| 299 | Bangladesh | 33.60 | 2012 est. |
| 300 | Botswana | 33.50 | 2012 est. |
| 301 | Nepal | 33.50 | 2012 est. |
| 302 | Namibia | 33.40 | 2012 est. |
| 303 | Lesotho | 33.40 | 2012 est. |
| 304 | Kiribati | 33.10 | 2012 est. |
| 305 | Micronesia, Federated States of | 33.00 | 2012 est. |
| 306 | Nauru | 32.70 | 2012 est. |
| 307 | Egypt | 32.50 | 2012 est. |
| 308 | Cambodia | 31.90 | 2012 est. |
| 309 | Cape Verde | 31.90 | 2012 est. |
| 310 | Guyana | 31.10 | 2012 est. |
| 311 | Oman | 30.80 | 2012 est. |
| 312 | Nicaragua | 30.80 | 2012 est. |
| 313 | Tuvalu | 30.20 | 2012 est. |
| 314 | El Salvador | 29.70 | 2012 est. |
| 315 | Kyrgyzstan | 29.60 | 2012 est. |
| 316 | Ecuador | 29.50 | 2012 est. |
| 317 | Jamaica | 29.50 | 2012 est. |
| 318 | Malaysia | 29.40 | 2012 est. |
| 319 | India | 29.30 | 2012 est. |
| 320 | Dominican Republic | 29.00 | 2012 est. |
| 321 | Venezuela | 29.00 | 2012 est. |
| 322 | Saudi Arabia | 28.80 | 2012 est. |
| 323 | Fiji | 28.60 | 2012 est. |
| 324 | South Africa | 28.40 | 2012 est. |
| 325 | Bhutan | 28.40 | 2012 est. |
| 326 | Panama | 28.10 | 2012 est. |
| 327 | Peru | 28.10 | 2012 est. |
| 328 | Algeria | 27.80 | 2012 est. |
| 329 | Monaco | 27.80 | 2012 est. |
| 330 | Mexico | 27.80 | 2012 est. |
| 331 | Libya | 27.70 | 2012 est. |
| 332 | Paraguay | 27.60 | 2012 est. |
| 333 | Suriname | 27.50 | 2012 est. |
| 334 | Israel | 27.50 | 2012 est. |
| 335 | Morocco | 27.40 | 2012 est. |
| 336 | Mongolia | 27.10 | 2012 est. |
| 337 | Turkmenistan | 27.10 | 2012 est. |
| 338 | Burma | 27.10 | 2012 est. |
| 339 | Indonesia | 27.00 | 2012 est. |
| 340 | Kosovo | 26.90 | 2012 est. |
| 341 | Saint Martin | 26.80 | 2012 est. |
| 342 | Guam | 26.80 | 2012 est. |
| 343 | Montserrat | 26.30 | 2012 est. |
| 344 | Turkey | 26.20 | 2012 est. |
| 345 | Colombia | 26.20 | 2012 est. |
| 346 | Northern Mariana Islands | 26.00 | 2012 est. |
| 347 | Uzbekistan | 25.80 | 2012 est. |
| 348 | American Samoa | 25.80 | 2012 est. |
| 349 | Kuwait | 25.70 | 2012 est. |
| 350 | Antigua and Barbuda | 25.20 | 2012 est. |
| 351 | Argentina | 25.20 | 2012 est. |
| 352 | Grenada | 25.00 | 2012 est. |
| 353 | Brunei | 25.00 | 2012 est. |
| 354 | Vietnam | 24.90 | 2012 est. |
| 355 | Sri Lanka | 24.90 | 2012 est. |
| 356 | Brazil | 24.70 | 2012 est. |
| 357 | Wallis and Futuna | 24.60 | 2012 est. |
| 358 | French Polynesia | 24.50 | 2012 est. |
| 359 | New Caledonia | 24.50 | 2012 est. |
| 360 | Kazakhstan | 24.40 | 2012 est. |
| 361 | Cook Islands | 24.20 | 2012 est. |
| 362 | Costa Rica | 24.20 | 2012 est. |
| 363 | Saint Vincent and the Grenadines | 24.00 | 2012 est. |
| 364 | Bahamas, The | 24.00 | 2012 est. |
| 365 | Iran | 23.90 | 2012 est. |
| 366 | Japan | 23.90 | 2012 est. |
| 367 | Anguilla | 23.80 | 2012 est. |
| 368 | Sint Maarten | 23.40 | 2012 est. |
| 369 | Tunisia | 23.10 | 2012 est. |
| 370 | Azerbaijan | 22.70 | 2012 est. |
| 371 | Dominica | 22.60 | 2012 est. |
| 372 | Turks and Caicos Islands | 22.50 | 2012 est. |
| 373 | Lebanon | 22.50 | 2012 est. |
| 374 | Saint Kitts and Nevis | 22.30 | 2012 est. |
| 375 | Saint Lucia | 22.20 | 2012 est. |
| 376 | Korea, North | 22.00 | 2012 est. |
| 377 | Greenland | 21.90 | 2012 est. |
| 378 | Uruguay | 21.80 | 2012 est. |
| 379 | Mauritius | 21.60 | 2012 est. |
| 380 | Seychelles | 21.40 | 2012 est. |
| 381 | Chile | 21.40 | 2012 est. |
| 382 | Ireland | 21.30 | 2012 est. |
| 383 | Maldives | 21.20 | 2012 est. |
| 384 | Curacao | 21.10 | 2012 est. |
| 385 | Palau | 21.00 | 2012 est. |
| 386 | Germany | 20.70 | 2012 est. |
| 387 | Faroe Islands | 20.60 | 2012 est. |
| 388 | Albania | 20.60 | 2012 est. |
| 389 | United Arab Emirates | 20.50 | 2012 est. |
| 390 | Italy | 20.50 | 2012 est. |
| 391 | Gibraltar | 20.20 | 2012 est. |
| 392 | New Zealand | 20.20 | 2012 est. |
| 393 | Norfolk Island | 20.20 | 2012 est. |
| 394 | Sweden | 20.20 | 2012 est. |
| 395 | Bahrain | 20.20 | 2012 est. |
| 396 | United States | 20.00 | 2012 est. |
| 397 | Iceland | 20.00 | 2012 est. |
| 398 | Greece | 19.80 | 2012 est. |
| 399 | Trinidad and Tobago | 19.50 | 2012 est. |
| 400 | Thailand | 19.50 | 2012 est. |
| 401 | Puerto Rico | 18.80 | 2012 est. |
| 402 | Barbados | 18.80 | 2012 est. |
| 403 | Cayman Islands | 18.80 | 2012 est. |
| 404 | Isle of Man | 18.70 | 2012 est. |
| 405 | France | 18.70 | 2012 est. |
| 406 | Virgin Islands | 18.70 | 2012 est. |
| 407 | Bulgaria | 18.60 | 2012 est. |
| 408 | Saint Barthelemy | 18.50 | 2012 est. |
| 409 | Finland | 18.50 | 2012 est. |
| 410 | Austria | 18.50 | 2012 est. |
| 411 | Belgium | 18.40 | 2012 est. |
| 412 | Macedonia | 18.20 | 2012 est. |
| 413 | Australia | 18.20 | 2012 est. |
| 414 | San Marino | 18.20 | 2012 est. |
| 415 | Portugal | 18.10 | 2012 est. |
| 416 | Aruba | 18.10 | 2012 est. |
| 417 | Luxembourg | 18.10 | 2012 est. |
| 418 | Estonia | 18.00 | 2012 est. |
| 419 | Bermuda | 17.80 | 2012 est. |
| 420 | British Virgin Islands | 17.70 | 2012 est. |
| 421 | Norway | 17.70 | 2012 est. |
| 422 | Denmark | 17.60 | 2012 est. |
| 423 | Saint Helena, Ascension, and Tristan da Cunha | 17.50 | 2012 est. |
| 424 | Guernsey | 17.50 | 2012 est. |
| 425 | France | 17.50 | 2012 est. |
| 426 | Moldova | 17.50 | 2012 est. |
| 427 | Armenia | 17.40 | 2012 est. |
| 428 | Denmark | 17.40 | 2012 est. |
| 429 | China | 17.40 | 2012 est. |
| 430 | European Union | 17.33 | 2012 est. |
| 431 | Spain | 17.30 | 2012 est. |
| 432 | United Kingdom | 17.30 | 2012 est. |
| 433 | Netherlands | 17.20 | 2012 est. |
| 434 | Switzerland | 17.10 | 2012 est. |
| 435 | Slovenia | 17.10 | 2012 est. |
| 436 | Hungary | 17.10 | 2012 est. |
| 437 | Croatia | 17.10 | 2012 est. |
| 438 | Latvia | 17.00 | 2012 est. |
| 439 | Czech Republic | 17.00 | 2012 est. |
| 440 | Cuba | 17.00 | 2012 est. |
| 441 | United Kingdom | 16.90 | 2012 est. |
| 442 | Saint Pierre and Miquelon | 16.80 | 2012 est. |
| 443 | Virgin Islands | 16.80 | 2012 est. |
| 444 | Serbia | 16.60 | 2012 est. |
| 445 | Lithuania | 16.60 | 2012 est. |
| 446 | Netherlands | 16.60 | 2012 est. |
| 447 | Saint Pierre and Miquelon | 16.50 | 2012 est. |
| 448 | Malta | 16.50 | 2012 est. |
| 449 | Isle of Man | 16.50 | 2012 est. |
| 450 | Canada | 16.40 | 2012 est. |
| 451 | San Marino | 16.40 | 2012 est. |
| 452 | Norway | 16.40 | 2012 est. |
| 453 | Jersey | 16.30 | 2012 est. |
| 454 | Portugal | 16.10 | 2012 est. |
| 455 | Georgia | 16.10 | 2012 est. |
| 456 | Liechtenstein | 16.00 | 2012 est. |
| 457 | Finland | 15.90 | 2012 est. |
| 458 | Cyprus | 15.90 | 2012 est. |
| 459 | Norfolk Island | 15.90 | 2012 est. |
| 460 | Belgium | 15.80 | 2012 est. |
| 461 | Puerto Rico | 15.80 | 2012 est. |
| 462 | Russia | 15.70 | 2012 est. |
| 463 | Slovakia | 15.60 | 2012 est. |
| 464 | Andorra | 15.60 | 2012 est. |
| 465 | Canada | 15.60 | 2012 est. |
| 466 | Georgia | 15.50 | 2012 est. |
| 467 | Ukraine | 15.50 | 2012 est. |
| 468 | Bermuda | 15.50 | 2012 est. |
| 469 | European Union | 15.44 | 2012 est. |
| 470 | Montenegro | 15.40 | 2012 est. |
| 471 | Malta | 15.40 | 2012 est. |
| 472 | Sweden | 15.40 | 2012 est. |
| 473 | Estonia | 15.30 | 2012 est. |
| 474 | Spain | 15.30 | 2012 est. |
| 475 | Switzerland | 15.20 | 2012 est. |
| 476 | Faroe Islands | 15.10 | 2012 est. |
| 477 | Jersey | 15.10 | 2012 est. |
| 478 | Luxembourg | 15.10 | 2012 est. |
| 479 | Korea, South | 15.10 | 2012 est. |
| 480 | Belarus | 15.00 | 2012 est. |
| 481 | Serbia | 14.90 | 2012 est. |
| 482 | Romania | 14.90 | 2012 est. |
| 483 | Hungary | 14.90 | 2012 est. |
| 484 | Liechtenstein | 14.90 | 2012 est. |
| 485 | Guernsey | 14.80 | 2012 est. |
| 486 | Romania | 14.80 | 2012 est. |
| 487 | Croatia | 14.80 | 2012 est. |
| 488 | Taiwan | 14.70 | 2012 est. |
| 489 | Macau | 14.70 | 2012 est. |
| 490 | Poland | 14.60 | 2012 est. |
| 491 | Bosnia and Herzegovina | 14.40 | 2012 est. |
| 492 | Australia | 14.40 | 2012 est. |
| 493 | Gibraltar | 14.30 | 2012 est. |
| 494 | Greece | 14.20 | 2012 est. |
| 495 | Singapore | 14.00 | 2012 est. |
| 496 | Bulgaria | 14.00 | 2012 est. |
| 497 | Poland | 14.00 | 2012 est. |
| 498 | Hong Kong | 13.90 | 2012 est. |
| 499 | Austria | 13.90 | 2012 est. |
| 500 | Belarus | 13.90 | 2012 est. |
| 501 | Uruguay | 13.80 | 2012 est. |
| 502 | Ukraine | 13.80 | 2012 est. |
| 503 | Italy | 13.80 | 2012 est. |
| 504 | Lithuania | 13.70 | 2012 est. |
| 505 | Latvia | 13.70 | 2012 est. |
| 506 | Montenegro | 13.60 | 2012 est. |
| 507 | New Zealand | 13.60 | 2012 est. |
| 508 | Japan | 13.50 | 2012 est. |
| 509 | United States | 13.50 | 2012 est. |
| 510 | Slovenia | 13.40 | 2012 est. |
| 511 | Czech Republic | 13.40 | 2012 est. |
| 512 | Andorra | 13.30 | 2012 est. |
| 513 | Germany | 13.20 | 2012 est. |
| 514 | Slovakia | 13.10 | 2012 est. |
| 515 | Russia | 13.00 | 2012 est. |
| 516 | Iceland | 12.90 | 2012 est. |
| 517 | Saint Helena, Ascension, and Tristan da Cunha | 12.70 | 2012 est. |
| 518 | Bosnia and Herzegovina | 12.70 | 2012 est. |
| 519 | Saint Barthelemy | 12.50 | 2012 est. |
| 520 | Qatar | 12.50 | 2012 est. |
| 521 | Curacao | 12.20 | 2012 est. |
| 522 | Monaco | 12.10 | 2012 est. |
| 523 | Cuba | 12.00 | 2012 est. |
| 524 | Korea, South | 11.90 | 2012 est. |
| 525 | Ireland | 11.90 | 2012 est. |
| 526 | Macedonia | 11.80 | 2012 est. |
| 527 | Aruba | 11.60 | 2012 est. |
| 528 | Hong Kong | 11.40 | 2012 est. |
| 529 | Taiwan | 11.30 | 2012 est. |
| 530 | Argentina | 11.10 | 2012 est. |
| 531 | Cyprus | 10.70 | 2012 est. |
| 532 | Moldova | 10.60 | 2012 est. |
| 533 | Albania | 10.60 | 2012 est. |
| 534 | Dominica | 10.30 | 2012 est. |
| 535 | Cayman Islands | 10.30 | 2012 est. |
| 536 | Israel | 10.30 | 2012 est. |
| 537 | Cook Islands | 10.30 | 2012 est. |
| 538 | Barbados | 10.00 | 2012 est. |
| 539 | Saint Lucia | 9.90 | 2012 est. |
