CIA - The World Factbook --  Electricity - exports   

Electricity â€“ exports is the total exported electricity in kilowatt-hours.

| Rank | country | (kWh) | Date of Information |
| 87 | Honduras | 22,000,000 | 2010 est. |
| 88 | Mongolia | 22,000,000 | 2010 est. |
| 89 | Uruguay | 19,000,000 | 2011 est. |
| 90 | Ecuador | 14,100,000 | 2010 est. |
| 91 | Rwanda | 3,000,000 | 2010 est. |
| 92 | Aruba | 0 | 2012 est. |
| 93 | Antigua and Barbuda | 0 | 2012 est. |
| 94 | United Arab Emirates | 0 | 2012 est. |
| 95 | Afghanistan | 0 | 2012 est. |
| 96 | Andorra | 0 | 2012 est. |
| 97 | Angola | 0 | 2012 est. |
| 98 | American Samoa | 0 | 2012 est. |
| 99 | Australia | 0 | 2012 est. |
| 100 | Bahrain | 0 | 2012 est. |
| 101 | Barbados | 0 | 2012 est. |
| 102 | Botswana | 0 | 2012 est. |
| 103 | Bermuda | 0 | 2012 est. |
| 104 | Bahamas, The | 0 | 2012 est. |
| 105 | Bangladesh | 0 | 2012 est. |
| 106 | Belize | 0 | 2012 est. |
| 107 | Bolivia | 0 | 2013 est. |
| 108 | Burma | 0 | 2012 est. |
| 109 | Benin | 0 | 2012 est. |
| 110 | Solomon Islands | 0 | 2012 est. |
| 111 | Brunei | 0 | 2012 est. |
| 112 | Burundi | 0 | 2012 est. |
| 113 | Cambodia | 0 | 2012 est. |
| 114 | Curacao | 0 | 2009 est. |
| 115 | Chad | 0 | 2012 est. |
| 116 | Sri Lanka | 0 | 2012 est. |
| 117 | Congo, Republic of the | 0 | 2012 est. |
| 118 | Chile | 0 | 2012 est. |
| 119 | Cayman Islands | 0 | 2012 est. |
| 120 | Cameroon | 0 | 2012 est. |
| 121 | Comoros | 0 | 2012 est. |
| 122 | Northern Mariana Islands | 0 | January 2009 est. |
| 123 | Central African Republic | 0 | 2012 est. |
| 124 | Cuba | 0 | 2012 est. |
| 125 | Cabo Verde | 0 | 2012 est. |
| 126 | Cook Islands | 0 | 2012 est. |
| 127 | Cyprus | 0 | 2012 est. |
| 128 | Djibouti | 0 | 2012 est. |
| 129 | Dominica | 0 | 2012 est. |
| 130 | Dominican Republic | 0 | 2012 est. |
| 131 | Equatorial Guinea | 0 | 2012 est. |
| 132 | Eritrea | 0 | 2012 est. |
| 133 | Ethiopia | 0 | 2012 est. |
| 134 | Fiji | 0 | 2012 est. |
| 135 | Falkland Islands (Islas Malvinas) | 0 | 2012 est. |
| 136 | Micronesia, Federated States of | 0 | 2002 |
| 137 | Faroe Islands | 0 | 2012 est. |
| 138 | French Polynesia | 0 | 2012 est. |
| 139 | Gambia, The | 0 | 2012 est. |
| 140 | Gabon | 0 | 2012 est. |
| 141 | Gibraltar | 0 | 2012 est. |
| 142 | Grenada | 0 | 2012 est. |
| 143 | Greenland | 0 | 2012 est. |
| 144 | Guam | 0 | 2012 est. |
| 145 | Guinea | 0 | 2012 est. |
| 146 | Guyana | 0 | 2012 est. |
| 147 | Gaza Strip | 0 | 2011 est. |
| 148 | Haiti | 0 | 2012 est. |
| 149 | Iceland | 0 | 2012 est. |
| 150 | Indonesia | 0 | 2012 est. |
| 151 | Iraq | 0 | 2013 est. |
| 152 | Japan | 0 | 2012 est. |
| 153 | Jamaica | 0 | 2012 est. |
| 154 | Korea, North | 0 | 2012 est. |
| 155 | Kiribati | 0 | 2012 est. |
| 156 | Korea, South | 0 | 2012 est. |
| 157 | Kuwait | 0 | 2012 est. |
| 158 | Lebanon | 0 | 2012 est. |
| 159 | Liberia | 0 | 2012 est. |
| 160 | Lesotho | 0 | 2012 est. |
| 161 | Madagascar | 0 | 2012 est. |
| 162 | Macau | 0 | 2013 est. |
| 163 | Moldova | 0 | 2012 est. |
| 164 | Montserrat | 0 | 2012 est. |
| 165 | Malawi | 0 | 2012 est. |
| 166 | Mali | 0 | 2012 est. |
| 167 | Morocco | 0 | 2012 est. |
| 168 | Mauritius | 0 | 2012 est. |
| 169 | Mauritania | 0 | 2012 est. |
| 170 | Malta | 0 | 2013 est. |
| 171 | Oman | 0 | 2012 est. |
| 172 | Maldives | 0 | 2012 est. |
| 173 | New Caledonia | 0 | 2012 est. |
| 174 | Niue | 0 | 2012 est. |
| 175 | Niger | 0 | 2012 est. |
| 176 | Vanuatu | 0 | 2012 est. |
| 177 | Nigeria | 0 | 2012 est. |
| 178 | Nauru | 0 | 2012 est. |
| 179 | Suriname | 0 | 2012 est. |
| 180 | New Zealand | 0 | 2012 est. |
| 181 | South Sudan | 0 | 2012 est. |
| 182 | Pakistan | 0 | 2012 est. |
| 183 | Papua New Guinea | 0 | 2012 est. |
| 184 | Guinea-Bissau | 0 | 2012 est. |
| 185 | Qatar | 0 | 2012 est. |
| 186 | Philippines | 0 | 2012 est. |
| 187 | Puerto Rico | 0 | 2012 est. |
| 188 | Saudi Arabia | 0 | 2012 est. |
| 189 | Saint Pierre and Miquelon | 0 | 2012 est. |
| 190 | Saint Kitts and Nevis | 0 | 2012 est. |
| 191 | Seychelles | 0 | 2012 est. |
| 192 | Senegal | 0 | 2012 est. |
| 193 | Saint Helena, Ascension, and Tristan da Cunha | 0 | 2012 est. |
| 194 | Sierra Leone | 0 | 2012 est. |
| 195 | Singapore | 0 | 2013 est. |
| 196 | Somalia | 0 | 2012 est. |
| 197 | Saint Lucia | 0 | 2012 est. |
| 198 | Sudan | 0 | 2012 est. |
| 199 | Trinidad and Tobago | 0 | 2012 est. |
| 200 | Turks and Caicos Islands | 0 | 2012 est. |
| 201 | Tonga | 0 | 2012 |
| 202 | Togo | 0 | 2012 est. |
| 203 | Sao Tome and Principe | 0 | 2012 |
| 204 | Tunisia | 0 | 2010 est. |
| 205 | Timor-Leste | 0 | 2011 est. |
| 206 | Taiwan | 0 | 2011 est. |
| 207 | Tanzania | 0 | 2012 est. |
| 208 | Burkina Faso | 0 | 2012 est. |
| 209 | Saint Vincent and the Grenadines | 0 | 2012 est. |
| 210 | British Virgin Islands | 0 | 2012 est. |
| 211 | Virgin Islands | 0 | 2012 est. |
| 212 | West Bank | 0 | 2012 |
| 213 | Western Sahara | 0 | 2012 est. |
| 214 | Samoa | 0 | 2012 est. |
| 215 | Swaziland | 0 | 2012 |
| 216 | Yemen | 0 | 2012 est. |


