CIA - The World Factbook --  Electricity - exports   

This entry is the total exported electricity in kilowatt-hours.

| Rank | country | (kWh) | Date of Information |
| 207 | Gaza Strip | 0 | 2011 est. |
| 208 | Haiti | 0 | 2012 est. |
| 209 | Iceland | 0 | 2012 est. |
| 210 | Indonesia | 0 | 2012 est. |
| 211 | Iraq | 0 | 2012 est. |
| 212 | Japan | 0 | 2012 est. |
| 213 | Jamaica | 0 | 2012 est. |
| 214 | Korea, North | 0 | 2012 est. |
| 215 | Kiribati | 0 | 2012 est. |


