CIA - The World Factbook --  Refined petroleum products - production   

This entry is the country's total output of refined petroleum products, in barrels per day (bbl/day). The discrepancy between the amount of refined petroleum products produced and/or imported and the amount consumed and/or exported is due to the omission of stock changes, refinery gains, and other complicating factors.

| Rank | country | (bbl/day) | Date of Information |
| 131 | Saint Lucia | 0 | 2010 est. |
| 132 | Turks and Caicos Islands | 0 | 2010 est. |
| 133 | Tonga | 0 | 2010 est. |
| 134 | Togo | 0 | 2010 est. |
| 135 | Sao Tome and Principe | 0 | 2010 est. |
| 136 | Timor-Leste | 0 | 2010 est. |
| 137 | Tanzania | 0 | 2010 est. |
| 138 | Uganda | 0 | 2010 est. |
| 139 | Burkina Faso | 0 | 2010 est. |
| 140 | Saint Vincent and the Grenadines | 0 | 2010 est. |
| 141 | British Virgin Islands | 0 | 2010 est. |
| 142 | Namibia | 0 | 2012 est. |
| 143 | West Bank | 0 | 2010 est. |
| 144 | Western Sahara | 0 | 2010 est. |
| 145 | Samoa | 0 | 2010 est. |
| 146 | Swaziland | 0 | 2010 est. |
| 147 | Zimbabwe | 0 | 2010 est. |
| 148 | Antigua and Barbuda | 0 | 2010 est. |
| 149 | Afghanistan | 0 | 2010 est. |
| 150 | Armenia | 0 | 2010 est. |
| 151 | American Samoa | 0 | 2010 est. |
| 152 | Botswana | 0 | 2010 est. |
| 153 | Bermuda | 0 | 2012 est. |
| 154 | Bahamas, The | 0 | 2010 est. |
| 155 | Belize | 0 | 2010 est. |
| 156 | Benin | 0 | 2010 est. |
| 157 | Solomon Islands | 0 | 2010 est. |
| 158 | Bhutan | 0 | 2010 est. |
| 159 | Burundi | 0 | 2010 est. |
| 160 | Cambodia | 0 | 2010 est. |
| 161 | Chad | 0 | 2010 est. |
| 162 | Congo, Democratic Republic of the | 0 | 2010 est. |
| 163 | Cayman Islands | 0 | 2010 est. |
| 164 | Comoros | 0 | 2010 est. |
| 165 | Central African Republic | 0 | 2010 est. |
| 166 | Cabo Verde | 0 | 2010 est. |
| 167 | Cook Islands | 0 | 2010 est. |
| 168 | Cyprus | 0 | 2010 est. |
| 169 | Djibouti | 0 | 2010 est. |
| 170 | Dominica | 0 | 2010 est. |
| 171 | Estonia | 0 | 2010 est. |
| 172 | Eritrea | 0 | 2010 est. |
| 173 | Ethiopia | 0 | 2010 est. |
| 174 | Fiji | 0 | 2010 est. |
| 175 | Falkland Islands (Islas Malvinas) | 0 | 2010 est. |
| 176 | Faroe Islands | 0 | 2010 est. |
| 177 | French Polynesia | 0 | 2010 est. |
| 178 | Gambia, The | 0 | 2010 est. |
| 179 | Georgia | 0 | 2010 est. |
| 180 | Gibraltar | 0 | 2010 est. |
| 181 | Grenada | 0 | 2010 est. |
| 182 | Greenland | 0 | 2010 est. |
| 183 | Guam | 0 | 2010 est. |
| 184 | Guinea | 0 | 2010 est. |
| 185 | Guyana | 0 | 2010 est. |
| 186 | Haiti | 0 | 2011 est. |
| 187 | Hong Kong | 0 | 2012 est. |
| 188 | Honduras | 0 | 2010 est. |
| 189 | Iceland | 0 | 2010 est. |
| 190 | Kyrgyzstan | 0 | 2010 est. |
| 191 | Kiribati | 0 | 2010 est. |
| 192 | Kosovo | 0 | 2007 |
| 193 | Laos | 0 | 2010 est. |
| 194 | Lebanon | 0 | 2010 est. |
| 195 | Latvia | 0 | 2010 est. |
| 196 | Liberia | 0 | 2010 est. |
| 197 | Lesotho | 0 | 2010 est. |
| 198 | Luxembourg | 0 | 2010 est. |
| 199 | Madagascar | 0 | 2010 est. |
| 200 | Macau | 0 | 2012 est. |
| 201 | Mongolia | 0 | 2010 est. |
| 202 | Montserrat | 0 | 2010 est. |
| 203 | Malawi | 0 | 2010 est. |
| 204 | Montenegro | 0 | 2010 est. |
| 205 | Mali | 0 | 2010 est. |
| 206 | Mauritius | 0 | 2010 est. |
| 207 | Mauritania | 0 | 2010 est. |
| 208 | Malta | 0 | 2010 est. |
| 209 | Maldives | 0 | 2012 est. |
| 210 | New Caledonia | 0 | 2010 est. |
| 211 | Niue | 0 | 2010 est. |


