CIA - The World Factbook --  Refined petroleum products - production   

Refined petroleum products - production is the country's total output of refined petroleum products, in barrels per day (bbl/day).

| Rank | country | (bbl/day) | Date of Information |
| 0 | 2010 est. | 135 | Cook Islands |
| 0 | 2010 est. | 136 | Cyprus |
| 0 | 2010 est. | 137 | Djibouti |
| 0 | 2010 est. | 138 | Dominica |
| 0 | 2010 est. | 139 | Estonia |
| 0 | 2010 est. | 140 | Eritrea |
| 0 | 2010 est. | 141 | Ethiopia |
| 0 | 2010 est. | 142 | Fiji |
| 0 | 2010 est. | 143 | Falkland Islands (Islas Malvinas) |
| 0 | 2010 est. | 144 | Faroe Islands |
| 0 | 2010 est. | 145 | French Polynesia |
| 0 | 2010 est. | 146 | Gambia, The |
| 0 | 2010 est. | 147 | Georgia |
| 0 | 2013 est. | 148 | Gibraltar |
| 0 | 2010 est. | 149 | Grenada |
| 0 | 2010 est. | 150 | Greenland |
| 0 | 2010 est. | 151 | Guam |
| 0 | 2010 est. | 152 | Guinea |
| 0 | 2010 est. | 153 | Guyana |
| 0 | 2010 est. | 154 | Haiti |
| 0 | 2011 est. | 155 | Hong Kong |
| 0 | 2013 est. | 156 | Honduras |
| 0 | 2010 est. | 157 | Iceland |
| 0 | 2010 est. | 158 | Kyrgyzstan |
| 0 | 2010 est. | 159 | Kiribati |
| 0 | 2010 est. | 160 | Kosovo |
| 0 | 2007 | 161 | Laos |
| 0 | 2010 est. | 162 | Lebanon |
| 0 | 2010 est. | 163 | Latvia |
| 0 | 2010 est. | 164 | Liberia |
| 0 | 2010 est. | 165 | Lesotho |
| 0 | 2010 est. | 166 | Luxembourg |
| 0 | 2010 est. | 167 | Madagascar |
| 0 | 2010 est. | 168 | Macau |
| 0 | 2013 est. | 169 | Mongolia |
| 0 | 2010 est. | 170 | Montserrat |
| 0 | 2010 est. | 171 | Malawi |
| 0 | 2010 est. | 172 | Montenegro |
| 0 | 2010 est. | 173 | Mali |
| 0 | 2010 est. | 174 | Mauritius |
| 0 | 2010 est. | 175 | Mauritania |
| 0 | 2010 est. | 176 | Malta |
| 0 | 2013 est. | 177 | Maldives |
| 0 | 2012 est. | 178 | New Caledonia |
| 0 | 2010 est. | 179 | Niue |
| 0 | 2010 est. | 180 | Niger |
| 0 | 2010 est. | 181 | Vanuatu |
| 0 | 2010 est. | 182 | Nepal |
| 0 | 2010 est. | 183 | Nauru |
| 0 | 2010 est. | 184 | Paraguay |
| 0 | 2010 est. | 185 | Panama |
| 0 | 2010 est. | 186 | Guinea-Bissau |
| 0 | 2010 est. | 187 | Puerto Rico |
| 0 | 2010 est. | 188 | Rwanda |
| 0 | 2010 est. | 189 | Saint Pierre and Miquelon |
| 0 | 2010 est. | 190 | Saint Kitts and Nevis |
| 0 | 2010 est. | 191 | Seychelles |
| 0 | 2010 est. | 192 | Saint Helena, Ascension, and Tristan da Cunha |
| 0 | 2010 est. | 193 | Slovenia |
| 0 | 2010 est. | 194 | Sierra Leone |
| 0 | 2010 est. | 195 | Somalia |
| 0 | 2010 est. | 196 | Saint Lucia |
| 0 | 2010 est. | 197 | Turks and Caicos Islands |
| 0 | 2010 est. | 198 | Tonga |
| 0 | 2010 est. | 199 | Togo |
| 0 | 2010 est. | 200 | Sao Tome and Principe |
| 0 | 2010 est. | 201 | Timor-Leste |
| 0 | 2010 est. | 202 | Tanzania |
| 0 | 2010 est. | 203 | Uganda |
| 0 | 2010 est. | 204 | Burkina Faso |
| 0 | 2010 est. | 205 | Saint Vincent and the Grenadines |
| 0 | 2010 est. | 206 | British Virgin Islands |
| 0 | 2010 est. | 207 | Namibia |
| 0 | 2012 est. | 208 | West Bank |
| 0 | 2010 est. | 209 | Western Sahara |
| 0 | 2010 est. | 210 | Samoa |
| 0 | 2010 est. | 211 | Swaziland |
| 0 | 2010 est. | 212 | Zimbabwe |
| 0 |
| 2010 est. |


