CIA - The World Factbook --  Electricity - consumption   

This entry consists of total electricity generated annually plus imports and minus exports, expressed in kilowatt-hours. The discrepancy between the amount of electricity generated and/or imported and the amount consumed and/or exported is accounted for as loss in transmission and distribution.

| Rank | country | (kWh) | Date of Information |
| 87 | Bosnia and Herzegovina | 11,070,000,000 | 2010 est. |
| 88 | Lithuania | 10,300,000,000 | 2012 est. |
| 89 | Mozambique | 10,190,000,000 | 2012 est. |
| 90 | Sri Lanka | 10,000,000,000 | 2011 est. |
| 91 | Georgia | 9,379,000,000 | 2012 est. |
| 92 | Costa Rica | 8,532,000,000 | 2010 est. |
| 93 | Guatemala | 8,161,000,000 | 2011 est. |
| 94 | Zambia | 7,960,000,000 | 2010 est. |
| 95 | Uruguay | 7,960,000,000 | 2011 est. |
| 96 | Estonia | 7,948,000,000 | 2010 est. |
| 97 | Trinidad and Tobago | 7,586,000,000 | 2010 est. |
| 98 | Kyrgyzstan | 7,326,000,000 | 2010 est. |
| 99 | Macedonia | 7,250,000,000 | 2012 est. |
| 100 | Paraguay | 6,778,000,000 | 2010 est. |
| 101 | Latvia | 6,560,000,000 | 2010 est. |
| 102 | Luxembourg | 6,445,000,000 | 2010 est. |
| 103 | Bolivia | 6,301,000,000 | 2011 est. |
| 104 | Panama | 6,209,000,000 | 2010 est. |
| 105 | Congo, Democratic Republic of the | 6,197,000,000 | 2010 est. |
| 106 | Kenya | 6,150,000,000 | 2010 est. |
| 107 | Burma | 6,093,000,000 | 2010 est. |
| 108 | Armenia | 5,800,000,000 | 2011 est. |
| 109 | El Salvador | 5,756,000,000 | 2011 est. |
| 110 | Kosovo | 5,674,000,000 | 2011 |
| 111 | Sudan | 5,665,000,000 | 2010 est. |
| 112 | Yemen | 5,515,000,000 | 2010 est. |
| 113 | Ghana | 5,311,000,000 | 2010 est. |
| 114 | Cameroon | 5,181,000,000 | 2010 est. |
| 115 | Honduras | 4,850,000,000 | 2010 est. |
| 116 | Cyprus | 4,794,000,000 | 2010 est. |
| 117 | Albania | 4,669,000,000 | 2010 est. |
| 118 | Angola | 4,592,000,000 | 2010 est. |
| 119 | West Bank | 4,573,000,000 | 2010 est. |
| 120 | Ethiopia | 4,451,000,000 | 2010 est. |
| 121 | Macau | 4,214,000,000 | 2012 est. |
| 122 | Mongolia | 3,951,000,000 | 2010 est. |
| 123 | Cote d'Ivoire | 3,865,000,000 | 2010 est. |
| 124 | Namibia | 3,635,000,000 | 2012 est. |
| 125 | Moldova | 3,571,000,000 | 2011 est. |
| 126 | Tanzania | 3,403,000,000 | 2010 est. |
| 127 | Brunei | 3,391,000,000 | 2011 est. |
| 128 | Montenegro | 3,279,000,000 | 2010 est. |
| 129 | Botswana | 3,118,000,000 | 2011 est. |
| 130 | Papua New Guinea | 3,116,000,000 | 2010 est. |
| 131 | Jamaica | 3,066,000,000 | 2010 est. |
| 132 | Nicaragua | 2,941,000,000 | 2011 est. |
| 133 | Nepal | 2,745,000,000 | 2010 est. |
| 134 | Cambodia | 2,573,000,000 | 2011 est. |
| 135 | Afghanistan | 2,489,000,000 | 2010 est. |
| 136 | Mauritius | 2,358,000,000 | 2010 est. |
| 137 | Laos | 2,355,000,000 | 2010 est. |
| 138 | Senegal | 2,220,000,000 | 2010 est. |
| 139 | Uganda | 2,192,000,000 | 2010 est. |
| 140 | New Caledonia | 1,840,000,000 | 2010 est. |
| 141 | Malawi | 1,835,000,000 | 2010 est. |
| 142 | Bahamas, The | 1,795,000,000 | 2010 est. |
| 143 | Bhutan | 1,680,000,000 | 2010 est. |
| 144 | Guam | 1,635,000,000 | 2010 est. |
| 145 | Malta | 1,602,000,000 | 2010 est. |
| 146 | Gabon | 1,442,000,000 | 2010 est. |
| 147 | Suriname | 1,423,000,000 | 2010 est. |
| 148 | Madagascar | 1,126,000,000 | 2010 est. |
| 149 | Swaziland | 1,058,000,000 | 2010 est. |
| 150 | Barbados | 986,000,000 | 2010 est. |
| 151 | Curacao | 968,000,000 | 2008 est. |
| 152 | Aruba | 911,400,000 | 2010 est. |
| 153 | Guinea | 901,200,000 | 2010 est. |
| 154 | Benin | 870,100,000 | 2010 est. |
| 155 | Niger | 832,500,000 | 2010 est. |
| 156 | Fiji | 808,300,000 | 2010 est. |
| 157 | Burkina Faso | 773,100,000 | 2010 est. |
| 158 | Virgin Islands | 767,300,000 | 2010 est. |
| 159 | South Sudan | 694,100,000 | 2010 est. |
| 160 | Togo | 676,100,000 | 2010 est. |
| 161 | Mauritania | 651,900,000 | 2010 est. |
| 162 | Bermuda | 638,400,000 | 2010 est. |
| 163 | Jersey | 630,100,000 | 2004 est. |
| 164 | Belize | 630,000,000 | 2011 est. |
| 165 | French Polynesia | 625,000,000 | 2010 est. |
| 166 | Congo, Republic of the | 588,000,000 | 2012 est. |
| 167 | Andorra | 562,400,000 | 2012 |
| 168 | Cayman Islands | 552,000,000 | 2010 est. |
| 169 | Guyana | 512,000,000 | 2010 est. |
| 170 | Mali | 483,600,000 | 2010 est. |
| 171 | Saint Lucia | 332,900,000 | 2010 est. |
| 172 | Rwanda | 319,600,000 | 2010 est. |
| 173 | Liberia | 311,600,000 | 2010 est. |
| 174 | Lesotho | 307,000,000 | 2010 est. |
| 175 | Djibouti | 302,300,000 | 2010 est. |
| 176 | Somalia | 288,300,000 | 2010 est. |
| 177 | Maldives | 280,000,000 | 2010 est. |
| 178 | Greenland | 279,000,000 | 2010 est. |
| 179 | Cabo Verde | 266,900,000 | 2010 est. |
| 180 | Seychelles | 263,200,000 | 2010 est. |
| 181 | Eritrea | 253,500,000 | 2010 est. |
| 182 | Faroe Islands | 249,000,000 | 2010 est. |
| 183 | Burundi | 221,400,000 | 2010 est. |
| 184 | Gambia, The | 213,900,000 | 2010 est. |
| 185 | Haiti | 208,500,000 | 2012 est. |
| 186 | Turks and Caicos Islands | 186,000,000 | 2010 est. |
| 187 | Micronesia, Federated States of | 178,600,000 | 2002 |
| 188 | Grenada | 178,400,000 | 2010 est. |
| 189 | Gibraltar | 154,700,000 | 2010 est. |
| 190 | Central African Republic | 148,800,000 | 2010 est. |
| 191 | American Samoa | 147,900,000 | 2010 est. |
| 192 | Sierra Leone | 134,900,000 | 2010 est. |
| 193 | Saint Vincent and the Grenadines | 126,500,000 | 2010 est. |
| 194 | Saint Kitts and Nevis | 125,600,000 | 2010 est. |
| 195 | Samoa | 111,800,000 | 2010 est. |
| 196 | Antigua and Barbuda | 107,000,000 | 2010 est. |
| 197 | Dominica | 93,470,000 | 2010 est. |
| 198 | Chad | 91,140,000 | 2010 est. |
| 199 | Equatorial Guinea | 90,210,000 | 2010 est. |
| 200 | Western Sahara | 83,700,000 | 2010 est. |
| 201 | Solomon Islands | 76,260,000 | 2010 est. |
| 202 | Timor-Leste | 67,590,000 | 2011 est. |
| 203 | Guinea-Bissau | 62,310,000 | 2010 est. |
| 204 | Vanuatu | 51,150,000 | 2010 est. |
| 205 | Saint Pierre and Miquelon | 49,290,000 | 2010 est. |
| 206 | British Virgin Islands | 46,500,000 | 2010 est. |
| 207 | Tonga | 38,130,000 | 2010 est. |
| 208 | Comoros | 37,200,000 | 2010 est. |
| 209 | Nauru | 32,550,000 | 2010 est. |
| 210 | Cook Islands | 28,950,000 | 2010 est. |
| 211 | Sao Tome and Principe | 27,900,000 | 2010 est. |
| 212 | Kiribati | 23,250,000 | 2010 est. |
| 213 | Montserrat | 22,320,000 | 2010 est. |
| 214 | Falkland Islands (Islas Malvinas) | 17,670,000 | 2010 est. |
| 215 | Saint Helena, Ascension, and Tristan da Cunha | 7,440,000 | 2010 est. |
| 216 | Niue | 2,790,000 | 2010 est. |
| 217 | Gaza Strip | 202,000 | 2009 |
| 218 | Northern Mariana Islands | 48,300 | January 2009 |


