CIA - The World Factbook --  Budget surplus (+) or deficit (-)   

This entry records the difference between national government revenues and expenditures, expressed as a percent of GDP. A positive (+) number indicates that revenues exceeded expenditures (a budget surplus), while a negative (-) number indicates the reverse (a budget deficit). Normalizing the data, by dividing the budget balance by GDP, enables easy comparisons across countries and indicates whether a national government saves or borrows money. Countries with high budget deficits (relative to their GDPs) generally have more difficulty raising funds to finance expenditures, than those with lower deficits.

| Rank | country | (% of GDP) | Date of Information |
| 104 | Cayman Islands | -2.70 | 2012 est. |
| 105 | Tunisia | -2.70 | 2012 est. |
| 106 | Mexico | -2.70 | 2012 est. |
| 107 | Niger | -2.70 | 2012 est. |
| 108 | Liberia | -2.70 | 2012 est. |
| 109 | Ethiopia | -2.70 | 2012 est. |
| 110 | Namibia | -2.80 | 2012 est. |
| 111 | Saint Lucia | -2.80 | 2011 est. |
| 112 | Uruguay | -2.80 | 2012 est. |
| 113 | Djibouti | -2.80 | 2012 est. |
| 114 | Bosnia and Herzegovina | -2.90 | 2012 est. |
| 115 | Cambodia | -2.90 | 2012 est. |
| 116 | Austria | -2.90 | 2012 est. |
| 117 | Uganda | -2.90 | 2012 est. |
| 118 | Italy | -2.90 | 2012 est. |
| 119 | Kazakhstan | -2.90 | 2012 est. |
| 120 | Guam | -3.00 | FY10/11 est. |
| 121 | Guinea-Bissau | -3.00 | 2012 est. |
| 122 | Georgia | -3.10 | 2012 est. |
| 123 | Puerto Rico | -3.10 | FY99/00 |
| 124 | Slovenia | -3.20 | 2012 est. |
| 125 | Burkina Faso | -3.20 | 2012 est. |
| 126 | Canada | -3.30 | 2012 est. |
| 127 | Croatia | -3.30 | 2012 est. |
| 128 | Malta | -3.40 | 2012 est. |
| 129 | Albania | -3.40 | 2012 est. |
| 130 | Australia | -3.40 | 2012 est. |
| 131 | Guinea | -3.40 | 2012 est. |
| 132 | Lithuania | -3.40 | 2012 est. |
| 133 | Cote d'Ivoire | -3.50 | 2012 est. |
| 134 | El Salvador | -3.50 | 2012 est. |
| 135 | Iceland | -3.50 | 2012 est. |
| 136 | Cameroon | -3.60 | 2012 est. |
| 137 | Cuba | -3.70 | 2012 est. |
| 138 | Togo | -3.70 | 2012 est. |
| 139 | Burundi | -3.80 | 2012 est. |
| 140 | New Zealand | -3.80 | 2012 est. |
| 141 | Tuvalu | -3.80 | 2006 |
| 142 | Macedonia | -3.90 | 2012 est. |
| 143 | Israel | -4.00 | 2012 est. |
| 144 | Netherlands | -4.10 | 2012 est. |
| 145 | Denmark | -4.10 | 2012 est. |
| 146 | Burma | -4.10 | 2012 est. |
| 147 | Tanzania | -4.10 | 2012 est. |
| 148 | Belgium | -4.20 | 2012 est. |
| 149 | Vietnam | -4.20 | 2012 est. |
| 150 | Mozambique | -4.20 | 2012 est. |
| 151 | Jamaica | -4.20 | 2012 est. |
| 152 | Slovakia | -4.40 | 2012 est. |
| 153 | Thailand | -4.40 | 2012 est. |
| 154 | Ukraine | -4.40 | 2012 est. |
| 155 | Samoa | -4.50 | 2012 est. |
| 156 | Costa Rica | -4.50 | 2012 est. |
| 157 | Malaysia | -4.50 | 2012 est. |
| 158 | Gambia, The | -4.50 | 2012 est. |
| 159 | Czech Republic | -4.50 | 2012 est. |
| 160 | Algeria | -4.70 | 2012 est. |
| 161 | Bangladesh | -4.70 | 2012 est. |
| 162 | South Africa | -4.80 | 2012 est. |
| 163 | Zambia | -4.90 | 2012 est. |
| 164 | France | -4.90 | 2012 est. |
| 165 | India | -5.00 | 2012 est. |
| 166 | Anguilla | -5.00 | 2012 est. |
| 167 | Falkland Islands (Islas Malvinas) | -5.00 | FY09/10 |
| 168 | Kosovo | -5.00 | 2011 est. |
| 169 | Guyana | -5.00 | 2012 est. |
| 170 | Kenya | -5.10 | 2012 est. |
| 171 | Grenada | -5.20 | 2009 est. |
| 172 | Sierra Leone | -5.30 | 2012 est. |
| 173 | Senegal | -5.90 | 2012 est. |
| 174 | Kyrgyzstan | -6.00 | 2012 est. |
| 175 | Haiti | -6.00 | 2012 est. |
| 176 | Honduras | -6.00 | 2012 est. |
| 177 | American Samoa | -6.10 | 2007 |
| 178 | Bahamas, The | -6.20 | 2012 est. |
| 179 | Cyprus | -6.40 | 2012 est. |
| 180 | Nepal | -6.40 | FY11/12 |
| 181 | Portugal | -6.50 | 2012 est. |
| 182 | Sri Lanka | -6.50 | 2012 est. |
| 183 | Dominican Republic | -6.60 | 2012 est. |
| 184 | Pakistan | -6.60 | 2012 est. |
| 185 | United States | -6.80 | 2012 est. |
| 186 | Yemen | -7.20 | 2012 est. |
| 187 | Serbia | -7.60 | 2012 est. |
| 188 | Ireland | -7.60 | 2012 est. |
| 189 | Northern Mariana Islands | -7.90 | FY10/11 est. |
| 190 | Malawi | -7.90 | 2012 est. |
| 191 | Barbados | -8.10 | 2012 est. |
| 192 | United Kingdom | -8.20 | 2012 est. |
| 193 | Morocco | -8.40 | 2012 est. |
| 194 | Mongolia | -8.50 | 2012 est. |
| 195 | Sudan | -8.60 | 2012 est. |
| 196 | Afghanistan | -8.70 | 2012 est. |
| 197 | Lebanon | -9.60 | 2012 est. |
| 198 | Aruba | -9.80 | 2012 est. |
| 199 | Jordan | -9.80 | 2012 est. |
| 200 | Japan | -10.00 | 2012 est. |
| 201 | Greece | -10.20 | 2012 est. |
| 202 | Egypt | -10.90 | 2012 est. |
| 203 | Sao Tome and Principe | -10.90 | 2012 est. |
| 204 | Spain | -10.90 | 2012 est. |
| 205 | Syria | -11.40 | 2012 est. |
| 206 | Faroe Islands | -11.90 | 2010 est. |
| 207 | Cabo Verde | -12.10 | 2012 est. |
| 208 | Ghana | -12.20 | 2012 est. |
| 209 | Dominica | -12.40 | 2012 est. |
| 210 | Niue | -12.60 | FY04/05 |
| 211 | Eritrea | -12.60 | 2012 est. |
| 212 | Maldives | -13.40 | 2012 est. |
| 213 | Venezuela | -14.80 | 2012 est. |
| 214 | West Bank | -16.60 | 2011 est. |
| 215 | Kiribati | -29.90 | 2010 est. |


