CIA - The World Factbook --  Industrial production growth rate   

This entry gives the annual percentage increase in industrial production (includes manufacturing, mining, and construction).

| Rank | country | (%) | Date of Information |
| 156 | Portugal | -2.20 | 2008 est. |
| 157 | Spain | -2.30 | 2008 est. |
| 158 | Botswana | -2.40 | 2008 est. |
| 159 | Canada | -2.80 | 2008 est. |
| 160 | Italy | -2.80 | 2008 est. |
| 161 | Denmark | -3.00 | 2008 est. |
| 162 | Barbados | -3.20 | 2000 est. |
| 163 | Slovakia | -3.70 | 2008 est. |
| 164 | Tajikistan | -4.00 | 2008 est. |
| 165 | Latvia | -4.50 | 2008 est. |
| 166 | Estonia | -4.80 | 2008 est. |
| 167 | Ukraine | -5.00 | 2008 est. |
| 168 | Zimbabwe | -14.70 | 2008 est. |
