CIA - The World Factbook --  Oil - consumption   

This entry is the total oil consumed in barrels per day (bbl/day). The discrepancy between the amount of oil produced and/or imported and the amount consumed and/or exported is due to the omission of stock changes, refinery gains, and other complicating factors.

| Rank | country | (bbl/day) | Date of Information |
| 89 | Slovenia | 63,000 | 2010 est. |
| 90 | Jamaica | 63,000 | 2010 est. |
| 91 | Cyprus | 61,000 | 2010 est. |
| 92 | Luxembourg | 60,500 | 2010 est. |
| 93 | Ghana | 60,000 | 2010 est. |
| 94 | El Salvador | 57,280 | 2010 est. |
| 95 | Armenia | 52,000 | 2010 est. |
| 96 | Honduras | 51,000 | 2010 est. |
| 97 | Serbia | 50,280 | 2011 est. |
| 98 | Costa Rica | 47,000 | 2010 est. |
| 99 | Bahrain | 47,000 | 2010 est. |
| 100 | Ethiopia | 47,000 | 2010 est. |
| 101 | Uruguay | 45,200 | 2011 est. |
| 102 | Bolivia | 44,430 | 2011 est. |
| 103 | Senegal | 41,000 | 2010 est. |
| 104 | Trinidad and Tobago | 41,000 | 2010 est. |
| 105 | Tajikistan | 40,000 | 2010 est. |
| 106 | Tanzania | 38,000 | 2010 est. |
| 107 | Burma | 37,000 | 2010 est. |
| 108 | Bahamas, The | 35,000 | 2010 est. |
| 109 | Papua New Guinea | 33,000 | 2010 est. |
| 110 | Albania | 33,000 | 2010 est. |
| 111 | Cambodia | 32,000 | 2010 est. |
| 112 | Paraguay | 31,000 | 2010 est. |
| 113 | Estonia | 31,000 | 2010 est. |
| 114 | Nicaragua | 30,000 | 2010 est. |
| 115 | Cameroon | 30,000 | 2010 est. |
| 116 | Latvia | 29,880 | 2010 est. |
| 117 | Bosnia and Herzegovina | 28,500 | 2010 est. |
| 118 | Gibraltar | 25,000 | 2010 est. |
| 119 | Cote d'Ivoire | 25,000 | 2010 est. |
| 120 | Benin | 25,000 | 2010 est. |
| 121 | Namibia | 24,000 | 2010 est. |
| 122 | West Bank | 24,000 | 2010 est. |
| 123 | Mauritius | 23,000 | 2010 est. |
| 124 | Togo | 23,000 | 2010 est. |
| 125 | Madagascar | 22,000 | 2010 est. |
| 126 | Mauritania | 20,000 | 2010 est. |
| 127 | Nepal | 20,000 | 2010 est. |
| 128 | Moldova | 20,000 | 2010 est. |
| 129 | Macedonia | 19,000 | 2010 est. |
| 130 | Malta | 19,000 | 2010 est. |
| 131 | Gabon | 18,000 | 2010 est. |
| 132 | Iceland | 17,430 | 2010 est. |
| 133 | Mongolia | 17,000 | 2010 est. |
| 134 | Macau | 17,000 | 2010 est. |
| 135 | Mozambique | 17,000 | 2010 est. |
| 136 | Brunei | 17,000 | 2010 est. |
| 137 | Kyrgyzstan | 16,000 | 2010 est. |
| 138 | Zambia | 16,000 | 2010 est. |
| 139 | Botswana | 15,000 | 2010 est. |
| 140 | Fiji | 15,000 | 2010 est. |
| 141 | Suriname | 15,000 | 2010 est. |
| 142 | Uganda | 14,000 | 2010 est. |
| 143 | New Caledonia | 14,000 | 2010 est. |
| 144 | Congo, Democratic Republic of the | 13,000 | 2010 est. |
| 145 | Korea, North | 13,000 | 2010 est. |
| 146 | Georgia | 13,000 | 2010 est. |
| 147 | Haiti | 12,000 | 2010 est. |
| 148 | Djibouti | 12,000 | 2010 est. |
| 149 | Congo, Republic of the | 11,000 | 2010 est. |
| 150 | Zimbabwe | 11,000 | 2010 est. |
| 151 | Guyana | 10,000 | 2010 est. |
| 152 | Guinea | 9,000 | 2010 est. |
| 153 | Sierra Leone | 9,000 | 2010 est. |
| 154 | Burkina Faso | 9,000 | 2010 est. |
| 155 | Barbados | 9,000 | 2010 est. |
| 156 | Malawi | 8,000 | 2010 est. |
| 157 | Seychelles | 8,000 | 2010 est. |
| 158 | Aruba | 8,000 | 2010 est. |
| 159 | French Polynesia | 8,000 | 2010 est. |
| 160 | Belize | 7,000 | 2010 est. |
| 161 | Eritrea | 6,000 | 2010 est. |
| 162 | Maldives | 6,000 | 2010 est. |
| 163 | Rwanda | 6,000 | 2010 est. |
| 164 | Niger | 6,000 | 2010 est. |
| 165 | Mali | 6,000 | 2010 est. |
| 166 | Bermuda | 5,000 | 2010 est. |
| 167 | Somalia | 5,000 | 2010 est. |
| 168 | Antigua and Barbuda | 5,000 | 2010 est. |
| 169 | Afghanistan | 4,800 | 2010 est. |
| 170 | Liberia | 4,500 | 2010 est. |
| 171 | Faroe Islands | 4,492 | 2010 est. |
| 172 | American Samoa | 4,400 | 2010 est. |
| 173 | Montenegro | 4,000 | 2010 est. |
| 174 | Swaziland | 4,000 | 2010 est. |
| 175 | Greenland | 4,000 | 2010 est. |
| 176 | Cayman Islands | 3,000 | 2010 est. |
| 177 | Saint Lucia | 3,000 | 2010 est. |
| 178 | Laos | 3,000 | 2010 est. |
| 179 | Guinea-Bissau | 3,000 | 2010 est. |
| 180 | Grenada | 3,000 | 2010 est. |
| 181 | Burundi | 3,000 | 2010 est. |
| 182 | Timor-Leste | 2,600 | 2010 est. |
| 183 | Saint Kitts and Nevis | 2,000 | 2010 est. |
| 184 | Gambia, The | 2,000 | 2010 est. |
| 185 | Solomon Islands | 2,000 | 2010 est. |
| 186 | Lesotho | 2,000 | 2010 est. |
| 187 | Chad | 2,000 | 2010 est. |
| 188 | Saint Vincent and the Grenadines | 2,000 | 2010 est. |
| 189 | Equatorial Guinea | 2,000 | 2010 est. |
| 190 | Cape Verde | 2,000 | 2010 est. |
| 191 | Central African Republic | 2,000 | 2010 est. |
| 192 | Western Sahara | 2,000 | 2010 est. |
| 193 | Nauru | 1,300 | 2010 est. |
| 194 | Saint Pierre and Miquelon | 1,000 | 2010 est. |
| 195 | Montserrat | 1,000 | 2010 est. |
| 196 | Dominica | 1,000 | 2010 est. |
| 197 | Cook Islands | 1,000 | 2010 est. |
| 198 | Comoros | 1,000 | 2010 est. |
| 199 | British Virgin Islands | 1,000 | 2010 est. |
| 200 | Bhutan | 1,000 | 2010 est. |
| 201 | Vanuatu | 1,000 | 2010 est. |
| 202 | Tonga | 1,000 | 2010 est. |
| 203 | Sao Tome and Principe | 1,000 | 2010 est. |
| 204 | Samoa | 1,000 | 2010 est. |
| 205 | Turks and Caicos Islands | 500 | 2010 est. |
| 206 | Kiribati | 300 | 2010 est. |
| 207 | Falkland Islands (Islas Malvinas) | 300 | 2010 est. |
| 208 | Saint Helena, Ascension, and Tristan da Cunha | 100 | 2010 est. |
| 209 | Niue | 40 | 2010 est. |
