CIA - The World Factbook --  Electricity - production   

This entry is the annual electricity generated expressed in kilowatt-hours. The discrepancy between the amount of electricity generated and/or imported and the amount consumed and/or exported is accounted for as loss in transmission and distribution.

| Rank | country | (kWh) | Date of Information |
| 35 | Pakistan | 94,650,000,000 | 2011 est. |
| 36 | Kazakhstan | 90,530,000,000 | 2012 est. |
| 37 | Belgium | 83,370,000,000 | 2011 est. |
| 38 | Czech Republic | 82,190,000,000 | 2011 est. |
| 39 | Finland | 70,340,000,000 | 2011 est. |
| 40 | Austria | 69,000,000,000 | 2011 |
| 41 | Philippines | 67,450,000,000 | 2011 est. |
| 42 | Colombia | 63,650,000,000 | 2011 est. |
| 43 | Chile | 62,860,000,000 | 2011 est. |
| 44 | Romania | 60,390,000,000 | 2011 est. |
| 45 | Switzerland | 60,180,000,000 | 2011 est. |
| 46 | Israel | 55,770,000,000 | 2011 est. |
| 47 | Kuwait | 55,550,000,000 | 2011 est. |
| 48 | Paraguay | 53,530,000,000 | 2010 est. |
| 49 | Uzbekistan | 52,530,000,000 | 2012 est. |
| 50 | Greece | 50,430,000,000 | 2011 est. |
| 51 | Portugal | 49,920,000,000 | 2011 est. |
| 52 | Iraq | 47,400,000,000 | 2010 est. |
| 53 | Algeria | 46,250,000,000 | 2011 est. |
| 54 | Singapore | 44,410,000,000 | 2011 est. |
| 55 | Syria | 43,760,000,000 | 2010 est. |
| 56 | New Zealand | 43,540,000,000 | 2011 est. |
| 57 | Bulgaria | 43,390,000,000 | 2010 est. |
| 58 | Hong Kong | 41,300,000,000 | 2012 est. |
| 59 | Bangladesh | 40,080,000,000 | 2011 est. |
| 60 | Peru | 38,400,000,000 | 2012 est. |
| 61 | Serbia | 37,860,000,000 | 2012 |
| 62 | Hungary | 34,280,000,000 | 2012 est. |
| 63 | Denmark | 33,710,000,000 | 2011 est. |
| 64 | Belarus | 32,820,000,000 | 2010 est. |
| 65 | Qatar | 32,340,000,000 | 2011 est. |
| 66 | Libya | 29,720,000,000 | 2010 est. |
| 67 | Ireland | 26,040,000,000 | 2011 est. |
| 68 | Nigeria | 24,870,000,000 | 2010 est. |
| 69 | Slovakia | 24,390,000,000 | 2011 est. |
| 70 | Ecuador | 21,840,000,000 | 2011 est. |
| 71 | Morocco | 21,130,000,000 | 2010 est. |
| 72 | Korea, North | 21,040,000,000 | 2010 est. |
| 73 | Puerto Rico | 20,020,000,000 | 2011 est. |
| 74 | Azerbaijan | 19,440,000,000 | 2011 est. |
| 75 | Oman | 18,630,000,000 | 2010 est. |
| 76 | Cuba | 17,800,000,000 | 2011 est. |
| 77 | Iceland | 17,080,000,000 | 2011 est. |
| 78 | Tajikistan | 16,900,000,000 | 2012 est. |
| 79 | Bosnia and Herzegovina | 16,500,000,000 | 2010 est. |
| 80 | Turkmenistan | 15,660,000,000 | 2010 est. |
| 81 | Slovenia | 15,170,000,000 | 2011 est. |
| 82 | Tunisia | 15,140,000,000 | 2010 est. |
| 83 | Kyrgyzstan | 14,900,000,000 | 2011 est. |
| 84 | Mozambique | 14,830,000,000 | 2012 est. |
| 85 | Lebanon | 14,810,000,000 | 2010 est. |
| 86 | Jordan | 14,640,000,000 | 2011 est. |
| 87 | Bahrain | 13,160,000,000 | 2011 est. |
| 88 | Dominican Republic | 13,090,000,000 | 2011 est. |
| 89 | Lithuania | 12,270,000,000 | 2012 est. |
| 90 | Estonia | 12,190,000,000 | 2011 est. |
| 91 | Sri Lanka | 11,520,000,000 | 2011 est. |
| 92 | Zambia | 11,190,000,000 | 2010 est. |
| 93 | Georgia | 9,694,000,000 | 2012 est. |
| 94 | Uruguay | 9,500,000,000 | 2011 est. |
| 95 | Costa Rica | 9,473,000,000 | 2010 est. |
| 96 | Croatia | 9,281,000,000 | 2012 est. |
| 97 | Ghana | 8,213,000,000 | 2010 est. |
| 98 | Guatemala | 8,146,000,000 | 2011 est. |
| 99 | Trinidad and Tobago | 7,998,000,000 | 2010 est. |
| 100 | Zimbabwe | 7,808,000,000 | 2010 est. |
| 101 | Congo, Democratic Republic of the | 7,804,000,000 | 2010 est. |
| 102 | Albania | 7,481,000,000 | 2010 est. |
| 103 | Armenia | 7,432,000,000 | 2011 est. |
| 104 | Burma | 7,346,000,000 | 2010 est. |
| 105 | Kenya | 7,330,000,000 | 2010 est. |
| 106 | Yemen | 7,292,000,000 | 2010 est. |
| 107 | Panama | 7,257,000,000 | 2010 est. |
| 108 | Bhutan | 7,230,000,000 | 2010 est. |
| 109 | Sudan | 7,193,000,000 | 2010 est. |
| 110 | Bolivia | 6,940,000,000 | 2012 est. |
| 111 | Honduras | 6,486,000,000 | 2010 est. |
| 112 | Latvia | 6,412,000,000 | 2010 est. |
| 113 | Macedonia | 5,810,000,000 | 2012 est. |
| 114 | Cameroon | 5,761,000,000 | 2010 est. |
| 115 | El Salvador | 5,728,000,000 | 2011 est. |
| 116 | Cote d'Ivoire | 5,721,000,000 | 2010 est. |
| 117 | Kosovo | 5,160,000,000 | 2011 |
| 118 | Angola | 5,118,000,000 | 2010 est. |
| 119 | Ethiopia | 4,929,000,000 | 2010 est. |
| 120 | Cyprus | 4,571,000,000 | 2011 est. |
| 121 | Mongolia | 4,480,000,000 | 2010 est. |
| 122 | Tanzania | 4,302,000,000 | 2010 est. |
| 123 | Jamaica | 3,957,000,000 | 2010 est. |
| 124 | Montenegro | 3,945,000,000 | 2010 est. |
| 125 | Nicaragua | 3,824,000,000 | 2011 est. |
| 126 | Brunei | 3,723,000,000 | 2011 est. |
| 127 | Laos | 3,629,000,000 | 2010 est. |
| 128 | Nepal | 3,431,000,000 | 2012 est. |
| 129 | Papua New Guinea | 3,350,000,000 | 2010 est. |
| 130 | Senegal | 2,769,000,000 | 2010 est. |
| 131 | Mauritius | 2,628,000,000 | 2011 est. |
| 132 | Uganda | 2,406,000,000 | 2010 est. |
| 133 | Malta | 2,168,000,000 | 2011 |
| 134 | Luxembourg | 2,070,000,000 | 2011 est. |
| 135 | New Caledonia | 1,978,000,000 | 2010 est. |
| 136 | Malawi | 1,973,000,000 | 2010 est. |
| 137 | Bahamas, The | 1,930,000,000 | 2010 est. |
| 138 | Gabon | 1,777,000,000 | 2010 est. |
| 139 | Guam | 1,734,000,000 | 2011 est. |
| 140 | Namibia | 1,643,000,000 | 2012 est. |
| 141 | Suriname | 1,570,000,000 | 2010 est. |
| 142 | Madagascar | 1,211,000,000 | 2010 est. |
| 143 | Curacao | 1,167,000,000 | 2008 est. |
| 144 | Cambodia | 1,019,000,000 | 2011 est. |
| 145 | Moldova | 1,016,000,000 | 2011 est. |
| 146 | Barbados | 1,002,000,000 | 2011 est. |
| 147 | Afghanistan | 986,100,000 | 2010 est. |
| 148 | Aruba | 980,000,000 | 2010 est. |
| 149 | Guinea | 969,000,000 | 2010 est. |
| 150 | South Sudan | 881,300,000 | 2010 est. |
| 151 | Fiji | 836,100,000 | 2011 est. |
| 152 | Virgin Islands | 794,000,000 | 2011 est. |
| 153 | Haiti | 726,000,000 | 2012 est. |
| 154 | Mauritania | 701,000,000 | 2010 est. |
| 155 | Guyana | 700,000,000 | 2010 est. |
| 156 | Bermuda | 675,000,000 | 2011 est. |
| 157 | French Polynesia | 672,000,000 | 2010 est. |
| 158 | Burkina Faso | 670,000,000 | 2010 est. |
| 159 | Cayman Islands | 594,000,000 | 2011 est. |
| 160 | Macau | 561,000,000 | 2012 est. |
| 161 | Congo, Republic of the | 559,000,000 | 2012 est. |
| 162 | Belize | 524,200,000 | 2010 est. |
| 163 | Mali | 520,000,000 | 2010 est. |
| 164 | Swaziland | 496,000,000 | 2010 est. |
| 165 | West Bank | 445,000,000 | 2010 est. |
| 166 | Botswana | 429,600,000 | 2010 est. |
| 167 | Saint Lucia | 362,000,000 | 2011 est. |
| 168 | Liberia | 335,000,000 | 2010 est. |
| 169 | Djibouti | 325,000,000 | 2010 est. |
| 170 | Somalia | 310,000,000 | 2010 est. |
| 171 | Sint Maarten | 304,300,000 | 2008 est. |
| 172 | Maldives | 301,100,000 | 2010 est. |
| 173 | Eritrea | 292,500,000 | 2010 est. |
| 174 | Cabo Verde | 287,000,000 | 2010 est. |
| 175 | Seychelles | 283,000,000 | 2010 est. |
| 176 | Rwanda | 280,200,000 | 2010 est. |
| 177 | Greenland | 276,600,000 | 2010 est. |
| 178 | Faroe Islands | 261,000,000 | 2011 est. |
| 179 | Niger | 250,000,000 | 2010 est. |
| 180 | Gambia, The | 230,000,000 | 2010 est. |
| 181 | Grenada | 201,400,000 | 2010 est. |
| 182 | Turks and Caicos Islands | 200,000,000 | 2010 est. |
| 183 | Lesotho | 200,000,000 | 2010 est. |
| 184 | Micronesia, Federated States of | 192,000,000 | 2002 |
| 185 | Gibraltar | 166,400,000 | 2010 est. |
| 186 | Central African Republic | 160,000,000 | 2010 est. |
| 187 | American Samoa | 155,000,000 | 2011 est. |
| 188 | Burundi | 152,000,000 | 2010 est. |
| 189 | Sierra Leone | 145,000,000 | 2010 est. |
| 190 | Benin | 142,100,000 | 2010 est. |
| 191 | Saint Vincent and the Grenadines | 136,000,000 | 2010 est. |
| 192 | Saint Kitts and Nevis | 135,000,000 | 2010 est. |
| 193 | Timor-Leste | 131,700,000 | 2011 est. |
| 194 | Togo | 127,100,000 | 2010 est. |
| 195 | Samoa | 120,200,000 | 2010 est. |
| 196 | Antigua and Barbuda | 115,000,000 | 2010 est. |
| 197 | Dominica | 100,500,000 | 2010 est. |
| 198 | Chad | 98,000,000 | 2010 est. |
| 199 | Equatorial Guinea | 97,000,000 | 2010 est. |
| 200 | Andorra | 91,240,000 | 2011 |
| 201 | Western Sahara | 90,000,000 | 2010 est. |
| 202 | Solomon Islands | 82,000,000 | 2010 est. |
| 203 | Guinea-Bissau | 67,000,000 | 2010 est. |
| 204 | Vanuatu | 55,000,000 | 2010 est. |
| 205 | Saint Pierre and Miquelon | 53,000,000 | 2010 est. |
| 206 | British Virgin Islands | 50,000,000 | 2010 est. |
| 207 | Tonga | 41,000,000 | 2010 est. |
| 208 | Comoros | 40,000,000 | 2010 est. |
| 209 | Nauru | 35,000,000 | 2010 est. |
| 210 | Cook Islands | 31,130,000 | 2010 est. |
| 211 | Sao Tome and Principe | 30,000,000 | 2010 est. |
| 212 | Kiribati | 25,000,000 | 2010 est. |
| 213 | Montserrat | 24,000,000 | 2010 est. |
| 214 | Falkland Islands (Islas Malvinas) | 19,000,000 | 2010 est. |
| 215 | Saint Helena, Ascension, and Tristan da Cunha | 8,000,000 | 2010 est. |
| 216 | Niue | 3,000,000 | 2010 est. |
| 217 | Northern Mariana Islands | 60,600 | January 2009 |
| 218 | Gaza Strip | 51,000 | 2011 est. |


