CIA - The World Factbook --  TAXES AND OTHER REVENUES

Taxes and other revenues records total taxes and other revenues received by the national government during the time period indicated, expressed as a percent of GDP. Taxes include personal and corporate income taxes, value added taxes, excise taxes, and tariffs. Other revenues include social contributions - such as payments for social security and hospital insurance - grants, and net revenues from public enterprises.

| Rank | Country | (% OF GDP) | Date of Information |
| 64 | Namibia | 32.9 | 2016 est. |
| 65 | Ukraine | 32.9 | 2016 est. |
| 66 | Saint Pierre and Miquelon | 32.5 | 1996 est. |
| 67 | Djibouti | 32.4 | 2016 est. |
| 68 | American Samoa | 32.2 | 2013 est. |
| 69 | Tajikistan | 32.2 | 2016 est. |
| 70 | Trinidad and Tobago | 32.1 | 2016 est. |
| 71 | Uzbekistan | 32.1 | 2016 est. |
| 72 | Belize | 31.6 | 2016 est. |
| 73 | Oman | 31.3 | 2016 est. |
| 74 | Iraq | 31.2 | 2016 est. |
| 75 | Ecuador | 30.9 | 2016 est. |
| 76 | Bhutan | 30.8 | 2016 est. |
| 77 | Sao Tome and Principe | 30.2 | 2016 est. |
| 78 | Liberia | 30.2 | 2016 est. |
| 79 | Faroe Islands | 30.2 | 2014 est. |
| 80 | Angola | 29.9 | 2016 est. |
| 81 | Fiji | 29.8 | 2016 est. |
| 82 | Samoa | 29.6 | 2016 est. |
| 83 | Romania | 29.5 | 2016 est. |
| 84 | Azerbaijan | 29.2 | 2016 est. |
| 85 | Macau | 29.0 | 2016 est. |
| 86 | Eritrea | 29.0 | 2016 est. |
| 87 | Barbados | 28.9 | 2016 est. |
| 88 | Georgia | 28.7 | 2016 est. |
| 89 | Saint Vincent and the Grenadines | 28.7 | 2016 est. |
| 90 | Jamaica | 28.6 | 2016 est. |
| 91 | Dominica | 28.5 | 2016 est. |
| 92 | Kyrgyzstan | 28.5 | 2016 est. |
| 93 | Algeria | 28.2 | 2016 est. |
| 94 | Saint Lucia | 28.2 | 2011 est. |
| 95 | Uruguay | 28.1 | 2016 est. |
| 96 | Nicaragua | 27.9 | 2016 est. |
| 97 | Macedonia | 27.8 | 2016 est. |
| 98 | Equatorial Guinea | 27.7 | 2016 est. |
| 99 | Togo | 27.7 | 2016 est. |
| 100 | Ireland | 27.5 | 2016 est. |
| 101 | British Virgin Islands | 27.4 | 2016 est. |
| 102 | Aruba | 27.1 | 2016 est. |
| 103 | Albania | 27.0 | 2016 est. |
| 104 | Colombia | 26.9 | 2016 est. |
| 105 | South Africa | 26.9 | 2016 est. |
| 106 | Peru | 26.9 | 2016 est. |
| 107 | Vanuatu | 26.6 | 2016 est. |
| 108 | Cabo Verde | 26.5 | 2016 est. |
| 109 | Mauritania | 26.5 | 2016 est. |
| 110 | Senegal | 26.4 | 2016 est. |
| 111 | Israel | 26.3 | 2016 est. |
| 112 | Congo, Republic of the | 26.2 | 2016 est. |
| 113 | Guyana | 26.1 | 2016 est. |
| 114 | Swaziland | 26.0 | 2017 est. |
| 115 | Grenada | 25.6 | 2016 est. |
| 116 | Qatar | 25.3 | 2016 est. |
| 117 | Mongolia | 25.2 | 2016 est. |
| 118 | Guam | 24.9 | 2013 est. |
| 119 | Mexico | 24.8 | 2016 est. |
| 120 | Zimbabwe | 24.7 | 2016 est. |
| 121 | Vietnam | 24.6 | 2016 est. |
| 122 | Virgin Islands | 24.1 | 2013 |
| 123 | Brunei | 24.0 | 2016 est. |
| 124 | Morocco | 23.8 | 2016 est. |
| 125 | Tunisia | 23.6 | 2016 est. |
| 126 | Armenia | 23.6 | 2016 est. |
| 127 | Gibraltar | 23.3 | 2008 est. |
| 128 | Rwanda | 23.3 | 2016 est. |
| 129 | Nepal | 23.1 | FY 2016 est. |
| 130 | Comoros | 23.0 | 2016 est. |
| 131 | Jordan | 22.7 | 2016 est. |
| 132 | Korea, South | 22.7 | 2016 est. |
| 133 | Bahamas, The | 22.4 | 2016 est. |
| 134 | Mozambique | 22.3 | 2016 est. |
| 135 | Saudi Arabia | 21.7 | 2016 est. |
| 136 | Turkey | 21.4 | 2016 est. |
| 137 | Hong Kong | 21.4 | 2016 est. |
| 138 | China | 21.4 | 2016 est. |
| 139 | Laos | 21.2 | 2016 est. |
| 140 | Mauritius | 21.2 | 2016 est. |
| 141 | Panama | 21.1 | 2016 est. |
| 142 | United Arab Emirates | 21.1 | 2016 est. |
| 143 | Chile | 21.0 | 2016 est. |
| 144 | Kosovo | 20.8 | 2014 est. |
| 145 | Niger | 20.7 | 2016 est. |
| 146 | El Salvador | 20.7 | 2016 est. |
| 147 | Guernsey | 20.6 | 2005 |
| 148 | Guinea | 20.4 | 2016 est. |
| 149 | Kazakhstan | 20.3 | 2016 est. |
| 150 | Gabon | 20.3 | 2016 est. |
| 151 | Argentina | 20.3 | 2016 est. |
| 152 | Cambodia | 20.2 | 2016 est. |
| 153 | Honduras | 20.2 | 2016 est. |
| 154 | Malawi | 20.2 | 2016 est. |
| 155 | Gambia, The | 20.0 | 2016 est. |
| 156 | Antigua and Barbuda | 20.0 | 2016 est. |
| 157 | Burkina Faso | 20.0 | 2016 est. |
| 158 | Northern Mariana Islands | 20.0 | 2013 est. |
| 159 | Ghana | 19.9 | 2016 est. |
| 160 | Lebanon | 19.1 | 2016 est. |
| 161 | Cote d'Ivoire | 19.1 | 2016 est. |
| 162 | Kenya | 18.9 | 2016 est. |
| 163 | Iran | 18.9 | 2016 est. |
| 164 | Libya | 18.7 | 2016 est. |
| 165 | Mali | 18.4 | 2016 est. |
| 166 | Bermuda | 18.4 | 2016 est. |
| 167 | Paraguay | 18.2 | 2016 est. |
| 168 | Thailand | 18.1 | 2016 est. |
| 169 | Haiti | 17.9 | 2016 est. |
| 170 | United States | 17.6 | 2016 est. |
| 171 | Jersey | 17.3 | 2005 |
| 172 | Malaysia | 17.3 | 2016 est. |
| 173 | Zambia | 17.1 | 2016 est. |
| 174 | Poland | 17.1 | 2016 est. |
| 175 | Burundi | 16.9 | 2016 est. |
| 176 | Papua New Guinea | 16.7 | 2016 est. |
| 177 | Curacao | 16.6 | 2012 est. |
| 178 | Singapore | 16.6 | 2016 est. |
| 179 | Cameroon | 15.9 | 2016 est. |
| 180 | Bahrain | 15.8 | 2016 est. |
| 181 | Russia | 15.7 | 2016 est. |
| 182 | Taiwan | 15.7 | 2016 est. |
| 183 | Guinea-Bissau | 15.7 | 2016 est. |
| 184 | Benin | 15.4 | 2016 est. |
| 185 | Ethiopia | 15.4 | 2016 est. |
| 186 | Suriname | 15.3 | 2016 est. |
| 187 | Philippines | 15.2 | 2016 est. |
| 188 | Monaco | 15.2 | 2011 est. |
| 189 | South Sudan | 15.0 | FY 2013 est. |
| 190 | Pakistan | 14.9 | 2016 est. |
| 191 | Liechtenstein | 14.9 | 2012 est. |
| 192 | Egypt | 14.7 | 2016 est. |
| 193 | Dominican Republic | 14.7 | 2016 est. |
| 194 | Costa Rica | 14.4 | 2016 est. |
| 195 | Sierra Leone | 14.4 | 2016 est. |
| 196 | Uganda | 14.1 | 2016 est. |
| 197 | Sri Lanka | 14.1 | 2016 est. |
| 198 | Central African Republic | 14.1 | 2016 est. |
| 199 | Tanzania | 14.0 | 2016 est. |
| 200 | Isle of Man | 13.8 | FY05/06 est. |
| 201 | New Caledonia | 12.8 | 2015 est. |
| 202 | Turkmenistan | 12.8 | 2016 est. |
| 203 | Burma | 12.6 | 2016 est. |
| 204 | Indonesia | 12.5 | 2016 est. |
| 205 | West Bank | 12.5 | 2014 est. |
| 206 | Madagascar | 12.3 | 2016 est. |
| 207 | Timor-Leste | 12.0 | 2016 est. |
| 208 | Korea, North | 11.4 | 2007 est. |
| 209 | Guatemala | 11.1 | 2016 est. |
| 210 | Congo, Democratic Republic of the | 11.0 | 2016 est. |
| 211 | Afghanistan | 10.5 | 2016 est. |
| 212 | Chad | 10.4 | 2016 est. |
| 213 | Bangladesh | 9.9 | 2016 est. |
| 214 | India | 9.5 | FY 2016 est. |
| 215 | Puerto Rico | 9.0 | 2016 est. |
| 216 | Sudan | 7.6 | 2016 est. |
| 217 | Yemen | 6.2 | 2016 est. |
| 218 | Nigeria | 3.0 | 2016 est. |
| 219 | Somalia | 2.5 | 2014 est. |
| 220 | Syria | 2.0 | 2016 est. |


