CIA - The World Factbook --  REFINED PETROLEUM PRODUCTS - IMPORTS

Refined petroleum products - imports is the country's total imports of refined petroleum products, in barrels per day (bbl/day).

| Rank | Country | (BBL/DAY) | Date of Information |
| 42 | Virgin Islands | 131,400 | 2012 est. |
| 43 | Panama | 129,200 | 2012 est. |
| 44 | Finland | 127,300 | 2013 est. |
| 45 | Lebanon | 126,600 | 2012 est. |
| 46 | Austria | 121,300 | 2013 est. |
| 47 | Yemen | 110,600 | 2012 est. |
| 48 | Poland | 109,900 | 2013 est. |
| 49 | Libya | 108,500 | 2012 est. |
| 50 | Ireland | 105,700 | 2013 est. |
| 51 | Norway | 101,600 | 2013 est. |
| 52 | Guatemala | 100,400 | 2015 est. |
| 53 | Argentina | 99,930 | 2012 est. |
| 54 | Israel | 96,590 | 2013 est. |
| 55 | Algeria | 94,180 | 2012 est. |
| 56 | Belarus | 90,420 | 2012 est. |
| 57 | Portugal | 86,720 | 2013 est. |
| 58 | Bangladesh | 75,830 | 2012 est. |
| 59 | Angola | 75,790 | 2012 est. |
| 60 | Ghana | 74,550 | 2012 est. |
| 61 | Greece | 73,720 | 2013 est. |
| 62 | Sri Lanka | 72,790 | 2012 est. |
| 63 | Czechia | 70,010 | 2013 est. |
| 64 | Jordan | 68,040 | 2013 est. |
| 65 | Thailand | 67,470 | 2012 est. |
| 66 | Slovenia | 65,660 | 2013 est. |
| 67 | Tunisia | 65,450 | 2012 est. |
| 68 | Kenya | 65,450 | 2012 est. |
| 69 | Colombia | 65,110 | 2012 est. |
| 70 | Bahamas, The | 64,430 | 2012 est. |
| 71 | Syria | 63,820 | 2012 est. |
| 72 | Honduras | 62,760 | 2012 est. |
| 73 | Luxembourg | 58,890 | 2013 est. |
| 74 | Peru | 57,590 | 2012 est. |
| 75 | Dominican Republic | 54,920 | 2012 est. |
| 76 | Gibraltar | 53,970 | 2012 est. |
| 77 | Romania | 53,810 | 2012 est. |
| 78 | Cyprus | 52,480 | 2012 est. |
| 79 | Ethiopia | 51,960 | 2012 est. |
| 80 | Kazakhstan | 51,600 | 2012 est. |
| 81 | Costa Rica | 49,410 | 2012 est. |
| 82 | Latvia | 45,630 | 2012 est. |
| 83 | Russia | 44,600 | 2014 est. |
| 84 | New Zealand | 44,520 | 2013 est. |
| 85 | Hungary | 44,440 | 2013 est. |
| 86 | Afghanistan | 42,640 | 2012 est. |
| 87 | Kyrgyzstan | 38,070 | 2012 est. |
| 88 | Bulgaria | 37,280 | 2012 est. |
| 89 | Venezuela | 36,760 | 2012 est. |
| 90 | El Salvador | 36,510 | 2012 est. |
| 91 | Malta | 36,480 | 2013 est. |
| 92 | Paraguay | 34,900 | 2012 est. |
| 93 | Tanzania | 34,850 | 2012 est. |
| 94 | Croatia | 32,890 | 2014 est. |
| 95 | Jamaica | 32,140 | 2012 est. |
| 96 | Estonia | 31,140 | 2013 est. |
| 97 | Benin | 30,930 | 2012 est. |
| 98 | Cambodia | 28,890 | 2012 est. |
| 99 | Uruguay | 26,910 | 2012 est. |
| 100 | Slovakia | 24,940 | 2013 est. |
| 101 | Cuba | 24,640 | 2012 est. |
| 102 | Mongolia | 24,600 | 2012 est. |
| 103 | Mauritius | 23,980 | 2012 est. |
| 104 | Senegal | 23,820 | 2012 est. |
| 105 | Lithuania | 22,620 | 2012 est. |
| 106 | Uganda | 22,160 | 2012 est. |
| 107 | Namibia | 21,990 | 2012 est. |
| 108 | Georgia | 21,770 | 2012 est. |
| 109 | Albania | 20,770 | 2012 est. |
| 110 | Congo, Democratic Republic of the | 20,620 | 2012 est. |
| 111 | Tajikistan | 20,090 | 2013 est. |
| 112 | Serbia | 20,080 | 2014 est. |
| 113 | Nepal | 19,990 | 2012 est. |
| 114 | Svalbard | 18,600 | 2012 est. |
| 115 | Botswana | 18,320 | 2012 est. |
| 116 | Iran | 18,150 | 2012 est. |
| 117 | Macedonia | 17,950 | 2014 est. |
| 118 | Mozambique | 17,560 | 2012 est. |
| 119 | Nicaragua | 16,500 | 2014 est. |
| 120 | West Bank | 16,330 | 2012 est. |
| 121 | Moldova | 16,320 | 2012 est. |
| 122 | Guam | 15,620 | 2012 est. |
| 123 | Bolivia | 15,560 | 2013 est. |
| 124 | Bosnia and Herzegovina | 15,250 | 2012 est. |
| 125 | Iceland | 15,040 | 2013 est. |
| 126 | Zimbabwe | 14,730 | 2012 est. |
| 127 | Haiti | 14,720 | 2012 est. |
| 128 | New Caledonia | 14,670 | 2012 est. |
| 129 | South Sudan | 13,050 | |
| 130 | Mauritania | 12,810 | 2012 est. |
| 131 | Montenegro | 12,270 | 2013 est. |
| 132 | Madagascar | 12,120 | 2012 est. |
| 133 | Togo | 11,950 | 2012 est. |
| 134 | Burkina Faso | 11,610 | 2012 est. |
| 135 | Guyana | 10,810 | 2012 est. |
| 136 | Fiji | 10,130 | 2012 est. |
| 137 | Suriname | 10,070 | 2012 est. |
| 138 | Barbados | 9,276 | 2012 est. |
| 139 | Guinea | 9,089 | 2012 est. |
| 140 | Trinidad and Tobago | 8,823 | 2012 est. |
| 141 | Armenia | 8,722 | 2012 est. |
| 142 | Burma | 8,557 | 2012 est. |
| 143 | Djibouti | 8,089 | 2012 est. |
| 144 | Brunei | 7,666 | 2012 est. |
| 145 | French Polynesia | 6,994 | 2012 est. |
| 146 | Greenland | 6,971 | 2012 est. |
| 147 | Maldives | 6,941 | 2012 est. |
| 148 | Seychelles | 6,805 | 2012 est. |
| 149 | Oman | 6,529 | 2012 est. |
| 150 | Aruba | 6,341 | 2012 est. |
| 151 | Sudan | 6,199 | 2012 est. |
| 152 | Cameroon | 6,061 | 2012 est. |
| 153 | Malawi | 6,059 | 2012 est. |
| 154 | Papua New Guinea | 5,933 | 2012 est. |
| 155 | Macau | 5,780 | 2013 est. |
| 156 | Zambia | 5,765 | 2012 est. |
| 157 | Somalia | 5,556 | 2012 est. |
| 158 | Rwanda | 5,302 | 2012 est. |
| 159 | Niger | 5,136 | 2012 est. |
| 160 | Antigua and Barbuda | 5,077 | 2012 est. |
| 161 | Gabon | 5,042 | 2012 est. |
| 162 | Faroe Islands | 4,879 | 2012 est. |
| 163 | Equatorial Guinea | 4,863 | 2012 est. |
| 164 | Swaziland | 4,785 | 2012 est. |
| 165 | Mali | 4,698 | 2012 est. |
| 166 | Sierra Leone | 4,428 | 2012 est. |
| 167 | Korea, North | 4,000 | 2012 est. |
| 168 | Liberia | 3,750 | 2012 est. |
| 169 | Cayman Islands | 3,730 | 2012 est. |
| 170 | Eritrea | 3,500 | 2012 est. |
| 171 | Belize | 3,486 | 2012 est. |
| 172 | Cote d'Ivoire | 3,305 | 2012 est. |
| 173 | Laos | 3,160 | 2012 est. |
| 174 | Gambia, The | 3,159 | 2012 est. |
| 175 | Saint Lucia | 3,041 | 2012 est. |
| 176 | Guinea-Bissau | 2,661 | 2012 est. |
| 177 | Cabo Verde | 2,646 | 2012 est. |
| 178 | Congo, Republic of the | 2,571 | 2012 est. |
| 179 | Bahrain | 2,357 | 2012 est. |
| 180 | American Samoa | 2,346 | 2012 est. |
| 181 | Central African Republic | 2,318 | 2012 est. |
| 182 | Grenada | 2,012 | 2012 est. |
| 183 | Bhutan | 1,870 | 2013 est. |
| 184 | Chad | 1,754 | 2012 est. |
| 185 | Western Sahara | 1,702 | 2012 est. |
| 186 | Saint Kitts and Nevis | 1,690 | 2012 est. |
| 187 | Lesotho | 1,553 | 2012 est. |
| 188 | Saint Vincent and the Grenadines | 1,514 | 2012 est. |
| 189 | Solomon Islands | 1,491 | 2012 est. |
| 190 | Burundi | 1,456 | 2012 est. |
| 191 | Timor-Leste | 1,264 | 2012 est. |
| 192 | Turks and Caicos Islands | 1,261 | 2012 est. |
| 193 | Tonga | 1,202 | 2012 est. |
| 194 | Samoa | 1,150 | 2012 est. |
| 195 | Nauru | 1,075 | 2012 est. |
| 196 | Vanuatu | 1,015 | 2012 est. |
| 197 | Comoros | 1,009 | 2012 est. |
| 198 | Dominica | 916 | 2012 est. |
| 199 | Sao Tome and Principe | 906 | 2012 est. |
| 200 | Bermuda | 889 | 2015 est. |
| 201 | Azerbaijan | 807 | 2012 est. |
| 202 | British Virgin Islands | 773 | 2012 est. |
| 203 | Saint Pierre and Miquelon | 604 | 2012 est. |
| 204 | Montserrat | 569 | 2012 est. |
| 205 | Cook Islands | 485 | 2012 est. |
| 206 | Kiribati | 420 | 2012 est. |
| 207 | Falkland Islands (Islas Malvinas) | 313 | 2012 est. |
| 208 | Saint Helena, Ascension, and Tristan da Cunha | 63 | 2012 est. |
| 209 | Niue | 23 | 2012 est. |
| 210 | Kuwait | 0 | 2012 est. |
| 211 | Uzbekistan | 0 | 2012 est. |
| 212 | Turkmenistan | 0 | 2012 est. |
| 213 | Qatar | 0 | 2012 est. |


