CIA - The World Factbook --  Gross national saving   

Gross national saving is derived by deducting final consumption expenditure from Gross national disposable income, and consists of personal saving, plus business saving, plus government saving, but excludes foreign saving. The figures are presented as a percent of GDP. A negative number indicates that the economy as a whole is spending more income than it produces, thus drawing down national wealth (dissaving).

| Rank | country | (% of GDP) | Date of Information |
| 74 | Slovakia | 21.10 | 2013 est. |
| 75 | Czech Republic | 21.10 | 2013 est. |
| 76 | Ghana | 21.10 | 2013 est. |
| 77 | Mexico | 21.00 | 2013 est. |
| 78 | Chile | 20.80 | 2013 est. |
| 79 | Croatia | 19.90 | 2013 est. |
| 80 | Turkey | 19.40 | 2013 est. |
| 81 | Belgium | 19.20 | 2013 est. |
| 82 | European Union | 19.20 | 2013 |
| 83 | Angola | 19.10 | 2013 est. |
| 84 | Spain | 18.90 | 2013 est. |
| 85 | Ethiopia | 18.80 | 2013 est. |
| 86 | Seychelles | 18.70 | 2013 est. |
| 87 | France | 18.20 | 2013 est. |
| 88 | Trinidad and Tobago | 18.20 | 2013 est. |
| 89 | Georgia | 18.00 | 2013 est. |
| 90 | Antigua and Barbuda | 18.00 | 2013 est. |
| 91 | Finland | 17.90 | 2013 est. |
| 92 | Honduras | 17.70 | 2013 est. |
| 93 | Uganda | 17.40 | 2013 est. |
| 94 | Italy | 17.40 | 2013 est. |
| 95 | Saint Lucia | 17.40 | 2013 est. |
| 96 | Uruguay | 17.30 | 2013 est. |
| 97 | Hungary | 17.10 | 2013 est. |
| 98 | Moldova | 16.90 | 2013 est. |
| 99 | Poland | 16.80 | 2013 est. |
| 100 | Lithuania | 16.50 | 2013 est. |
| 101 | Costa Rica | 16.30 | 2013 est. |
| 102 | Gambia, The | 16.30 | 2013 est. |
| 103 | Armenia | 16.20 | 2013 est. |
| 104 | New Zealand | 15.90 | 2013 est. |
| 105 | Mali | 15.80 | 2013 est. |
| 106 | Nigeria | 15.50 | 2013 est. |
| 107 | Iceland | 15.40 | 2013 est. |
| 108 | Portugal | 15.40 | 2013 est. |
| 109 | South Africa | 15.10 | 2013 est. |
| 110 | Brazil | 14.80 | 2013 est. |
| 111 | Zambia | 14.50 | 2013 est. |
| 112 | Bahamas, The | 14.30 | 2013 est. |
| 113 | Albania | 14.10 | 2013 est. |
| 114 | Libya | 14.00 | 2013 est. |
| 115 | Malta | 13.70 | 2013 est. |
| 116 | United States | 13.50 | 2013 est. |
| 117 | Ireland | 13.40 | 2013 est. |
| 118 | Cuba | 13.40 | 2013 est. |
| 119 | Eritrea | 13.00 | 2013 est. |
| 120 | Pakistan | 12.70 | 2013 est. |
| 121 | Kosovo | 12.70 | 2013 est. |
| 122 | Turkmenistan | 12.60 | 2013 est. |
| 123 | Rwanda | 12.60 | 2013 est. |
| 124 | Tajikistan | 12.40 | 2013 est. |
| 125 | Egypt | 12.30 | 2013 est. |
| 126 | Burkina Faso | 12.20 | 2013 est. |
| 127 | Greece | 12.20 | 2013 est. |
| 128 | Burma | 11.90 | 2013 est. |
| 129 | Lesotho | 11.40 | 2013 est. |
| 130 | Jamaica | 10.80 | 2013 est. |
| 131 | Kenya | 10.60 | 2013 est. |
| 132 | United Kingdom | 10.50 | 2013 est. |
| 133 | Ukraine | 10.10 | 2013 est. |
| 134 | Swaziland | 10.10 | 2013 est. |
| 135 | Benin | 9.90 | 2013 est. |
| 136 | Togo | 9.80 | 2013 est. |
| 137 | Cambodia | 9.60 | 2013 est. |
| 138 | Dominica | 9.20 | 2012 est. |
| 139 | Kyrgyzstan | 9.10 | 2013 est. |
| 140 | Barbados | 9.00 | 2013 est. |
| 141 | El Salvador | 9.00 | 2013 est. |
| 142 | Bosnia and Herzegovina | 8.60 | 2013 est. |
| 143 | Cyprus | 8.40 | 2013 est. |
| 144 | Malawi | 8.20 | 2013 est. |
| 145 | Guyana | 6.20 | 2013 est. |
| 146 | Syria | 5.40 | 2013 est. |
| 147 | Yemen | 4.20 | 2013 est. |
| 148 | Haiti | 3.70 | 2011 est. |
| 149 | Central African Republic | 2.40 | 2013 est. |
| 150 | Burundi | -0.90 | 2013 est. |
| 151 | Papua New Guinea | -1.90 | 2013 est. |
| 152 | Grenada | -3.60 | 2013 est. |
| 153 | Madagascar | -3.70 | 2013 est. |
| 154 | Saint Vincent and the Grenadines | -4.70 | 2013 est. |
| 155 | Mozambique | -5.60 | 2013 est. |


