CIA - The World Factbook --  HEALTH EXPENDITURES

Health expenditures provides the total expenditure on health as a percentage of GDP. Health expenditures are broadly defined as activities performed either by institutions or individuals through the application of medical, paramedical, and/or nursing knowledge and technology, the primary purpose of which is to promote, restore, or maintain health.

| Rank | Country | (% OF GDP) | Date of Information |
| 78 | Cote d'Ivoire | 7.10 | 2012 |
| 79 | Macedonia | 7.10 | 2012 |
| 80 | Tunisia | 7.00 | 2012 |
| 81 | Tanzania | 7.00 | 2012 |
| 82 | Luxembourg | 6.90 | 2012 |
| 83 | Samoa | 6.80 | 2012 |
| 84 | Croatia | 6.80 | 2012 |
| 85 | Colombia | 6.80 | 2012 |
| 86 | Iran | 6.70 | 2012 |
| 87 | Niue | 6.70 | 2012 |
| 88 | Guatemala | 6.70 | 2012 |
| 89 | Poland | 6.70 | 2012 |
| 90 | Lithuania | 6.70 | 2012 |
| 91 | El Salvador | 6.70 | 2012 |
| 92 | Vietnam | 6.60 | 2012 |
| 93 | Guyana | 6.60 | 2012 |
| 94 | San Marino | 6.50 | 2012 |
| 95 | Zambia | 6.50 | 2012 |
| 96 | Haiti | 6.40 | 2012 |
| 97 | Grenada | 6.40 | 2012 |
| 98 | Ecuador | 6.40 | 2012 |
| 99 | Mozambique | 6.40 | 2012 |
| 100 | Mauritania | 6.40 | 2012 |
| 101 | Morocco | 6.40 | 2012 |
| 102 | Guinea | 6.30 | 2012 |
| 103 | Turkey | 6.30 | 2012 |
| 104 | Barbados | 6.30 | 2012 |
| 105 | Mongolia | 6.30 | 2012 |
| 106 | Russia | 6.30 | 2012 |
| 107 | Burkina Faso | 6.20 | 2012 |
| 108 | Mexico | 6.10 | 2012 |
| 109 | Nigeria | 6.10 | 2012 |
| 110 | Latvia | 6.00 | 2012 |
| 111 | Albania | 6.00 | 2012 |
| 112 | Dominica | 5.90 | 2012 |
| 113 | Estonia | 5.90 | 2012 |
| 114 | Jamaica | 5.90 | 2012 |
| 115 | Suriname | 5.90 | 2012 |
| 116 | Guinea-Bissau | 5.90 | 2012 |
| 117 | Saint Kitts and Nevis | 5.90 | 2012 |
| 118 | Uzbekistan | 5.90 | 2012 |
| 119 | Mali | 5.80 | 2012 |
| 120 | Tajikistan | 5.80 | 2012 |
| 121 | Belize | 5.80 | 2012 |
| 122 | Bolivia | 5.80 | 2012 |
| 123 | Congo, Democratic Republic of the | 5.60 | 2012 |
| 124 | Yemen | 5.50 | 2012 |
| 125 | Nepal | 5.50 | 2012 |
| 126 | China | 5.40 | 2012 |
| 127 | Cambodia | 5.40 | 2012 |
| 128 | Azerbaijan | 5.40 | 2012 |
| 129 | Tonga | 5.40 | 2012 |
| 130 | Dominican Republic | 5.40 | 2012 |
| 131 | Trinidad and Tobago | 5.40 | 2012 |
| 132 | Botswana | 5.30 | 2012 |
| 133 | Ghana | 5.20 | 2012 |
| 134 | Antigua and Barbuda | 5.20 | 2012 |
| 135 | Algeria | 5.20 | 2012 |
| 136 | Saint Vincent and the Grenadines | 5.20 | 2012 |
| 137 | Papua New Guinea | 5.20 | 2012 |
| 138 | Romania | 5.10 | 2012 |
| 139 | Cameroon | 5.10 | 2012 |
| 140 | Peru | 5.10 | 2012 |
| 141 | Senegal | 5.00 | 2012 |
| 142 | Egypt | 5.00 | 2012 |
| 143 | Belarus | 5.00 | 2012 |
| 144 | Gambia, The | 5.00 | 2012 |
| 145 | Mauritius | 4.80 | 2012 |
| 146 | Singapore | 4.70 | 2012 |
| 147 | Seychelles | 4.70 | 2012 |
| 148 | Kenya | 4.70 | 2012 |
| 149 | Equatorial Guinea | 4.70 | 2012 |
| 150 | Philippines | 4.60 | 2012 |
| 151 | Venezuela | 4.60 | 2012 |
| 152 | Armenia | 4.50 | 2012 |
| 153 | Comoros | 4.50 | 2012 |
| 154 | Benin | 4.50 | 2012 |
| 155 | Monaco | 4.40 | 2012 |
| 156 | Timor-Leste | 4.30 | 2012 |
| 157 | Kazakhstan | 4.20 | 2012 |
| 158 | Madagascar | 4.10 | 2012 |
| 159 | India | 4.00 | 2012 |
| 160 | Fiji | 4.00 | 2012 |
| 161 | Malaysia | 4.00 | 2012 |
| 162 | Libya | 3.90 | 2012 |
| 163 | Thailand | 3.90 | 2012 |
| 164 | Cabo Verde | 3.90 | 2012 |
| 165 | Bahrain | 3.90 | 2012 |
| 166 | Ethiopia | 3.80 | 2012 |
| 167 | Bhutan | 3.80 | 2012 |
| 168 | Central African Republic | 3.80 | 2012 |
| 169 | Bangladesh | 3.60 | 2012 |
| 170 | Iraq | 3.60 | 2012 |
| 171 | Vanuatu | 3.60 | 2012 |
| 172 | Angola | 3.50 | 2012 |
| 173 | Gabon | 3.50 | 2012 |
| 174 | Chad | 3.50 | 2012 |
| 175 | Cook Islands | 3.40 | 2012 |
| 176 | Syria | 3.40 | 2012 |
| 177 | Sri Lanka | 3.30 | 2011 |
| 178 | Saudi Arabia | 3.20 | 2012 |
| 179 | Congo, Republic of the | 3.20 | 2012 |
| 180 | Indonesia | 3.00 | 2012 |
| 181 | Laos | 2.90 | 2012 |
| 182 | United Arab Emirates | 2.80 | 2012 |
| 183 | Pakistan | 2.70 | 2012 |
| 184 | Eritrea | 2.60 | 2012 |
| 185 | Oman | 2.60 | 2012 |
| 186 | South Sudan | 2.60 | 2012 |
| 187 | Kuwait | 2.50 | 2012 |
| 188 | Brunei | 2.30 | 2012 |
| 189 | Qatar | 2.20 | 2012 |
| 190 | Turkmenistan | 2.00 | 2012 |
| 191 | Burma | 1.80 | 2012 |


