CIA - The World Factbook --  NATURAL GAS - PRODUCTION

Natural gas - production compares the total natural gas produced in cubic meters (cu m).

| Rank | Country | (CU M) | Date of Information |
| 34 | Azerbaijan | 17,180,000,000 | 2012 est. |
| 35 | Kuwait | 15,510,000,000 | 2012 est. |
| 36 | Bahrain | 13,630,000,000 | 2012 est. |
| 37 | Libya | 12,190,000,000 | 2012 est. |
| 38 | Brunei | 12,060,000,000 | 2012 est. |
| 39 | Colombia | 11,930,000,000 | 2012 est. |
| 40 | Kazakhstan | 11,790,000,000 | 2012 est. |
| 41 | Germany | 11,780,000,000 | 2013 est. |
| 42 | Burma | 11,770,000,000 | 2012 est. |
| 43 | Romania | 10,630,000,000 | 2012 est. |
| 44 | Vietnam | 9,300,000,000 | 2012 est. |
| 45 | Italy | 7,735,000,000 | 2013 est. |
| 46 | Yemen | 7,652,000,000 | 2012 est. |
| 47 | Equatorial Guinea | 6,880,000,000 | 2012 est. |
| 48 | Syria | 6,442,000,000 | 2012 est. |
| 49 | Israel | 6,350,000,000 | 2013 est. |
| 50 | Poland | 6,206,000,000 | 2013 est. |
| 51 | Denmark | 4,845,000,000 | 2013 est. |
| 52 | New Zealand | 4,765,000,000 | 2013 est. |
| 53 | Mozambique | 4,355,000,000 | 2012 est. |
| 54 | Japan | 3,177,000,000 | 2013 est. |
| 55 | Philippines | 2,806,000,000 | 2012 est. |
| 56 | Hungary | 1,949,000,000 | 2013 est. |
| 57 | Croatia | 1,863,000,000 | 2013 est. |
| 58 | Tunisia | 1,863,000,000 | 2012 est. |
| 59 | Cote d'Ivoire | 1,619,000,000 | 2012 est. |
| 60 | Austria | 1,369,000,000 | 2013 est. |
| 61 | South Africa | 1,187,000,000 | 2012 est. |
| 62 | Congo, Republic of the | 1,160,000,000 | 2012 est. |
| 63 | Cuba | 1,030,000,000 | 2012 est. |
| 64 | Chile | 947,000,000 | 2013 est. |
| 65 | Tanzania | 928,800,000 | 2012 est. |
| 66 | Angola | 760,000,000 | 2012 est. |
| 67 | Iraq | 646,000,000 | 2012 est. |
| 68 | Turkey | 537,000,000 | 2013 est. |
| 69 | Ecuador | 517,000,000 | 2012 est. |
| 70 | Korea, South | 515,000,000 | 2013 est. |
| 71 | Serbia | 484,700,000 | 2013 est. |
| 72 | Ireland | 345,000,000 | 2013 est. |
| 73 | France | 339,000,000 | 2013 est. |
| 74 | Taiwan | 330,200,000 | 2011 est. |
| 75 | Czech Republic | 252,000,000 | 2013 est. |
| 76 | Jordan | 225,000,000 | 2012 est. |
| 77 | Belarus | 213,000,000 | 2012 est. |
| 78 | Cameroon | 165,000,000 | 2012 est. |
| 79 | Afghanistan | 140,000,000 | 2012 est. |
| 80 | Slovakia | 124,000,000 | 2013 est. |
| 81 | Papua New Guinea | 100,000,000 | 2012 est. |
| 82 | Gabon | 90,000,000 | 2012 est. |
| 83 | Bulgaria | 80,000,000 | 2012 est. |
| 84 | Morocco | 62,030,000 | 2012 est. |
| 85 | Spain | 56,000,000 | 2013 est. |
| 86 | Senegal | 20,480,000 | 2012 est. |
| 87 | Barbados | 20,000,000 | 2012 est. |
| 88 | Switzerland | 13,000,000 | 2013 est. |
| 89 | Albania | 10,000,000 | 2011 est. |
| 90 | Georgia | 9,151,000 | 2012 est. |
| 91 | Congo, Democratic Republic of the | 9,000,000 | 2012 est. |
| 92 | Kyrgyzstan | 8,666,000 | 2012 est. |
| 93 | Greece | 5,000,000 | 2013 est. |
| 94 | Luxembourg | 4,000,000 | 2013 est. |
| 95 | Tajikistan | 3,928,000 | 2013 est. |
| 96 | Finland | 3,000,000 | 2013 est. |
| 97 | Slovenia | 3,000,000 | 2013 est. |
| 98 | Aruba | 1 | 2012 est. |
| 99 | Antigua and Barbuda | 0 | 2012 est. |
| 100 | Armenia | 0 | 2012 est. |
| 101 | American Samoa | 0 | 2012 est. |
| 102 | Botswana | 0 | 2012 est. |
| 103 | Bermuda | 0 | 2012 est. |
| 104 | Belgium | 0 | 2012 est. |
| 105 | Bahamas, The | 0 | 2012 est. |
| 106 | Belize | 0 | 2012 est. |
| 107 | Bosnia and Herzegovina | 0 | 2013 est. |
| 108 | Benin | 0 | 2012 est. |
| 109 | Solomon Islands | 0 | 2012 est. |
| 110 | Bhutan | 0 | 2012 est. |
| 111 | Burundi | 0 | 2012 est. |
| 112 | Cambodia | 0 | 2012 est. |
| 113 | Curacao | 0 | 2009 est. |
| 114 | Chad | 0 | 2012 est. |
| 115 | Sri Lanka | 0 | 2012 est. |
| 116 | Cayman Islands | 0 | 2012 est. |
| 117 | Comoros | 0 | 2012 est. |
| 118 | Costa Rica | 0 | 2012 est. |
| 119 | Central African Republic | 0 | 2012 est. |
| 120 | Cabo Verde | 0 | 2012 est. |
| 121 | Cook Islands | 0 | 2012 est. |
| 122 | Cyprus | 0 | 2012 est. |
| 123 | Djibouti | 0 | 2012 est. |
| 124 | Dominica | 0 | 2012 est. |
| 125 | Dominican Republic | 0 | 2012 est. |
| 126 | Estonia | 0 | 2012 est. |
| 127 | Eritrea | 0 | 2012 est. |
| 128 | El Salvador | 0 | 2012 est. |
| 129 | Ethiopia | 0 | 2012 est. |
| 130 | Fiji | 0 | 2012 est. |
| 131 | Falkland Islands (Islas Malvinas) | 0 | 2012 est. |
| 132 | Faroe Islands | 0 | 2012 est. |
| 133 | French Polynesia | 0 | 2012 est. |
| 134 | Gambia, The | 0 | 2012 est. |
| 135 | Ghana | 0 | 2012 est. |
| 136 | Gibraltar | 0 | 2012 est. |
| 137 | Grenada | 0 | 2012 est. |
| 138 | Greenland | 0 | 2012 est. |
| 139 | Guam | 0 | 2012 est. |
| 140 | Guatemala | 0 | 2012 est. |
| 141 | Guinea | 0 | 2012 est. |
| 142 | Guyana | 0 | 2012 est. |
| 143 | Haiti | 0 | 2012 est. |
| 144 | Hong Kong | 0 | 2013 est. |
| 145 | Honduras | 0 | 2012 est. |
| 146 | Iceland | 0 | 2012 est. |
| 147 | Jamaica | 0 | 2012 est. |
| 148 | Kenya | 0 | 2012 est. |
| 149 | Korea, North | 0 | 2012 est. |
| 150 | Kiribati | 0 | 2012 est. |
| 151 | Kosovo | 0 | 2007 |
| 152 | Laos | 0 | 2012 est. |
| 153 | Lebanon | 0 | 2012 est. |
| 154 | Latvia | 0 | 2012 est. |
| 155 | Lithuania | 0 | 2012 est. |
| 156 | Liberia | 0 | 2012 est. |
| 157 | Lesotho | 0 | 2012 est. |
| 158 | Madagascar | 0 | 2012 est. |
| 159 | Macau | 0 | 2013 est. |
| 160 | Moldova | 0 | 2012 est. |
| 161 | Mongolia | 0 | 2012 est. |
| 162 | Montserrat | 0 | 2012 est. |
| 163 | Malawi | 0 | 2012 est. |
| 164 | Montenegro | 0 | 2012 est. |
| 165 | Macedonia | 0 | 2013 |
| 166 | Mali | 0 | 2012 est. |
| 167 | Mauritius | 0 | 2012 est. |
| 168 | Mauritania | 0 | 2012 est. |
| 169 | Malta | 0 | 2013 est. |
| 170 | Maldives | 0 | 2012 est. |
| 171 | New Caledonia | 0 | 2012 est. |
| 172 | Niue | 0 | 2012 est. |
| 173 | Niger | 0 | 2012 est. |
| 174 | Vanuatu | 0 | 2012 est. |
| 175 | Nepal | 0 | 2012 est. |
| 176 | Nauru | 0 | 2012 est. |
| 177 | Suriname | 0 | 2012 est. |
| 178 | Nicaragua | 0 | 2013 est. |
| 179 | South Sudan | 0 | 2011 est. |
| 180 | Paraguay | 0 | 2012 est. |
| 181 | Panama | 0 | 2012 est. |
| 182 | Portugal | 0 | 2012 est. |
| 183 | Guinea-Bissau | 0 | 2012 est. |
| 184 | Puerto Rico | 0 | 2012 est. |
| 185 | Rwanda | 0 | 2012 est. |
| 186 | Saint Pierre and Miquelon | 0 | 2012 est. |
| 187 | Saint Kitts and Nevis | 0 | 2012 est. |
| 188 | Seychelles | 0 | 2012 est. |
| 189 | Saint Helena, Ascension, and Tristan da Cunha | 0 | 2012 est. |
| 190 | Sierra Leone | 0 | 2012 est. |
| 191 | Singapore | 0 | 2012 est. |
| 192 | Somalia | 0 | 2012 est. |
| 193 | Saint Lucia | 0 | 2012 est. |
| 194 | Sudan | 0 | 2011 est. |
| 195 | Sweden | 0 | 2013 est. |
| 196 | Turks and Caicos Islands | 0 | 2012 est. |
| 197 | Tonga | 0 | 2012 est. |
| 198 | Togo | 0 | 2012 est. |
| 199 | Sao Tome and Principe | 0 | 2012 est. |
| 200 | Timor-Leste | 0 | 2012 est. |
| 201 | Uganda | 0 | 2012 est. |
| 202 | Burkina Faso | 0 | 2012 est. |
| 203 | Uruguay | 0 | 2012 est. |
| 204 | Saint Vincent and the Grenadines | 0 | 2012 est. |
| 205 | British Virgin Islands | 0 | 2012 est. |
| 206 | Virgin Islands | 0 | 2012 est. |
| 207 | Namibia | 0 | 2012 est. |
| 208 | West Bank | 0 | 2012 est. |
| 209 | Western Sahara | 0 | 2012 est. |
| 210 | Samoa | 0 | 2012 est. |
| 211 | Swaziland | 0 | 2012 est. |
| 212 | Zambia | 0 | 2012 est. |
| 213 | Zimbabwe | 0 | 2012 est. |


