CIA - The World Factbook --  Natural gas - production   

This entry is the total natural gas produced in cubic meters (cu m). The discrepancy between the amount of natural gas produced and/or imported and the amount consumed and/or exported is due to the omission of stock changes and other complicating factors.

| Rank | country | (cu m) | Date of Information |
| 173 | Cyprus | 0 | 2009 est. |
| 174 | Djibouti | 0 | 2009 est. |
| 175 | Dominica | 0 | 2009 est. |
| 176 | Dominican Republic | 0 | 2009 est. |
| 177 | Estonia | 0 | 2009 est. |
| 178 | Eritrea | 0 | 2009 est. |
| 179 | El Salvador | 0 | 2009 est. |
| 180 | Ethiopia | 0 | 2009 est. |
| 181 | Finland | 0 | 2010 est. |
| 182 | Fiji | 0 | 2009 est. |
| 183 | Falkland Islands (Islas Malvinas) | 0 | 2009 est. |
| 184 | Faroe Islands | 0 | 2009 est. |
| 185 | French Polynesia | 0 | 2009 est. |
| 186 | Gambia, The | 0 | 2009 est. |
| 187 | Ghana | 0 | 2009 est. |
| 188 | Gibraltar | 0 | 2009 est. |
| 189 | Grenada | 0 | 2009 est. |
| 190 | Greenland | 0 | 2009 est. |
| 191 | Guatemala | 0 | 2009 est. |
| 192 | Guinea | 0 | 2009 est. |
| 193 | Guyana | 0 | 2009 est. |
| 194 | Haiti | 0 | 2009 est. |
| 195 | Hong Kong | 0 | 2010 est. |
| 196 | Honduras | 0 | 2009 est. |
| 197 | Iceland | 0 | 2010 est. |
| 198 | Jamaica | 0 | 2009 est. |
| 199 | Kenya | 0 | 2009 est. |
| 200 | Korea, North | 0 | 2009 est. |
| 201 | Kiribati | 0 | 2009 est. |
| 202 | Kosovo | 0 | 2007 |
| 203 | Laos | 0 | 2009 est. |
| 204 | Lebanon | 0 | 2009 est. |
| 205 | Latvia | 0 | 2009 est. |
| 206 | Lithuania | 0 | 2009 est. |
| 207 | Liberia | 0 | 2009 est. |
| 208 | Lesotho | 0 | 2009 est. |
| 209 | Luxembourg | 0 | 2010 est. |
| 210 | Madagascar | 0 | 2009 est. |
| 211 | Macau | 0 | 2010 est. |
