CIA - The World Factbook --  Natural gas - production   

This entry is the total natural gas produced in cubic meters (cu m). The discrepancy between the amount of natural gas produced and/or imported and the amount consumed and/or exported is due to the omission of stock changes and other complicating factors.

| Rank | country | (cu m) | Date of Information |
| 125 | Eritrea | 0 | 2010 est. |
| 126 | El Salvador | 0 | 2010 est. |
| 127 | Ethiopia | 0 | 2010 est. |
| 128 | Finland | 0 | 2010 est. |
| 129 | Fiji | 0 | 2010 est. |
| 130 | Falkland Islands (Islas Malvinas) | 0 | 2010 est. |
| 131 | Faroe Islands | 0 | 2010 est. |
| 132 | French Polynesia | 0 | 2010 est. |
| 133 | Gambia, The | 0 | 2010 est. |
| 134 | Ghana | 0 | 2010 est. |
| 135 | Gibraltar | 0 | 2010 est. |
| 136 | Grenada | 0 | 2010 est. |
| 137 | Greenland | 0 | 2010 est. |
| 138 | Guam | 0 | 2010 est. |
| 139 | Guatemala | 0 | 2010 est. |
| 140 | Guinea | 0 | 2010 est. |
| 141 | Guyana | 0 | 2010 est. |
| 142 | Haiti | 0 | 2010 est. |
| 143 | Hong Kong | 0 | 2010 est. |
| 144 | Honduras | 0 | 2010 est. |
| 145 | Iceland | 0 | 2010 est. |
| 146 | Jamaica | 0 | 2010 est. |
| 147 | Kenya | 0 | 2010 est. |
| 148 | Korea, North | 0 | 2010 est. |
| 149 | Kiribati | 0 | 2010 est. |
| 150 | Kosovo | 0 | 2007 |
| 151 | Laos | 0 | 2010 est. |
| 152 | Lebanon | 0 | 2010 est. |
| 153 | Latvia | 0 | 2010 est. |
| 154 | Lithuania | 0 | 2010 est. |
| 155 | Liberia | 0 | 2010 est. |
| 156 | Lesotho | 0 | 2010 est. |
| 157 | Luxembourg | 0 | 2010 est. |
| 158 | Madagascar | 0 | 2010 est. |
| 159 | Macau | 0 | 2010 est. |
| 160 | Moldova | 0 | 2010 est. |
| 161 | Mongolia | 0 | 2010 est. |
| 162 | Montserrat | 0 | 2010 est. |
| 163 | Malawi | 0 | 2010 est. |
| 164 | Montenegro | 0 | 2010 est. |
| 165 | Macedonia | 0 | 2010 est. |
| 166 | Mali | 0 | 2010 est. |
| 167 | Mauritius | 0 | 2010 est. |
| 168 | Mauritania | 0 | 2010 est. |
| 169 | Malta | 0 | 2010 est. |
| 170 | Maldives | 0 | 2012 est. |
| 171 | New Caledonia | 0 | 2010 est. |
| 172 | Niue | 0 | 2010 est. |
| 173 | Niger | 0 | 2010 est. |
| 174 | Vanuatu | 0 | 2010 est. |
| 175 | Nepal | 0 | 2010 est. |
| 176 | Nauru | 0 | 2010 est. |
| 177 | Suriname | 0 | 2010 est. |
| 178 | Nicaragua | 0 | 2010 est. |
| 179 | Paraguay | 0 | 2010 est. |
| 180 | Panama | 0 | 2010 est. |
| 181 | Portugal | 0 | 2010 est. |
| 182 | Guinea-Bissau | 0 | 2010 est. |
| 183 | Puerto Rico | 0 | 2010 est. |
| 184 | Rwanda | 0 | 2010 est. |
| 185 | Saint Pierre and Miquelon | 0 | 2010 est. |
| 186 | Saint Kitts and Nevis | 0 | 2010 est. |
| 187 | Seychelles | 0 | 2010 est. |
| 188 | Saint Helena, Ascension, and Tristan da Cunha | 0 | 2010 est. |
| 189 | Sierra Leone | 0 | 2010 est. |
| 190 | Singapore | 0 | 2010 est. |
| 191 | Somalia | 0 | 2010 est. |
| 192 | Saint Lucia | 0 | 2010 est. |
| 193 | Sudan | 0 | 2010 est. |
| 194 | Sweden | 0 | 2010 est. |
| 195 | Switzerland | 0 | 2011 est. |
| 196 | Turks and Caicos Islands | 0 | 2010 est. |
| 197 | Tonga | 0 | 2010 est. |
| 198 | Togo | 0 | 2010 est. |
| 199 | Sao Tome and Principe | 0 | 2010 est. |
| 200 | Timor-Leste | 0 | 2010 est. |
| 201 | Uganda | 0 | 2010 est. |
| 202 | Burkina Faso | 0 | 2010 est. |
| 203 | Uruguay | 0 | 2011 est. |
| 204 | Saint Vincent and the Grenadines | 0 | 2010 est. |
| 205 | British Virgin Islands | 0 | 2010 est. |
| 206 | Virgin Islands | 0 | 2010 est. |
| 207 | Namibia | 0 | 2010 est. |
| 208 | West Bank | 0 | 2010 est. |
| 209 | Western Sahara | 0 | 2010 est. |
| 210 | Samoa | 0 | 2010 est. |
| 211 | Swaziland | 0 | 2010 est. |
| 212 | Zambia | 0 | 2010 est. |
| 213 | Zimbabwe | 0 | 2010 est. |
