CIA - The World Factbook --  CRUDE OIL - IMPORTS

Crude oil - imports is the total amount of crude oil imported, in barrels per day (bbl/day).

| Rank | Country | (BBL/DAY) | Date of Information |
| 48 | New Zealand | 105,900 | 2012 est. |
| 49 | Peru | 99,590 | 2012 est. |
| 50 | Egypt | 80,000 | 2010 est. |
| 51 | Denmark | 74,680 | 2012 est. |
| 52 | Trinidad and Tobago | 70,260 | 2010 est. |
| 53 | Switzerland | 69,980 | 2012 est. |
| 54 | Ireland | 61,130 | 2012 est. |
| 55 | Jordan | 59,440 | 2010 est. |
| 56 | Macedonia | 51,510 | 2013 est. |
| 57 | Croatia | 51,470 | 2013 est. |
| 58 | Cote d'Ivoire | 49,780 | 2010 est. |
| 59 | Uruguay | 38,680 | 2010 est. |
| 60 | Sri Lanka | 36,380 | 2010 est. |
| 61 | Cameroon | 34,220 | 2010 est. |
| 62 | Serbia | 33,330 | 2013 est. |
| 63 | Ghana | 32,060 | 2010 est. |
| 64 | Kenya | 31,040 | 2010 est. |
| 65 | Norway | 28,090 | 2012 est. |
| 66 | Dominican Republic | 27,260 | 2010 est. |
| 67 | Bangladesh | 23,620 | 2010 est. |
| 68 | Jamaica | 22,940 | 2010 est. |
| 69 | Bosnia and Herzegovina | 22,140 | 2010 est. |
| 70 | Russia | 17,610 | 2012 est. |
| 71 | El Salvador | 16,160 | 2010 est. |
| 72 | Senegal | 15,500 | 2010 est. |
| 73 | Papua New Guinea | 14,880 | 2010 est. |
| 74 | Nicaragua | 12,910 | 2013 est. |
| 75 | Zambia | 12,500 | 2010 est. |
| 76 | Korea, North | 12,000 | 2012 est. |
| 77 | Costa Rica | 10,040 | 2010 est. |
| 78 | Algeria | 6,400 | 2010 est. |
| 79 | Tunisia | 3,680 | 2010 est. |
| 80 | Colombia | 10 | 2011 est. |
| 81 | Suriname | 1 | 2010 est. |
| 82 | Zimbabwe | 0 | 2010 est. |
| 83 | Lesotho | 0 | 2010 est. |
| 84 | Luxembourg | 0 | 2010 est. |
| 85 | Libya | 0 | 2010 est. |
| 86 | Madagascar | 0 | 2010 est. |
| 87 | Macau | 0 | 2013 est. |
| 88 | Moldova | 0 | 2012 est. |
| 89 | Mongolia | 0 | 2010 est. |
| 90 | Montserrat | 0 | 2010 est. |
| 91 | Malawi | 0 | 2010 est. |
| 92 | Montenegro | 0 | 2010 est. |
| 93 | Mali | 0 | 2010 est. |
| 94 | Mauritius | 0 | 2010 est. |
| 95 | Mauritania | 0 | 2010 est. |
| 96 | Malta | 0 | 2013 est. |
| 97 | Oman | 0 | 2010 est. |
| 98 | Maldives | 0 | 2012 est. |
| 99 | Mexico | 0 | 2010 est. |
| 100 | Mozambique | 0 | 2010 est. |
| 101 | New Caledonia | 0 | 2010 est. |
| 102 | Niue | 0 | 2010 est. |
| 103 | Niger | 0 | 2010 est. |
| 104 | Vanuatu | 0 | 2010 est. |
| 105 | Nigeria | 0 | 2010 est. |
| 106 | Nepal | 0 | 2010 est. |
| 107 | Nauru | 0 | 2010 est. |
| 108 | South Sudan | 0 | 2010 est. |
| 109 | Paraguay | 0 | 2010 est. |
| 110 | Panama | 0 | 2010 est. |
| 111 | Guinea-Bissau | 0 | 2010 est. |
| 112 | Qatar | 0 | 2010 est. |
| 113 | Puerto Rico | 0 | 2010 est. |
| 114 | Rwanda | 0 | 2010 est. |
| 115 | Saudi Arabia | 0 | 2011 est. |
| 116 | Saint Pierre and Miquelon | 0 | 2010 est. |
| 117 | Saint Kitts and Nevis | 0 | 2010 est. |
| 118 | Seychelles | 0 | 2010 est. |
| 119 | Saint Helena, Ascension, and Tristan da Cunha | 0 | 2010 est. |
| 120 | Slovenia | 0 | 2010 est. |
| 121 | Sierra Leone | 0 | 2010 est. |
| 122 | Somalia | 0 | 2010 est. |
| 123 | Saint Lucia | 0 | 2010 est. |
| 124 | Sudan | 0 | 2010 est. |
| 125 | Syria | 0 | 2010 est. |
| 126 | Tajikistan | 0 | 2013 est. |
| 127 | Turks and Caicos Islands | 0 | 2010 est. |
| 128 | Tonga | 0 | 2010 est. |
| 129 | Togo | 0 | 2010 est. |
| 130 | Sao Tome and Principe | 0 | 2010 est. |
| 131 | Timor-Leste | 0 | 2010 est. |
| 132 | Turkmenistan | 0 | 2010 est. |
| 133 | Tanzania | 0 | 2010 est. |
| 134 | Uganda | 0 | 2010 est. |
| 135 | Burkina Faso | 0 | 2010 est. |
| 136 | Uzbekistan | 0 | 2010 est. |
| 137 | Saint Vincent and the Grenadines | 0 | 2010 est. |
| 138 | Venezuela | 0 | 2010 est. |
| 139 | British Virgin Islands | 0 | 2010 est. |
| 140 | Vietnam | 0 | 2012 est. |
| 141 | Namibia | 0 | 2010 est. |
| 142 | West Bank | 0 | 2010 est. |
| 143 | Western Sahara | 0 | 2010 est. |
| 144 | Samoa | 0 | 2010 est. |
| 145 | Swaziland | 0 | 2010 est. |
| 146 | Yemen | 0 | 2010 est. |
| 147 | Antigua and Barbuda | 0 | 2010 est. |
| 148 | United Arab Emirates | 0 | 2010 est. |
| 149 | Afghanistan | 0 | 2010 est. |
| 150 | Azerbaijan | 0 | 2010 est. |
| 151 | Albania | 0 | 2013 est. |
| 152 | Armenia | 0 | 2013 est. |
| 153 | Angola | 0 | 2010 est. |
| 154 | American Samoa | 0 | 2010 est. |
| 155 | Argentina | 0 | 2010 est. |
| 156 | Barbados | 0 | 2010 est. |
| 157 | Botswana | 0 | 2010 est. |
| 158 | Bermuda | 0 | 2010 est. |
| 159 | Bahamas, The | 0 | 2010 est. |
| 160 | Belize | 0 | 2010 est. |
| 161 | Bolivia | 0 | 2013 est. |
| 162 | Burma | 0 | 2010 est. |
| 163 | Benin | 0 | 2010 est. |
| 164 | Solomon Islands | 0 | 2010 est. |
| 165 | Bhutan | 0 | 2010 est. |
| 166 | Brunei | 0 | 2011 est. |
| 167 | Burundi | 0 | 2010 est. |
| 168 | Cambodia | 0 | 2010 est. |
| 169 | Chad | 0 | 2010 est. |
| 170 | Congo, Republic of the | 0 | 2011 est. |
| 171 | Congo, Democratic Republic of the | 0 | 2010 est. |
| 172 | Cayman Islands | 0 | 2010 est. |
| 173 | Comoros | 0 | 2010 est. |
| 174 | Central African Republic | 0 | 2010 est. |
| 175 | Cabo Verde | 0 | 2010 est. |
| 176 | Cook Islands | 0 | 2010 est. |
| 177 | Cyprus | 0 | 2010 est. |
| 178 | Djibouti | 0 | 2010 est. |
| 179 | Dominica | 0 | 2010 est. |
| 180 | Equatorial Guinea | 0 | 2010 est. |
| 181 | Estonia | 0 | 2010 est. |
| 182 | Eritrea | 0 | 2010 est. |
| 183 | Ethiopia | 0 | 2010 est. |
| 184 | Fiji | 0 | 2010 est. |
| 185 | Falkland Islands (Islas Malvinas) | 0 | 2010 est. |
| 186 | Faroe Islands | 0 | 2010 est. |
| 187 | French Polynesia | 0 | 2010 est. |
| 188 | Gambia, The | 0 | 2010 est. |
| 189 | Gabon | 0 | 2010 est. |
| 190 | Georgia | 0 | 2013 est. |
| 191 | Gibraltar | 0 | 2010 est. |
| 192 | Grenada | 0 | 2010 est. |
| 193 | Greenland | 0 | 2010 est. |
| 194 | Guam | 0 | 2010 est. |
| 195 | Guatemala | 0 | 2010 est. |
| 196 | Guinea | 0 | 2010 est. |
| 197 | Guyana | 0 | 2010 est. |
| 198 | Haiti | 0 | 2010 est. |
| 199 | Hong Kong | 0 | 2013 est. |
| 200 | Honduras | 0 | 2010 est. |
| 201 | Iceland | 0 | 2010 est. |
| 202 | Iran | 0 | 2010 est. |
| 203 | Iraq | 0 | 2013 est. |
| 204 | Kyrgyzstan | 0 | 2010 est. |
| 205 | Kiribati | 0 | 2010 est. |
| 206 | Kuwait | 0 | 2010 est. |
| 207 | Laos | 0 | 2010 est. |
| 208 | Lebanon | 0 | 2010 est. |
| 209 | Latvia | 0 | 2010 est. |
| 210 | Liberia | 0 | 2010 est. |


