CIA - The World Factbook --  NATURAL GAS - PROVED RESERVES

Natural gas - proved reserves compares the stock of proved reserves of natural gas in cubic meters (cu m).

| Rank | Country | (CU M) | Date of Information |
| 71 | Cote d'Ivoire | 28,320,000,000 | 1 January 2014 est. |
| 72 | Croatia | 24,920,000,000 | 1 January 2014 est. |
| 73 | Ethiopia | 24,920,000,000 | 1 January 2014 est. |
| 74 | Ghana | 22,650,000,000 | 1 January 2014 est. |
| 75 | Sudan | 21,240,000,000 | 1 January 2013 est. |
| 76 | Japan | 20,900,000,000 | 1 January 2014 est. |
| 77 | South Africa | 15,010,000,000 | 1 January 2012 est. |
| 78 | Slovakia | 14,160,000,000 | 1 January 2014 est. |
| 79 | Uganda | 14,160,000,000 | 1 January 2014 est. |
| 80 | Austria | 11,100,000,000 | 1 January 2014 est. |
| 81 | Ireland | 9,911,000,000 | 1 January 2014 est. |
| 82 | France | 9,656,000,000 | 1 January 2014 est. |
| 83 | Georgia | 8,495,000,000 | 1 January 2014 est. |
| 84 | Hungary | 7,843,000,000 | 1 January 2014 est. |
| 85 | Turkey | 6,824,000,000 | 1 January 2014 est. |
| 86 | Tanzania | 6,513,000,000 | 1 January 2014 est. |
| 87 | Taiwan | 6,229,000,000 | 31 December 2015 est. |
| 88 | Jordan | 6,031,000,000 | 1 January 2014 est. |
| 89 | Ecuador | 6,003,000,000 | 1 January 2014 est. |
| 90 | Korea, South | 5,748,000,000 | 1 January 2014 est. |
| 91 | Somalia | 5,663,000,000 | 1 January 2014 est. |
| 92 | Bulgaria | 5,663,000,000 | 1 January 2014 est. |
| 93 | Kyrgyzstan | 5,663,000,000 | 1 January 2014 est. |
| 94 | Tajikistan | 5,663,000,000 | 1 January 2014 est. |
| 95 | Czechia | 4,276,000,000 | 1 January 2014 est. |
| 96 | Guatemala | 2,960,000,000 | 1 January 2006 est. |
| 97 | Belarus | 2,832,000,000 | 1 January 2014 est. |
| 98 | Spain | 2,548,000,000 | 1 January 2014 est. |
| 99 | Madagascar | 2,010,000,000 | 1 January 2012 est. |
| 100 | European Union | 1,492,000,000 | 1 January 2015 est. |
| 101 | Morocco | 1,444,000,000 | 1 January 2014 est. |
| 102 | Benin | 1,133,000,000 | 1 January 2014 est. |
| 103 | Congo, Democratic Republic of the | 991,100,000 | 1 January 2014 est. |
| 104 | Greece | 991,100,000 | 1 January 2014 est. |
| 105 | Albania | 849,500,000 | 1 January 2014 est. |
| 106 | Barbados | 141,600,000 | 1 January 2014 est. |
| 107 | Aruba | 0 | 1 January 2014 est. |
| 108 | Antigua and Barbuda | 0 | 1 January 2014 est. |
| 109 | Armenia | 0 | 1 January 2014 est. |
| 110 | American Samoa | 0 | 1 January 2014 est. |
| 111 | Botswana | 0 | 1 January 2014 est. |
| 112 | Bermuda | 0 | 1 January 2014 est. |
| 113 | Belgium | 0 | 1 January 2014 est. |
| 114 | Bahamas, The | 0 | 1 January 2009 est. |
| 115 | Belize | 0 | 1 January 2014 est. |
| 116 | Bosnia and Herzegovina | 0 | 1 January 2014 est. |
| 117 | Solomon Islands | 0 | 1 January 2014 est. |
| 118 | Bhutan | 0 | 1 January 2014 est. |
| 119 | Burundi | 0 | 1 January 2014 est. |
| 120 | Cambodia | 0 | 1 January 2014 est. |
| 121 | Curacao | 0 | 1 January 2011 est. |
| 122 | Chad | 0 | 1 January 2014 est. |
| 123 | Sri Lanka | 0 | 1 January 2014 est. |
| 124 | Cayman Islands | 0 | 1 January 2014 est. |
| 125 | Comoros | 0 | 1 January 2014 est. |
| 126 | Costa Rica | 0 | 1 January 2014 est. |
| 127 | Central African Republic | 0 | 1 January 2014 est. |
| 128 | Cabo Verde | 0 | 1 January 2014 est. |
| 129 | Cook Islands | 0 | 1 January 2014 est. |
| 130 | Djibouti | 0 | 1 January 2014 est. |
| 131 | Dominica | 0 | 1 January 2014 est. |
| 132 | Dominican Republic | 0 | 1 January 2014 est. |
| 133 | Estonia | 0 | 1 January 2014 est. |
| 134 | Eritrea | 0 | 1 January 2014 est. |
| 135 | El Salvador | 0 | 1 January 2014 est. |
| 136 | Finland | 0 | 1 January 2014 est. |
| 137 | Fiji | 0 | 1 January 2014 est. |
| 138 | Falkland Islands (Islas Malvinas) | 0 | 1 January 2014 est. |
| 139 | Micronesia, Federated States of | 0 | |
| 140 | Faroe Islands | 0 | 1 January 2014 est. |
| 141 | French Polynesia | 0 | 1 January 2014 est. |
| 142 | Gambia, The | 0 | 1 January 2014 est. |
| 143 | Gibraltar | 0 | 1 January 2014 est. |
| 144 | Grenada | 0 | 1 January 2014 est. |
| 145 | Greenland | 0 | 1 January 2014 est. |
| 146 | Guam | 0 | 1 January 2014 est. |
| 147 | Guinea | 0 | 1 January 2014 est. |
| 148 | Guyana | 0 | 1 January 2014 est. |
| 149 | Haiti | 0 | 1 January 2014 est. |
| 150 | Hong Kong | 0 | 1 January 2014 est. |
| 151 | Honduras | 0 | 1 January 2014 est. |
| 152 | Iceland | 0 | 1 January 2014 est. |
| 153 | Jamaica | 0 | 1 January 2014 est. |
| 154 | Kenya | 0 | 1 January 2014 est. |
| 155 | Korea, North | 0 | 1 January 2014 est. |
| 156 | Kiribati | 0 | 1 January 2014 est. |
| 157 | Laos | 0 | 1 January 2014 est. |
| 158 | Lebanon | 0 | 1 January 2014 est. |
| 159 | Latvia | 0 | 1 January 2014 est. |
| 160 | Lithuania | 0 | 1 January 2014 est. |
| 161 | Liberia | 0 | 1 January 2014 est. |
| 162 | Lesotho | 0 | 1 January 2014 est. |
| 163 | Luxembourg | 0 | 1 January 2014 est. |
| 164 | Macau | 0 | 1 January 2014 est. |
| 165 | Moldova | 0 | 1 January 2014 est. |
| 166 | Mongolia | 0 | 1 January 2014 est. |
| 167 | Montserrat | 0 | 1 January 2014 est. |
| 168 | Malawi | 0 | 1 January 2014 est. |
| 169 | Montenegro | 0 | 1 January 2014 |
| 170 | Macedonia | 0 | 31 December 2014 est. |
| 171 | Mali | 0 | 1 January 2014 est. |
| 172 | Mauritius | 0 | 1 January 2014 est. |
| 173 | Malta | 0 | 1 January 2014 est. |
| 174 | Maldives | 0 | 1 January 2014 est. |
| 175 | New Caledonia | 0 | 1 January 2014 est. |
| 176 | Niue | 0 | 1 January 2014 est. |
| 177 | Niger | 0 | 1 January 2014 est. |
| 178 | Vanuatu | 0 | 1 January 2014 est. |
| 179 | Nepal | 0 | 1 January 2014 est. |
| 180 | Nauru | 0 | 1 January 2014 est. |
| 181 | Suriname | 0 | 1 January 2011 est. |
| 182 | Nicaragua | 0 | 1 January 2015 est. |
| 183 | Paraguay | 0 | 1 January 2014 est. |
| 184 | Panama | 0 | 1 January 2014 est. |
| 185 | Portugal | 0 | 1 January 2014 est. |
| 186 | Guinea-Bissau | 0 | 1 January 2014 est. |
| 187 | Puerto Rico | 0 | 1 January 2014 est. |
| 188 | Saint Pierre and Miquelon | 0 | 1 January 2014 est. |
| 189 | Saint Kitts and Nevis | 0 | 1 January 2014 est. |
| 190 | Seychelles | 0 | 1 January 2014 est. |
| 191 | Senegal | 0 | 1 January 2014 est. |
| 192 | Saint Helena, Ascension, and Tristan da Cunha | 0 | 1 January 2014 est. |
| 193 | Slovenia | 0 | 1 January 2014 est. |
| 194 | Sierra Leone | 0 | 1 January 2014 est. |
| 195 | Singapore | 0 | 1 January 2014 est. |
| 196 | Saint Lucia | 0 | 1 January 2014 est. |
| 197 | Sweden | 0 | 1 January 2014 est. |
| 198 | Turks and Caicos Islands | 0 | 1 January 2014 est. |
| 199 | Tonga | 0 | 1 January 2014 est. |
| 200 | Togo | 0 | 1 January 2014 est. |
| 201 | Sao Tome and Principe | 0 | 1 January 2014 est. |
| 202 | Burkina Faso | 0 | 1 January 2014 est. |
| 203 | Uruguay | 0 | 1 January 2014 est. |
| 204 | Saint Vincent and the Grenadines | 0 | 1 January 2014 est. |
| 205 | Virgin Islands | 0 | 1 January 2014 est. |
| 206 | British Virgin Islands | 0 | 1 January 2014 est. |
| 207 | West Bank | 0 | 1 January 2014 est. |
| 208 | Western Sahara | 0 | 1 January 2014 est. |
| 209 | Samoa | 0 | 1 January 2014 est. |
| 210 | Swaziland | 0 | 1 January 2014 est. |
| 211 | Zambia | 0 | 1 January 2014 est. |
| 212 | Zimbabwe | 0 | 1 January 2014 est. |


