CIA - The World Factbook --  Exchange rates   

This entry provides the average annual price of a country's monetary unit for the time period specified, expressed in units of local currency per US dollar, as determined by international market forces or by official fiat. The International Organization for Standardization (ISO) 4217 alphabetic currency code for the national medium of exchange is presented in parenthesis. Closing daily exchange rates are not presented in The World Factbook, but are used to convert stock values - e.g., the market value of publicly traded shares - to US dollars as of the specified date.

| Rank | country | Exchange rates | Date of Information |
| 637 | Malaysia | 3.04 | NA |
| 638 | Papua New Guinea | 3.03 | NA |
| 639 | Peru | 3.01 | NA |
| 640 | Samoa | 2.97 | NA |
| 641 | Peru | 2.91 | NA |
| 642 | Turkmenistan | 2.85 | NA |
| 643 | Turkmenistan | 2.85 | NA |
| 644 | Peru | 2.82 | NA |
| 645 | Poland | 2.81 | NA |
| 646 | Romania | 2.81 | NA |
| 647 | Samoa | 2.78 | NA |
| 648 | Samoa | 2.76 | NA |
| 649 | Papua New Guinea | 2.76 | NA |
| 650 | Papua New Guinea | 2.75 | NA |
| 651 | Lithuania | 2.75 | NA |
| 652 | Suriname | 2.75 | NA |
| 653 | Suriname | 2.75 | NA |
| 654 | Suriname | 2.75 | NA |
| 655 | Suriname | 2.75 | NA |
| 656 | Suriname | 2.74 | NA |
| 657 | Samoa | 2.71 | NA |
| 658 | Anguilla | 2.70 | NA |
| 659 | Anguilla | 2.70 | NA |
| 660 | Anguilla | 2.70 | NA |
| 661 | Anguilla | 2.70 | NA |
| 662 | Saint Vincent and the Grenadines | 2.70 | NA |
| 663 | Saint Vincent and the Grenadines | 2.70 | NA |
| 664 | Saint Vincent and the Grenadines | 2.70 | NA |
| 665 | Saint Vincent and the Grenadines | 2.70 | NA |
| 666 | Saint Vincent and the Grenadines | 2.70 | NA |
| 667 | Saint Kitts and Nevis | 2.70 | NA |
| 668 | Saint Kitts and Nevis | 2.70 | NA |
| 669 | Saint Kitts and Nevis | 2.70 | NA |
| 670 | Saint Kitts and Nevis | 2.70 | NA |
| 671 | Saint Kitts and Nevis | 2.70 | NA |
| 672 | Saint Lucia | 2.70 | NA |
| 673 | Saint Lucia | 2.70 | NA |
| 674 | Saint Lucia | 2.70 | NA |
| 675 | Saint Lucia | 2.70 | NA |
| 676 | Saint Lucia | 2.70 | NA |
| 677 | Montserrat | 2.70 | NA |
| 678 | Montserrat | 2.70 | NA |
| 679 | Montserrat | 2.70 | NA |
| 680 | Montserrat | 2.70 | NA |
| 681 | Montserrat | 2.70 | NA |
| 682 | Dominica | 2.70 | NA |
| 683 | Dominica | 2.70 | NA |
| 684 | Dominica | 2.70 | NA |
| 685 | Dominica | 2.70 | NA |
| 686 | Dominica | 2.70 | NA |
| 687 | Grenada | 2.70 | NA |
| 688 | Grenada | 2.70 | NA |
| 689 | Grenada | 2.70 | NA |
| 690 | Grenada | 2.70 | NA |
| 691 | Grenada | 2.70 | NA |
| 692 | Antigua and Barbuda | 2.70 | NA |
| 693 | Antigua and Barbuda | 2.70 | NA |
| 694 | Antigua and Barbuda | 2.70 | NA |
| 695 | Antigua and Barbuda | 2.70 | NA |
| 696 | Antigua and Barbuda | 2.70 | NA |
| 697 | Anguilla | 2.70 | NA |
| 698 | Papua New Guinea | 2.70 | NA |
| 699 | Lithuania | 2.66 | NA |
| 700 | Lithuania | 2.54 | NA |
| 701 | Romania | 2.50 | NA |
| 702 | Lithuania | 2.48 | NA |
| 703 | Romania | 2.43 | NA |
| 704 | Sudan | 2.36 | NA |
| 705 | Lithuania | 2.33 | NA |
| 706 | Sudan | 2.30 | NA |
| 707 | Poland | 2.30 | NA |
| 708 | Brazil | 2.18 | NA |
| 709 | Sudan | 2.17 | NA |
| 710 | Venezuela | 2.15 | NA |
| 711 | Venezuela | 2.15 | NA |
| 712 | Tonga | 2.14 | NA |
| 713 | Sudan | 2.10 | NA |
| 714 | Sudan | 2.06 | NA |
| 715 | Tonga | 2.03 | NA |
| 716 | Belize | 2.00 | NA |
| 717 | Belize | 2.00 | NA |
| 718 | Belize | 2.00 | NA |
| 719 | Brazil | 2.00 | NA |
| 720 | Brunei | 2.00 | NA |
| 721 | Brunei | 2.00 | NA |
| 722 | Belize | 2.00 | NA |
| 723 | Belize | 2.00 | NA |
| 724 | Brunei | 2.00 | NA |
| 725 | Barbados | 2.00 | NA |
| 726 | Barbados | 2.00 | NA |
| 727 | Barbados | 2.00 | NA |
| 728 | Barbados | 2.00 | NA |
| 729 | Tonga | 1.97 | NA |
| 730 | Tonga | 1.96 | NA |
| 731 | Fiji | 1.90 | NA |
| 732 | Brazil | 1.86 | NA |
| 733 | Brazil | 1.85 | NA |
| 734 | Georgia | 1.80 | NA |
| 735 | Curacao | 1.79 | NA |
| 736 | Curacao | 1.79 | NA |
| 737 | Aruba | 1.79 | NA |
| 738 | Aruba | 1.79 | NA |
| 739 | Sint Maarten | 1.79 | NA |
| 740 | Sint Maarten | 1.79 | NA |
| 741 | Curacao | 1.79 | NA |
| 742 | Curacao | 1.79 | NA |
| 743 | Curacao | 1.79 | NA |
| 744 | Aruba | 1.79 | NA |
| 745 | Aruba | 1.79 | NA |
| 746 | Sint Maarten | 1.79 | NA |
| 747 | Sint Maarten | 1.79 | NA |
| 748 | Sint Maarten | 1.79 | NA |
| 749 | Georgia | 1.78 | NA |
| 750 | Brazil | 1.77 | NA |
| 751 | Fiji | 1.73 | NA |
| 752 | Fiji | 1.73 | NA |
| 753 | Georgia | 1.70 | NA |
| 754 | Fiji | 1.69 | NA |
| 755 | Georgia | 1.67 | NA |
| 756 | Tokelau | 1.60 | NA |
| 757 | Cook Islands | 1.60 | NA |
| 758 | Pitcairn Islands | 1.60 | NA |
| 759 | Niue | 1.60 | NA |
| 760 | New Zealand | 1.60 | NA |
| 761 | Singapore | 1.59 | NA |
| 762 | Bulgaria | 1.56 | NA |
| 763 | Bosnia and Herzegovina | 1.56 | NA |
| 764 | Turkey | 1.55 | NA |
| 765 | Pitcairn Islands | 1.54 | NA |
| 766 | Niue | 1.54 | NA |
| 767 | Tokelau | 1.54 | NA |
| 768 | Cook Islands | 1.54 | NA |
| 769 | New Zealand | 1.54 | NA |
| 770 | Turkey | 1.52 | NA |
| 771 | Bulgaria | 1.51 | NA |
| 772 | Bosnia and Herzegovina | 1.51 | NA |
| 773 | Singapore | 1.51 | NA |
| 774 | Georgia | 1.47 | NA |
| 775 | Singapore | 1.45 | NA |
| 776 | Brunei | 1.45 | NA |
| 777 | Bosnia and Herzegovina | 1.44 | NA |
| 778 | Tunisia | 1.44 | NA |
| 779 | Bulgaria | 1.44 | NA |
| 780 | Ghana | 1.43 | NA |
| 781 | Turkey | 1.43 | NA |
| 782 | Tokelau | 1.42 | NA |
| 783 | New Zealand | 1.42 | NA |
| 784 | Pitcairn Islands | 1.42 | NA |
| 785 | Niue | 1.42 | NA |
| 786 | Singapore | 1.42 | NA |
| 787 | Ghana | 1.41 | NA |
| 788 | Bosnia and Herzegovina | 1.41 | NA |
| 789 | Bulgaria | 1.40 | NA |
| 790 | Cook Islands | 1.39 | NA |
| 791 | Niue | 1.39 | NA |
| 792 | Pitcairn Islands | 1.39 | NA |
| 793 | New Zealand | 1.39 | NA |
| 794 | Tokelau | 1.39 | NA |
| 795 | Niue | 1.38 | NA |
| 796 | Pitcairn Islands | 1.38 | NA |
| 797 | Tokelau | 1.38 | NA |
| 798 | New Zealand | 1.38 | NA |
| 799 | Cook Islands | 1.38 | NA |
| 800 | Singapore | 1.37 | NA |
| 801 | Brunei | 1.36 | NA |
| 802 | Tunisia | 1.35 | NA |
| 803 | Tunisia | 1.33 | NA |
| 804 | Cocos (Keeling) Islands | 1.33 | NA |
| 805 | Kiribati | 1.33 | NA |
| 806 | Christmas Island | 1.33 | NA |
| 807 | Nauru | 1.33 | NA |
| 808 | Tuvalu | 1.33 | NA |
| 809 | Norfolk Island | 1.33 | NA |
| 810 | Australia | 1.33 | NA |
| 811 | Turkey | 1.32 | NA |
| 812 | Turkey | 1.32 | NA |
| 813 | Bulgaria | 1.32 | NA |
| 814 | Libya | 1.31 | NA |
| 815 | Bosnia and Herzegovina | 1.31 | NA |
| 816 | Cocos (Keeling) Islands | 1.28 | NA |
| 817 | Kiribati | 1.28 | NA |
| 818 | Christmas Island | 1.28 | NA |
| 819 | Nauru | 1.28 | NA |
| 820 | Tuvalu | 1.28 | NA |
| 821 | Norfolk Island | 1.28 | NA |
| 822 | Australia | 1.28 | NA |
| 823 | Tunisia | 1.28 | NA |
| 824 | Libya | 1.26 | NA |
| 825 | Libya | 1.26 | NA |
| 826 | Liechtenstein | 1.25 | NA |
| 827 | Switzerland | 1.25 | NA |
| 828 | Libya | 1.25 | NA |
| 829 | Cocos (Keeling) Islands | 1.21 | NA |
| 830 | Kiribati | 1.21 | NA |
| 831 | Christmas Island | 1.21 | NA |
| 832 | Australia | 1.21 | NA |
| 833 | Norfolk Island | 1.21 | NA |
| 834 | Nauru | 1.21 | NA |
| 835 | Tuvalu | 1.21 | NA |
| 836 | Libya | 1.21 | NA |
| 837 | Tunisia | 1.21 | NA |
| 838 | Cocos (Keeling) Islands | 1.21 | NA |
| 839 | Kiribati | 1.21 | NA |
| 840 | Nauru | 1.21 | NA |
| 841 | Australia | 1.21 | NA |
| 842 | Norfolk Island | 1.21 | NA |
| 843 | Christmas Island | 1.21 | NA |
| 844 | Switzerland | 1.20 | NA |
| 845 | Liechtenstein | 1.20 | NA |
| 846 | Canada | 1.14 | NA |
| 847 | Canada | 1.13 | NA |
| 848 | Ghana | 1.10 | NA |
| 849 | Cocos (Keeling) Islands | 1.09 | NA |
| 850 | Kiribati | 1.09 | NA |
| 851 | Christmas Island | 1.09 | NA |
| 852 | Nauru | 1.09 | NA |
| 853 | Tuvalu | 1.09 | NA |
| 854 | Norfolk Island | 1.09 | NA |
| 855 | Australia | 1.09 | NA |
| 856 | Switzerland | 1.09 | NA |
| 857 | Liechtenstein | 1.09 | NA |
| 858 | Liechtenstein | 1.08 | NA |
| 859 | Switzerland | 1.08 | NA |
| 860 | Canada | 1.07 | NA |
| 861 | Switzerland | 1.04 | NA |
| 862 | Liechtenstein | 1.04 | NA |
| 863 | Canada | 1.04 | NA |
| 864 | Canada | 1.03 | NA |
| 865 | Panama | 1.00 | NA |
| 866 | Panama | 1.00 | NA |
| 867 | Panama | 1.00 | NA |
| 868 | Bahamas, The | 1.00 | NA |
| 869 | Panama | 1.00 | NA |
| 870 | Bahamas, The | 1.00 | NA |
| 871 | Bahamas, The | 1.00 | NA |
| 872 | Panama | 1.00 | NA |
| 873 | Bahamas, The | 1.00 | NA |
| 874 | Ghana | 0.95 | NA |
| 875 | Cuba | 0.93 | NA |
| 876 | Cuba | 0.93 | NA |
| 877 | Cuba | 0.93 | NA |
| 878 | Cuba | 0.93 | NA |
| 879 | Cuba | 0.92 | NA |
| 880 | Azerbaijan | 0.89 | NA |
| 881 | Azerbaijan | 0.86 | NA |
| 882 | Cayman Islands | 0.85 | NA |
| 883 | Azerbaijan | 0.82 | NA |
| 884 | Azerbaijan | 0.80 | NA |
| 885 | Azerbaijan | 0.80 | NA |
| 886 | Monaco | 0.80 | NA |
| 887 | France | 0.80 | NA |
| 888 | Portugal | 0.80 | NA |
| 889 | Saint Martin | 0.80 | NA |
| 890 | Saint Pierre and Miquelon | 0.80 | NA |
| 891 | San Marino | 0.80 | NA |
| 892 | Spain | 0.80 | NA |
| 893 | Saint Barthelemy | 0.80 | NA |
| 894 | Holy See (Vatican City) | 0.80 | NA |
| 895 | Germany | 0.80 | NA |
| 896 | Greece | 0.80 | NA |
| 897 | Italy | 0.80 | NA |
| 898 | Luxembourg | 0.80 | NA |
| 899 | Montenegro | 0.80 | NA |
| 900 | Andorra | 0.80 | NA |
| 901 | Austria | 0.80 | NA |
| 902 | Belgium | 0.80 | NA |
| 903 | European Union | 0.80 | NA |
| 904 | Ireland | 0.80 | NA |
| 905 | Finland | 0.80 | NA |
| 906 | Netherlands | 0.80 | NA |
| 907 | Saint Martin | 0.77 | NA |
| 908 | Italy | 0.77 | NA |
| 909 | Greece | 0.77 | NA |
| 910 | Saint Barthelemy | 0.77 | NA |
| 911 | Malta | 0.76 | NA |
| 912 | France | 0.76 | NA |
| 913 | Portugal | 0.76 | NA |
| 914 | Saint Pierre and Miquelon | 0.76 | NA |
| 915 | Slovenia | 0.76 | NA |
| 916 | San Marino | 0.76 | NA |
| 917 | Spain | 0.76 | NA |
| 918 | Holy See (Vatican City) | 0.76 | NA |
| 919 | Germany | 0.76 | NA |
| 920 | Kosovo | 0.76 | NA |
| 921 | Slovakia | 0.76 | NA |
| 922 | Luxembourg | 0.76 | NA |
| 923 | Montenegro | 0.76 | NA |
| 924 | Monaco | 0.76 | NA |
| 925 | Andorra | 0.76 | NA |
| 926 | Austria | 0.76 | NA |
| 927 | Belgium | 0.76 | NA |
| 928 | Cyprus | 0.76 | NA |
| 929 | European Union | 0.76 | NA |
| 930 | Ireland | 0.76 | NA |
| 931 | Finland | 0.76 | NA |
| 932 | Netherlands | 0.76 | NA |
| 933 | Netherlands | 0.73 | NA |
| 934 | France | 0.73 | NA |
| 935 | Portugal | 0.73 | NA |
| 936 | Finland | 0.73 | NA |
| 937 | Ireland | 0.73 | NA |
| 938 | Saint Martin | 0.73 | NA |
| 939 | Saint Pierre and Miquelon | 0.73 | NA |
| 940 | Slovenia | 0.73 | NA |
| 941 | San Marino | 0.73 | NA |
| 942 | Spain | 0.73 | NA |
| 943 | Saint Barthelemy | 0.73 | NA |
| 944 | Holy See (Vatican City) | 0.73 | NA |
| 945 | Germany | 0.73 | NA |
| 946 | Greece | 0.73 | NA |
| 947 | Italy | 0.73 | NA |
| 948 | Kosovo | 0.73 | NA |
| 949 | Luxembourg | 0.73 | NA |
| 950 | Montenegro | 0.73 | NA |
| 951 | Monaco | 0.73 | NA |
| 952 | Austria | 0.73 | NA |
| 953 | Belgium | 0.73 | NA |
| 954 | European Union | 0.73 | NA |
| 955 | Saint Barthelemy | 0.73 | NA |
| 956 | Saint Martin | 0.73 | NA |
| 957 | Andorra | 0.73 | NA |
| 958 | Malta | 0.72 | NA |
| 959 | Belgium | 0.72 | NA |
| 960 | Montenegro | 0.72 | NA |
| 961 | Netherlands | 0.72 | NA |
| 962 | France | 0.72 | NA |
| 963 | Saint Pierre and Miquelon | 0.72 | NA |
| 964 | Slovenia | 0.72 | NA |
| 965 | Portugal | 0.72 | NA |
| 966 | Finland | 0.72 | NA |
| 967 | Ireland | 0.72 | NA |
| 968 | European Union | 0.72 | NA |
| 969 | Spain | 0.72 | NA |
| 970 | Holy See (Vatican City) | 0.72 | NA |
| 971 | Germany | 0.72 | NA |
| 972 | Kosovo | 0.72 | NA |
| 973 | Slovakia | 0.72 | NA |
| 974 | Luxembourg | 0.72 | NA |
| 975 | Monaco | 0.72 | NA |
| 976 | Austria | 0.72 | NA |
| 977 | Cyprus | 0.72 | NA |
| 978 | Andorra | 0.72 | NA |
| 979 | Italy | 0.72 | NA |
| 980 | Greece | 0.72 | NA |
| 981 | San Marino | 0.72 | NA |
| 982 | Jordan | 0.71 | NA |
| 983 | Jordan | 0.71 | NA |
| 984 | Jordan | 0.71 | NA |
| 985 | Jordan | 0.71 | NA |
| 986 | Jordan | 0.71 | NA |
| 987 | Malta | 0.68 | NA |
| 988 | France | 0.68 | NA |
| 989 | Portugal | 0.68 | NA |
| 990 | Saint Martin | 0.68 | NA |
| 991 | Slovenia | 0.68 | NA |
| 992 | Spain | 0.68 | NA |
| 993 | Saint Barthelemy | 0.68 | NA |
| 994 | Holy See (Vatican City) | 0.68 | NA |
| 995 | Germany | 0.68 | NA |
| 996 | Greece | 0.68 | NA |
| 997 | Italy | 0.68 | NA |
| 998 | Kosovo | 0.68 | NA |
| 999 | Luxembourg | 0.68 | NA |
| 1000 | Montenegro | 0.68 | NA |
| 1001 | Monaco | 0.68 | NA |
| 1002 | Andorra | 0.68 | NA |
| 1003 | Austria | 0.68 | NA |
| 1004 | Belgium | 0.68 | NA |
| 1005 | Cyprus | 0.68 | NA |
| 1006 | European Union | 0.68 | NA |
| 1007 | Ireland | 0.68 | NA |
| 1008 | Finland | 0.68 | NA |
| 1009 | Netherlands | 0.68 | NA |
| 1010 | San Marino | 0.67 | NA |
| 1011 | Saint Pierre and Miquelon | 0.67 | NA |
| 1012 | Saint Helena, Ascension, and Tristan da Cunha | 0.64 | NA |
| 1013 | United Kingdom | 0.64 | NA |
| 1014 | Guernsey | 0.64 | NA |
| 1015 | Gibraltar | 0.64 | NA |
| 1016 | Jersey | 0.64 | NA |
| 1017 | Falkland Islands (Islas Malvinas) | 0.64 | NA |
| 1018 | Isle of Man | 0.64 | NA |
| 1019 | Saint Helena, Ascension, and Tristan da Cunha | 0.62 | NA |
| 1020 | United Kingdom | 0.62 | NA |
| 1021 | Guernsey | 0.62 | NA |
| 1022 | Gibraltar | 0.62 | NA |
| 1023 | Jersey | 0.62 | NA |
| 1024 | Falkland Islands (Islas Malvinas) | 0.62 | NA |
| 1025 | Isle of Man | 0.62 | NA |
| 1026 | Latvia | 0.56 | NA |
| 1027 | Falkland Islands (Islas Malvinas) | 0.55 | NA |
| 1028 | Falkland Islands (Islas Malvinas) | 0.55 | NA |
| 1029 | Latvia | 0.54 | NA |
| 1030 | Isle of Man | 0.54 | NA |
| 1031 | Gibraltar | 0.54 | NA |
| 1032 | Falkland Islands (Islas Malvinas) | 0.54 | NA |
| 1033 | Guernsey | 0.54 | NA |
| 1034 | United Kingdom | 0.54 | NA |
| 1035 | Saint Helena, Ascension, and Tristan da Cunha | 0.54 | NA |
| 1036 | Jersey | 0.54 | NA |
| 1037 | United Kingdom | 0.53 | NA |
| 1038 | Jersey | 0.53 | NA |
| 1039 | Isle of Man | 0.53 | NA |
| 1040 | Latvia | 0.52 | NA |
| 1041 | Latvia | 0.51 | NA |
| 1042 | Saint Helena, Ascension, and Tristan da Cunha | 0.50 | NA |
| 1043 | United Kingdom | 0.50 | NA |
| 1044 | Gibraltar | 0.50 | NA |
| 1045 | Isle of Man | 0.50 | NA |
| 1046 | Jersey | 0.50 | NA |
| 1047 | Guernsey | 0.50 | NA |
| 1048 | Latvia | 0.47 | NA |
| 1049 | Oman | 0.38 | NA |
| 1050 | Oman | 0.38 | NA |
| 1051 | Oman | 0.38 | NA |
| 1052 | Oman | 0.38 | NA |
| 1053 | Oman | 0.38 | NA |
| 1054 | Bahrain | 0.38 | NA |
| 1055 | Bahrain | 0.38 | NA |
| 1056 | Bahrain | 0.38 | NA |
| 1057 | Bahrain | 0.38 | NA |
| 1058 | Bahrain | 0.38 | NA |
| 1059 | Kuwait | 0.29 | NA |
| 1060 | Kuwait | 0.29 | NA |
| 1061 | Kuwait | 0.29 | NA |
| 1062 | Kuwait | 0.28 | NA |
| 1063 | Kuwait | 0.27 | NA |
