CIA - The World Factbook --  Exchange rates   

This entry provides the official value of a country's monetary unit at a given date or over a given period of time, as expressed in units of local currency per US dollar and as determined by international market forces or official fiat. The International Organization for Standardization (ISO) 4217 alphabetic currency code for the national medium of exchange is presented in parenthesis.

| Rank | country | Exchange rates | Date of Information |
| 642 | Papua New Guinea | 3.03 | NA |
| 643 | Peru | 3.01 | NA |
| 644 | Samoa | 2.97 | NA |
| 645 | Peru | 2.91 | NA |
| 646 | Turkmenistan | 2.85 | NA |
| 647 | Turkmenistan | 2.85 | NA |
| 648 | Peru | 2.82 | NA |
| 649 | Poland | 2.81 | NA |
| 650 | Romania | 2.81 | NA |
| 651 | Samoa | 2.78 | NA |
| 652 | Samoa | 2.76 | NA |
| 653 | Papua New Guinea | 2.76 | NA |
| 654 | Papua New Guinea | 2.75 | NA |
| 655 | Lithuania | 2.75 | NA |
| 656 | Suriname | 2.75 | NA |
| 657 | Suriname | 2.75 | NA |
| 658 | Suriname | 2.73 | NA |
| 659 | Suriname | 2.73 | NA |
| 660 | Samoa | 2.71 | NA |
| 661 | Anguilla | 2.70 | NA |
| 662 | Antigua and Barbuda | 2.70 | NA |
| 663 | Antigua and Barbuda | 2.70 | NA |
| 664 | Saint Vincent and the Grenadines | 2.70 | NA |
| 665 | Saint Vincent and the Grenadines | 2.70 | NA |
| 666 | Saint Vincent and the Grenadines | 2.70 | NA |
| 667 | Saint Vincent and the Grenadines | 2.70 | NA |
| 668 | Saint Vincent and the Grenadines | 2.70 | NA |
| 669 | Saint Lucia | 2.70 | NA |
| 670 | Saint Lucia | 2.70 | NA |
| 671 | Saint Lucia | 2.70 | NA |
| 672 | Saint Lucia | 2.70 | NA |
| 673 | Saint Lucia | 2.70 | NA |
| 674 | Saint Kitts and Nevis | 2.70 | NA |
| 675 | Saint Kitts and Nevis | 2.70 | NA |
| 676 | Saint Kitts and Nevis | 2.70 | NA |
| 677 | Saint Kitts and Nevis | 2.70 | NA |
| 678 | Saint Kitts and Nevis | 2.70 | NA |
| 679 | Montserrat | 2.70 | NA |
| 680 | Montserrat | 2.70 | NA |
| 681 | Montserrat | 2.70 | NA |
| 682 | Montserrat | 2.70 | NA |
| 683 | Montserrat | 2.70 | NA |
| 684 | Grenada | 2.70 | NA |
| 685 | Grenada | 2.70 | NA |
| 686 | Grenada | 2.70 | NA |
| 687 | Grenada | 2.70 | NA |
| 688 | Grenada | 2.70 | NA |
| 689 | Dominica | 2.70 | NA |
| 690 | Dominica | 2.70 | NA |
| 691 | Dominica | 2.70 | NA |
| 692 | Dominica | 2.70 | NA |
| 693 | Dominica | 2.70 | NA |
| 694 | Antigua and Barbuda | 2.70 | NA |
| 695 | Antigua and Barbuda | 2.70 | NA |
| 696 | Antigua and Barbuda | 2.70 | NA |
| 697 | Anguilla | 2.70 | NA |
| 698 | Anguilla | 2.70 | NA |
| 699 | Anguilla | 2.70 | NA |
| 700 | Anguilla | 2.70 | NA |
| 701 | Papua New Guinea | 2.70 | NA |
| 702 | Lithuania | 2.66 | NA |
| 703 | Suriname | 2.60 | NA |
| 704 | Lithuania | 2.54 | NA |
| 705 | Romania | 2.50 | NA |
| 706 | Lithuania | 2.48 | NA |
| 707 | Romania | 2.43 | NA |
| 708 | Sudan | 2.36 | NA |
| 709 | Lithuania | 2.33 | NA |
| 710 | Sudan | 2.32 | NA |
| 711 | Poland | 2.30 | NA |
| 712 | Brazil | 2.18 | NA |
| 713 | Sudan | 2.17 | NA |
| 714 | Venezuela | 2.15 | NA |
| 715 | Venezuela | 2.15 | NA |
| 716 | Tonga | 2.14 | NA |
| 717 | Sudan | 2.10 | NA |
| 718 | Sudan | 2.06 | NA |
| 719 | Tonga | 2.03 | NA |
| 720 | Barbados | 2.00 | NA |
| 721 | Brunei | 2.00 | NA |
| 722 | Brunei | 2.00 | NA |
| 723 | Brunei | 2.00 | NA |
| 724 | Belize | 2.00 | NA |
| 725 | Barbados | 2.00 | NA |
| 726 | Belize | 2.00 | NA |
| 727 | Belize | 2.00 | NA |
| 728 | Belize | 2.00 | NA |
| 729 | Belize | 2.00 | NA |
| 730 | Barbados | 2.00 | NA |
| 731 | Barbados | 2.00 | NA |
| 732 | Brazil | 2.00 | NA |
| 733 | Tonga | 1.97 | NA |
| 734 | Tonga | 1.96 | NA |
| 735 | Fiji | 1.90 | NA |
| 736 | Brazil | 1.86 | NA |
| 737 | Brazil | 1.85 | NA |
| 738 | Georgia | 1.80 | NA |
| 739 | Aruba | 1.79 | NA |
| 740 | Sint Maarten | 1.79 | NA |
| 741 | Sint Maarten | 1.79 | NA |
| 742 | Sint Maarten | 1.79 | NA |
| 743 | Sint Maarten | 1.79 | NA |
| 744 | Curacao | 1.79 | NA |
| 745 | Curacao | 1.79 | NA |
| 746 | Curacao | 1.79 | NA |
| 747 | Curacao | 1.79 | NA |
| 748 | Aruba | 1.79 | NA |
| 749 | Aruba | 1.79 | NA |
| 750 | Aruba | 1.79 | NA |
| 751 | Georgia | 1.78 | NA |
| 752 | Brazil | 1.77 | NA |
| 753 | Fiji | 1.73 | NA |
| 754 | Fiji | 1.73 | NA |
| 755 | Georgia | 1.70 | NA |
| 756 | Fiji | 1.69 | NA |
| 757 | Georgia | 1.67 | NA |
| 758 | New Zealand | 1.60 | NA |
| 759 | Pitcairn Islands | 1.60 | NA |
| 760 | Niue | 1.60 | NA |
| 761 | Tokelau | 1.60 | NA |
| 762 | Singapore | 1.59 | NA |
| 763 | Bosnia and Herzegovina | 1.56 | NA |
| 764 | Bulgaria | 1.56 | NA |
| 765 | Turkey | 1.55 | NA |
| 766 | Cook Islands | 1.54 | NA |
| 767 | Niue | 1.54 | NA |
| 768 | Tokelau | 1.54 | NA |
| 769 | New Zealand | 1.54 | NA |
| 770 | Pitcairn Islands | 1.54 | NA |
| 771 | Turkey | 1.52 | NA |
| 772 | Bulgaria | 1.51 | NA |
| 773 | Bosnia and Herzegovina | 1.51 | NA |
| 774 | Singapore | 1.51 | NA |
| 775 | Georgia | 1.47 | NA |
| 776 | Singapore | 1.45 | NA |
| 777 | Brunei | 1.45 | NA |
| 778 | Brunei | 1.45 | NA |
| 779 | Bosnia and Herzegovina | 1.44 | NA |
| 780 | Tunisia | 1.44 | NA |
| 781 | Bulgaria | 1.44 | NA |
| 782 | Turkey | 1.43 | NA |
| 783 | Cook Islands | 1.42 | NA |
| 784 | Pitcairn Islands | 1.42 | NA |
| 785 | Tokelau | 1.42 | NA |
| 786 | New Zealand | 1.42 | NA |
| 787 | Niue | 1.42 | NA |
| 788 | Singapore | 1.42 | NA |
| 789 | Bosnia and Herzegovina | 1.41 | NA |
| 790 | Bulgaria | 1.40 | NA |
| 791 | Cook Islands | 1.40 | NA |
| 792 | New Zealand | 1.40 | NA |
| 793 | Tokelau | 1.40 | NA |
| 794 | Pitcairn Islands | 1.40 | NA |
| 795 | Niue | 1.40 | NA |
| 796 | Ghana | 1.40 | NA |
| 797 | Ghana | 1.40 | NA |
| 798 | Cook Islands | 1.38 | NA |
| 799 | New Zealand | 1.38 | NA |
| 800 | Niue | 1.38 | NA |
| 801 | Tokelau | 1.38 | NA |
| 802 | Pitcairn Islands | 1.38 | NA |
| 803 | Singapore | 1.37 | NA |
| 804 | Tunisia | 1.35 | NA |
| 805 | Tunisia | 1.33 | NA |
| 806 | Australia | 1.33 | NA |
| 807 | Christmas Island | 1.33 | NA |
| 808 | Tuvalu | 1.33 | NA |
| 809 | Kiribati | 1.33 | NA |
| 810 | Norfolk Island | 1.33 | NA |
| 811 | Nauru | 1.33 | NA |
| 812 | Cocos (Keeling) Islands | 1.33 | NA |
| 813 | Turkey | 1.32 | NA |
| 814 | Turkey | 1.32 | NA |
| 815 | Bulgaria | 1.32 | NA |
| 816 | Libya | 1.31 | NA |
| 817 | Bosnia and Herzegovina | 1.31 | NA |
| 818 | Australia | 1.28 | NA |
| 819 | Norfolk Island | 1.28 | NA |
| 820 | Nauru | 1.28 | NA |
| 821 | Kiribati | 1.28 | NA |
| 822 | Cocos (Keeling) Islands | 1.28 | NA |
| 823 | Christmas Island | 1.28 | NA |
| 824 | Tunisia | 1.28 | NA |
| 825 | Libya | 1.26 | NA |
| 826 | Libya | 1.26 | NA |
| 827 | Liechtenstein | 1.25 | NA |
| 828 | Switzerland | 1.25 | NA |
| 829 | Libya | 1.25 | NA |
| 830 | Australia | 1.21 | NA |
| 831 | Christmas Island | 1.21 | NA |
| 832 | Cocos (Keeling) Islands | 1.21 | NA |
| 833 | Tuvalu | 1.21 | NA |
| 834 | Norfolk Island | 1.21 | NA |
| 835 | Nauru | 1.21 | NA |
| 836 | Kiribati | 1.21 | NA |
| 837 | Libya | 1.21 | NA |
| 838 | Tunisia | 1.21 | NA |
| 839 | Australia | 1.21 | NA |
| 840 | Christmas Island | 1.21 | NA |
| 841 | Cocos (Keeling) Islands | 1.21 | NA |
| 842 | Tuvalu | 1.21 | NA |
| 843 | Norfolk Island | 1.21 | NA |
| 844 | Nauru | 1.21 | NA |
| 845 | Kiribati | 1.21 | NA |
| 846 | Liechtenstein | 1.20 | NA |
| 847 | Switzerland | 1.20 | NA |
| 848 | Canada | 1.14 | NA |
| 849 | Canada | 1.13 | NA |
| 850 | Australia | 1.12 | NA |
| 851 | Tuvalu | 1.12 | NA |
| 852 | Norfolk Island | 1.12 | NA |
| 853 | Nauru | 1.12 | NA |
| 854 | Kiribati | 1.12 | NA |
| 855 | Cocos (Keeling) Islands | 1.12 | NA |
| 856 | Christmas Island | 1.12 | NA |
| 857 | Ghana | 1.10 | NA |
| 858 | Liechtenstein | 1.09 | NA |
| 859 | Switzerland | 1.09 | NA |
| 860 | Liechtenstein | 1.08 | NA |
| 861 | Switzerland | 1.08 | NA |
| 862 | Canada | 1.07 | NA |
| 863 | Liechtenstein | 1.07 | NA |
| 864 | Switzerland | 1.07 | NA |
| 865 | Canada | 1.04 | NA |
| 866 | Canada | 1.03 | NA |
| 867 | Bahamas, The | 1.00 | NA |
| 868 | Bahamas, The | 1.00 | NA |
| 869 | Bahamas, The | 1.00 | NA |
| 870 | United States | 1.00 | NA |
| 871 | Panama | 1.00 | NA |
| 872 | Panama | 1.00 | NA |
| 873 | Panama | 1.00 | NA |
| 874 | Panama | 1.00 | NA |
| 875 | Panama | 1.00 | NA |
| 876 | Ecuador | 1.00 | NA |
| 877 | Ecuador | 1.00 | NA |
| 878 | Bahamas, The | 1.00 | NA |
| 879 | Ghana | 0.95 | NA |
| 880 | Cuba | 0.93 | NA |
| 881 | Cuba | 0.93 | NA |
| 882 | Cuba | 0.93 | NA |
| 883 | Cuba | 0.93 | NA |
| 884 | Cuba | 0.92 | NA |
| 885 | Azerbaijan | 0.89 | NA |
| 886 | Azerbaijan | 0.86 | NA |
| 887 | Cayman Islands | 0.85 | NA |
| 888 | Azerbaijan | 0.82 | NA |
| 889 | Azerbaijan | 0.80 | NA |
| 890 | Azerbaijan | 0.80 | NA |
| 891 | Andorra | 0.80 | NA |
| 892 | Spain | 0.80 | NA |
| 893 | San Marino | 0.80 | NA |
| 894 | Saint Pierre and Miquelon | 0.80 | NA |
| 895 | Saint Martin | 0.80 | NA |
| 896 | Netherlands | 0.80 | NA |
| 897 | Montenegro | 0.80 | NA |
| 898 | Monaco | 0.80 | NA |
| 899 | Mayotte | 0.80 | NA |
| 900 | Luxembourg | 0.80 | NA |
| 901 | Italy | 0.80 | NA |
| 902 | Ireland | 0.80 | NA |
| 903 | Holy See (Vatican City) | 0.80 | NA |
| 904 | Greece | 0.80 | NA |
| 905 | Germany | 0.80 | NA |
| 906 | France | 0.80 | NA |
| 907 | Finland | 0.80 | NA |
| 908 | European Union | 0.80 | NA |
| 909 | Saint Barthelemy | 0.80 | NA |
| 910 | Portugal | 0.80 | NA |
| 911 | Belgium | 0.80 | NA |
| 912 | Austria | 0.80 | NA |
| 913 | Cyprus | 0.77 | NA |
| 914 | Netherlands | 0.77 | NA |
| 915 | Slovakia | 0.77 | NA |
| 916 | Portugal | 0.77 | NA |
| 917 | Slovenia | 0.77 | NA |
| 918 | Malta | 0.77 | NA |
| 919 | Akrotiri | 0.77 | NA |
| 920 | Andorra | 0.77 | NA |
| 921 | Austria | 0.77 | NA |
| 922 | Dhekelia | 0.77 | NA |
| 923 | Finland | 0.77 | NA |
| 924 | Spain | 0.77 | NA |
| 925 | San Marino | 0.77 | NA |
| 926 | Saint Pierre and Miquelon | 0.77 | NA |
| 927 | Saint Martin | 0.77 | NA |
| 928 | Saint Barthelemy | 0.77 | NA |
| 929 | Montenegro | 0.77 | NA |
| 930 | Monaco | 0.77 | NA |
| 931 | Mayotte | 0.77 | NA |
| 932 | Luxembourg | 0.77 | NA |
| 933 | Kosovo | 0.77 | NA |
| 934 | Italy | 0.77 | NA |
| 935 | Ireland | 0.77 | NA |
| 936 | European Union | 0.77 | NA |
| 937 | Holy See (Vatican City) | 0.77 | NA |
| 938 | Greece | 0.77 | NA |
| 939 | Germany | 0.77 | NA |
| 940 | France | 0.77 | NA |
| 941 | Belgium | 0.77 | NA |
| 942 | Austria | 0.73 | NA |
| 943 | Finland | 0.73 | NA |
| 944 | Belgium | 0.73 | NA |
| 945 | European Union | 0.73 | NA |
| 946 | Spain | 0.73 | NA |
| 947 | Slovenia | 0.73 | NA |
| 948 | San Marino | 0.73 | NA |
| 949 | Saint Pierre and Miquelon | 0.73 | NA |
| 950 | Saint Martin | 0.73 | NA |
| 951 | Saint Barthelemy | 0.73 | NA |
| 952 | Portugal | 0.73 | NA |
| 953 | Montenegro | 0.73 | NA |
| 954 | Monaco | 0.73 | NA |
| 955 | Mayotte | 0.73 | NA |
| 956 | Luxembourg | 0.73 | NA |
| 957 | Kosovo | 0.73 | NA |
| 958 | Italy | 0.73 | NA |
| 959 | Ireland | 0.73 | NA |
| 960 | Holy See (Vatican City) | 0.73 | NA |
| 961 | Greece | 0.73 | NA |
| 962 | Netherlands | 0.73 | NA |
| 963 | Germany | 0.73 | NA |
| 964 | France | 0.73 | NA |
| 965 | Akrotiri | 0.73 | NA |
| 966 | Saint Barthelemy | 0.73 | NA |
| 967 | Saint Martin | 0.73 | NA |
| 968 | European Union | 0.73 | NA |
| 969 | Dhekelia | 0.73 | NA |
| 970 | Kosovo | 0.73 | NA |
| 971 | Andorra | 0.73 | NA |
| 972 | Slovenia | 0.72 | NA |
| 973 | Cyprus | 0.72 | NA |
| 974 | Slovakia | 0.72 | NA |
| 975 | Andorra | 0.72 | NA |
| 976 | Spain | 0.72 | NA |
| 977 | San Marino | 0.72 | NA |
| 978 | Saint Pierre and Miquelon | 0.72 | NA |
| 979 | Portugal | 0.72 | NA |
| 980 | Italy | 0.72 | NA |
| 981 | Ireland | 0.72 | NA |
| 982 | Holy See (Vatican City) | 0.72 | NA |
| 983 | Greece | 0.72 | NA |
| 984 | Germany | 0.72 | NA |
| 985 | France | 0.72 | NA |
| 986 | Finland | 0.72 | NA |
| 987 | Belgium | 0.72 | NA |
| 988 | Netherlands | 0.72 | NA |
| 989 | Montenegro | 0.72 | NA |
| 990 | Monaco | 0.72 | NA |
| 991 | Mayotte | 0.72 | NA |
| 992 | Malta | 0.72 | NA |
| 993 | Luxembourg | 0.72 | NA |
| 994 | Austria | 0.72 | NA |
| 995 | Jordan | 0.71 | NA |
| 996 | Jordan | 0.71 | NA |
| 997 | Jordan | 0.71 | NA |
| 998 | Jordan | 0.71 | NA |
| 999 | Jordan | 0.71 | NA |
| 1000 | Akrotiri | 0.68 | NA |
| 1001 | Austria | 0.68 | NA |
| 1002 | Belgium | 0.68 | NA |
| 1003 | Cyprus | 0.68 | NA |
| 1004 | Dhekelia | 0.68 | NA |
| 1005 | Andorra | 0.68 | NA |
| 1006 | European Union | 0.68 | NA |
| 1007 | Spain | 0.68 | NA |
| 1008 | Slovenia | 0.68 | NA |
| 1009 | Saint Martin | 0.68 | NA |
| 1010 | Saint Barthelemy | 0.68 | NA |
| 1011 | Portugal | 0.68 | NA |
| 1012 | Netherlands | 0.68 | NA |
| 1013 | Montenegro | 0.68 | NA |
| 1014 | Monaco | 0.68 | NA |
| 1015 | Malta | 0.68 | NA |
| 1016 | Luxembourg | 0.68 | NA |
| 1017 | Kosovo | 0.68 | NA |
| 1018 | Italy | 0.68 | NA |
| 1019 | Ireland | 0.68 | NA |
| 1020 | Holy See (Vatican City) | 0.68 | NA |
| 1021 | Greece | 0.68 | NA |
| 1022 | Germany | 0.68 | NA |
| 1023 | France | 0.68 | NA |
| 1024 | Finland | 0.68 | NA |
| 1025 | Mayotte | 0.67 | NA |
| 1026 | Saint Pierre and Miquelon | 0.67 | NA |
| 1027 | San Marino | 0.67 | NA |
| 1028 | Guernsey | 0.65 | NA |
| 1029 | Isle of Man | 0.65 | NA |
| 1030 | United Kingdom | 0.65 | NA |
| 1031 | Jersey | 0.65 | NA |
| 1032 | Gibraltar | 0.65 | NA |
| 1033 | Saint Helena, Ascension, and Tristan da Cunha | 0.65 | NA |
| 1034 | Isle of Man | 0.64 | NA |
| 1035 | Jersey | 0.64 | NA |
| 1036 | United Kingdom | 0.64 | NA |
| 1037 | Latvia | 0.56 | NA |
| 1038 | Falkland Islands (Islas Malvinas) | 0.55 | NA |
| 1039 | Falkland Islands (Islas Malvinas) | 0.55 | NA |
| 1040 | Saint Helena, Ascension, and Tristan da Cunha | 0.55 | NA |
| 1041 | Latvia | 0.54 | NA |
| 1042 | Falkland Islands (Islas Malvinas) | 0.54 | NA |
| 1043 | Gibraltar | 0.54 | NA |
| 1044 | United Kingdom | 0.54 | NA |
| 1045 | Saint Helena, Ascension, and Tristan da Cunha | 0.54 | NA |
| 1046 | Jersey | 0.54 | NA |
| 1047 | Isle of Man | 0.54 | NA |
| 1048 | Guernsey | 0.54 | NA |
| 1049 | Falkland Islands (Islas Malvinas) | 0.53 | NA |
| 1050 | United Kingdom | 0.53 | NA |
| 1051 | Saint Helena, Ascension, and Tristan da Cunha | 0.53 | NA |
| 1052 | Jersey | 0.53 | NA |
| 1053 | Isle of Man | 0.53 | NA |
| 1054 | Guernsey | 0.53 | NA |
| 1055 | Gibraltar | 0.53 | NA |
| 1056 | Latvia | 0.52 | NA |
| 1057 | Latvia | 0.51 | NA |
| 1058 | Falkland Islands (Islas Malvinas) | 0.50 | NA |
| 1059 | Gibraltar | 0.50 | NA |
| 1060 | Guernsey | 0.50 | NA |
| 1061 | United Kingdom | 0.50 | NA |
| 1062 | Saint Helena, Ascension, and Tristan da Cunha | 0.50 | NA |
| 1063 | Jersey | 0.50 | NA |
| 1064 | Isle of Man | 0.50 | NA |
| 1065 | Latvia | 0.47 | NA |
| 1066 | Cyprus | 0.46 | NA |
| 1067 | Cyprus | 0.43 | NA |
| 1068 | Oman | 0.38 | NA |
| 1069 | Oman | 0.38 | NA |
| 1070 | Oman | 0.38 | NA |
| 1071 | Oman | 0.38 | NA |
| 1072 | Oman | 0.38 | NA |
| 1073 | Bahrain | 0.38 | NA |
| 1074 | Bahrain | 0.38 | NA |
| 1075 | Bahrain | 0.38 | NA |
| 1076 | Bahrain | 0.38 | NA |
| 1077 | Bahrain | 0.38 | NA |
| 1078 | Malta | 0.37 | NA |
| 1079 | Malta | 0.31 | NA |
| 1080 | Kuwait | 0.29 | NA |
| 1081 | Kuwait | 0.29 | NA |
| 1082 | Kuwait | 0.29 | NA |
| 1083 | Kuwait | 0.28 | NA |
| 1084 | Kuwait | 0.27 | NA |
