CIA - The World Factbook --  NATURAL GAS - EXPORTS

Natural gas - exports compares the total natural gas exported in cubic meters (cu m).

| Rank | Country | (CU M) | Date of Information |
| 184 | Sweden | 0 | 2013 est. |
| 185 | Syria | 0 | 2012 est. |
| 186 | Switzerland | 0 | 2013 est. |
| 187 | Thailand | 0 | 2012 est. |
| 188 | Tajikistan | 0 | 2013 est. |
| 189 | Turks and Caicos Islands | 0 | 2012 est. |
| 190 | Tonga | 0 | 2012 est. |
| 191 | Togo | 0 | 2012 est. |
| 192 | Sao Tome and Principe | 0 | 2012 est. |
| 193 | Tunisia | 0 | 2012 est. |
| 194 | Timor-Leste | 0 | 2012 est. |
| 195 | Taiwan | 0 | 2012 est. |
| 196 | Tanzania | 0 | 2012 est. |
| 197 | Uganda | 0 | 2012 est. |
| 198 | Ukraine | 0 | 2012 est. |
| 199 | Burkina Faso | 0 | 2012 est. |
| 200 | Uruguay | 0 | 2012 est. |
| 201 | Saint Vincent and the Grenadines | 0 | 2012 est. |
| 202 | Venezuela | 0 | 2012 est. |
| 203 | British Virgin Islands | 0 | 2012 est. |
| 204 | Vietnam | 0 | 2012 est. |
| 205 | Virgin Islands | 0 | 2012 est. |
| 206 | Namibia | 0 | 2012 est. |
| 207 | West Bank | 0 | 2012 est. |
| 208 | Western Sahara | 0 | 2012 est. |
| 209 | Samoa | 0 | 2012 est. |
| 210 | Swaziland | 0 | 2012 est. |
| 211 | Zambia | 0 | 2012 est. |
| 212 | Zimbabwe | 0 | 2012 est. |


