CIA - The World Factbook --  NATURAL GAS - EXPORTS

Natural gas - exports compares the total natural gas exported in cubic meters (cu m).

| Rank | Country | (CU M) | Date of Information |
| 168 | Portugal | 0 | 2014 est. |
| 169 | Guinea-Bissau | 0 | 2013 est. |
| 170 | Serbia | 0 | 2016 est. |
| 171 | Philippines | 0 | 2016 est. |
| 172 | Puerto Rico | 0 | 2014 est. |
| 173 | Rwanda | 0 | 2013 est. |
| 174 | Saudi Arabia | 0 | 2014 est. |
| 175 | Saint Pierre and Miquelon | 0 | 2013 est. |
| 176 | Saint Kitts and Nevis | 0 | 2013 est. |
| 177 | Seychelles | 0 | 2013 est. |
| 178 | South Africa | 0 | 2013 est. |
| 179 | Senegal | 0 | 2013 est. |
| 180 | Saint Helena, Ascension, and Tristan da Cunha | 0 | 2013 est. |
| 181 | Slovenia | 0 | 2016 est. |
| 182 | Sierra Leone | 0 | 2013 est. |
| 183 | Somalia | 0 | 2013 est. |
| 184 | Saint Lucia | 0 | 2013 est. |
| 185 | Sudan | 0 | 2013 est. |
| 186 | Svalbard | 0 | 2013 est. |
| 187 | Sweden | 0 | 2015 est. |
| 188 | Syria | 0 | 2013 est. |
| 189 | Switzerland | 0 | 2016 est. |
| 190 | Thailand | 0 | 2013 est. |
| 191 | Tajikistan | 0 | 2013 est. |
| 192 | Turks and Caicos Islands | 0 | 2013 est. |
| 193 | Tonga | 0 | 2013 est. |
| 194 | Togo | 0 | 2013 est. |
| 195 | Sao Tome and Principe | 0 | 2013 est. |
| 196 | Tunisia | 0 | 2013 est. |
| 197 | Tuvalu | 0 | 2014 |
| 198 | Taiwan | 0 | 2016 est. |
| 199 | Tanzania | 0 | 2013 est. |
| 200 | Uganda | 0 | 2013 est. |
| 201 | Ukraine | 0 | 2015 est. |
| 202 | Burkina Faso | 0 | 2013 est. |
| 203 | Uruguay | 0 | 2013 est. |
| 204 | Saint Vincent and the Grenadines | 0 | 2013 est. |
| 205 | Venezuela | 0 | 2014 est. |
| 206 | British Virgin Islands | 0 | 2013 est. |
| 207 | Vietnam | 0 | 2013 est. |
| 208 | Virgin Islands | 0 | 2014 est. |
| 209 | Namibia | 0 | 2013 est. |
| 210 | West Bank | 0 | 2013 est. |
| 211 | Western Sahara | 0 | 2013 est. |
| 212 | Samoa | 0 | 2013 est. |
| 213 | Swaziland | 0 | 2013 est. |
| 214 | Zambia | 0 | 2013 est. |
| 215 | Zimbabwe | 0 | 2013 est. |


