CIA - The World Factbook --  Public debt   

This entry records the cumulative total of all government borrowings less repayments that are denominated in a country's home currency. Public debt should not be confused with external debt, which reflects the foreign currency liabilities of both the private and public sector and must be financed out of foreign exchange earnings.

| Rank | country | (% of GDP) | Date of Information |
| 90 | Papua New Guinea | 27.80 | 2010 est. |
| 91 | Indonesia | 26.40 | 2010 est. |
| 92 | Trinidad and Tobago | 26.40 | 2010 est. |
| 93 | Honduras | 26.10 | 2010 est. |
| 94 | Gabon | 25.80 | 2010 est. |
| 95 | Algeria | 25.70 | 2010 est. |
| 96 | Macedonia | 25.70 | 2010 est. |
| 97 | New Zealand | 25.50 | 2010 est. |
| 98 | Venezuela | 25.50 | 2010 est. |
| 99 | Moldova | 25.00 | 2010 est. |
| 100 | Zambia | 24.10 | 2010 est. |
| 101 | Korea, South | 23.70 | 2010 est. |
| 102 | Peru | 23.60 | 2010 est. |
| 103 | Tanzania | 23.30 | 2010 est. |
| 104 | Ecuador | 23.10 | 2010 est. |
| 105 | Paraguay | 22.80 | 2010 est. |
| 106 | Botswana | 22.60 | 2010 est. |
| 107 | Australia | 22.40 | 2010 est. |
| 108 | Uganda | 20.40 | 2010 est. |
| 109 | Angola | 20.30 | 2010 est. |
| 110 | Namibia | 20.00 | 2010 est. |
| 111 | Hong Kong | 18.20 | 2010 est. |
| 112 | China | 17.50 | 2010 est. |
| 113 | Cameroon | 16.80 | 2010 est. |
| 114 | Saudi Arabia | 16.70 | 2010 est. |
| 115 | Bulgaria | 16.20 | 2010 est. |
| 116 | Luxembourg | 16.20 | 2010 est. |
| 117 | Iran | 16.20 | 2010 est. |
| 118 | Kazakhstan | 15.90 | 2010 est. |
| 119 | Gibraltar | 15.50 | 2006 |
| 120 | Nigeria | 13.40 | 2010 est. |
| 121 | Kuwait | 12.60 | 2010 est. |
| 122 | Qatar | 10.30 | 2010 est. |
| 123 | Russia | 9.50 | 2010 est. |
| 124 | Uzbekistan | 9.00 | 2010 est. |
| 125 | Estonia | 7.70 | 2010 est. |
| 126 | Chile | 6.20 | 2010 est. |
| 127 | Wallis and Futuna | 5.60 | 2004 est. |
| 128 | Azerbaijan | 4.60 | 2010 est. |
| 129 | Oman | 4.40 | 2010 est. |
| 130 | Equatorial Guinea | 4.10 | 2010 est. |
| 131 | Libya | 3.30 | 2010 est. |
