CIA - The World Factbook --  Electricity - imports   

This entry is the total imported electricity in kilowatt-hours.

| Rank | country | (kWh) | Date of Information |
| 149 | Western Sahara | 0.00 | 2009 est. |
| 150 | Samoa | 0.00 | 2009 est. |
| 151 | Yemen | 0.00 | 2009 est. |
| 152 | Aruba | 0.00 | 2009 est. |
| 153 | Antigua and Barbuda | 0.00 | 2009 est. |
| 154 | United Arab Emirates | 0.00 | 2009 est. |
| 155 | Angola | 0.00 | 2009 est. |
| 156 | American Samoa | 0.00 | 2009 est. |
| 157 | Australia | 0.00 | 2009 est. |
| 158 | Bahrain | 0.00 | 2009 est. |
| 159 | Barbados | 0.00 | 2009 est. |
| 160 | Bermuda | 0.00 | 2009 est. |
| 161 | Bahamas, The | 0.00 | 2009 est. |
| 162 | Bangladesh | 0.00 | 2009 est. |
| 163 | Belize | 0.00 | 2009 est. |
| 164 | Bolivia | 0.00 | 2010 est. |
| 165 | Burma | 0.00 | 2009 est. |
| 166 | Solomon Islands | 0.00 | 2009 est. |
| 167 | Brunei | 0.00 | 2009 est. |
| 168 | Curacao | 0.00 | 2009 est. |
| 169 | Chad | 0.00 | 2009 est. |
| 170 | Sri Lanka | 0.00 | 2009 est. |
| 171 | Cayman Islands | 0.00 | 2009 est. |
| 172 | Cameroon | 0.00 | 2009 est. |
| 173 | Comoros | 0.00 | 2009 est. |
| 174 | Northern Mariana Islands | 0.00 | January 2009 est. |
| 175 | Central African Republic | 0.00 | 2009 est. |
| 176 | Cuba | 0.00 | 2009 est. |
| 177 | Cape Verde | 0.00 | 2009 est. |
| 178 | Cook Islands | 0.00 | 2009 est. |
| 179 | Cyprus | 0.00 | 2010 est. |
| 180 | Djibouti | 0.00 | 2009 est. |
| 181 | Dominica | 0.00 | 2009 est. |
| 182 | Dominican Republic | 0.00 | 2009 est. |
| 183 | Equatorial Guinea | 0.00 | 2009 est. |
| 184 | Eritrea | 0.00 | 2009 est. |
| 185 | Ethiopia | 0.00 | 2009 est. |
| 186 | Fiji | 0.00 | 2009 est. |
| 187 | Falkland Islands (Islas Malvinas) | 0.00 | 2009 est. |
| 188 | Micronesia, Federated States of | 0.00 | 2002 |
| 189 | Faroe Islands | 0.00 | 2009 est. |
| 190 | French Polynesia | 0.00 | 2009 est. |
| 191 | Gambia, The | 0.00 | 2009 est. |
| 192 | Gabon | 0.00 | 2009 est. |
| 193 | Gibraltar | 0.00 | 2009 est. |
| 194 | Grenada | 0.00 | 2009 est. |
| 195 | Guernsey | 0.00 | 2002 |
| 196 | Greenland | 0.00 | 2009 est. |
| 197 | Guinea | 0.00 | 2009 est. |
| 198 | Guyana | 0.00 | 2009 est. |
| 199 | Haiti | 0.00 | 2010 est. |
| 200 | Honduras | 0.00 | 2009 est. |
| 201 | Iceland | 0.00 | 2009 est. |
| 202 | Indonesia | 0.00 | 2009 est. |
| 203 | Japan | 0.00 | 2009 est. |
| 204 | Jamaica | 0.00 | 2009 est. |
| 205 | Korea, North | 0.00 | 2009 est. |
| 206 | Kiribati | 0.00 | 2009 est. |
| 207 | Korea, South | 0.00 | 2010 |
| 208 | Kuwait | 0.00 | 2009 est. |
| 209 | Liberia | 0.00 | 2009 est. |
| 210 | Madagascar | 0.00 | 2009 est. |
| 211 | Montserrat | 0.00 | 2009 est. |
| 212 | Malawi | 0.00 | 2009 est. |
| 213 | Montenegro | 0.00 | 2009 est. |
| 214 | Mali | 0.00 | 2009 est. |
| 215 | Mauritius | 0.00 | 2009 est. |
