CIA - The World Factbook --  ELECTRICITY - IMPORTS

Electricity - imports is the total imported electricity in kilowatt-hours.

| Rank | Country | (KWH) | Date of Information |
| 122 | Bolivia | 0 | 2013 est. |
| 123 | Burma | 0 | 2013 est. |
| 124 | Solomon Islands | 0 | 2013 est. |
| 125 | Brunei | 0 | 2013 est. |
| 126 | Curacao | 0 | 2009 est. |
| 127 | Chad | 0 | 2013 est. |
| 128 | Sri Lanka | 0 | 2013 est. |
| 129 | Cayman Islands | 0 | 2013 est. |
| 130 | Cameroon | 0 | 2013 est. |
| 131 | Comoros | 0 | 2013 est. |
| 132 | Northern Mariana Islands | 0 | January 2009 est. |
| 133 | Central African Republic | 0 | 2013 est. |
| 134 | Cuba | 0 | 2013 est. |
| 135 | Cabo Verde | 0 | 2013 est. |
| 136 | Cook Islands | 0 | 2013 est. |
| 137 | Cyprus | 0 | 2013 est. |
| 138 | Djibouti | 0 | 2013 est. |
| 139 | Dominica | 0 | 2013 est. |
| 140 | Dominican Republic | 0 | 2013 est. |
| 141 | Equatorial Guinea | 0 | 2013 est. |
| 142 | Eritrea | 0 | 2013 est. |
| 143 | Ethiopia | 0 | 2013 est. |
| 144 | Fiji | 0 | 2013 est. |
| 145 | Falkland Islands (Islas Malvinas) | 0 | 2013 est. |
| 146 | Micronesia, Federated States of | 0 | 2002 |
| 147 | Faroe Islands | 0 | 2013 est. |
| 148 | French Polynesia | 0 | 2013 est. |
| 149 | Gambia, The | 0 | 2013 est. |
| 150 | Gabon | 0 | 2013 est. |
| 151 | Gibraltar | 0 | 2013 est. |
| 152 | Grenada | 0 | 2013 est. |
| 153 | Greenland | 0 | 2013 est. |
| 154 | Guam | 0 | 2013 est. |
| 155 | Guinea | 0 | 2013 est. |
| 156 | Guyana | 0 | 2013 est. |
| 157 | Haiti | 0 | 2013 est. |
| 158 | Iceland | 0 | 2013 est. |
| 159 | Israel | 0 | 2013 est. |
| 160 | Cote d'Ivoire | 0 | 2011 est. |
| 161 | Japan | 0 | 2013 est. |
| 162 | Jamaica | 0 | 2013 est. |
| 163 | Kyrgyzstan | 0 | 2011 est. |
| 164 | Korea, North | 0 | 2013 est. |
| 165 | Kiribati | 0 | 2013 est. |
| 166 | Korea, South | 0 | 2013 est. |
| 167 | Kuwait | 0 | 2013 est. |
| 168 | Liberia | 0 | 2013 est. |
| 169 | Madagascar | 0 | 2013 est. |
| 170 | Montserrat | 0 | 2013 est. |
| 171 | Malawi | 0 | 2013 est. |
| 172 | Mali | 0 | 2013 est. |
| 173 | Mauritius | 0 | 2013 est. |
| 174 | Mauritania | 0 | 2013 est. |
| 175 | Malta | 0 | 2013 est. |
| 176 | Oman | 0 | 2013 est. |
| 177 | Maldives | 0 | 2013 est. |
| 178 | New Caledonia | 0 | 2013 est. |
| 179 | Niue | 0 | 2013 est. |
| 180 | Vanuatu | 0 | 2013 est. |
| 181 | Nigeria | 0 | 2013 est. |
| 182 | Nauru | 0 | 2013 est. |
| 183 | Suriname | 0 | 2013 est. |
| 184 | New Zealand | 0 | 2013 est. |
| 185 | South Sudan | 0 | 2012 est. |
| 186 | Paraguay | 0 | 2013 est. |
| 187 | Peru | 0 | 2012 est. |
| 188 | Pakistan | 0 | 2013 est. |
| 189 | Papua New Guinea | 0 | 2013 est. |
| 190 | Guinea-Bissau | 0 | 2013 est. |
| 191 | Qatar | 0 | 2013 est. |
| 192 | Philippines | 0 | 2013 est. |
| 193 | Puerto Rico | 0 | 2013 est. |
| 194 | Saudi Arabia | 0 | 2013 est. |
| 195 | Saint Pierre and Miquelon | 0 | 2013 est. |
| 196 | Saint Kitts and Nevis | 0 | 2013 est. |
| 197 | Seychelles | 0 | 2013 est. |
| 198 | Senegal | 0 | 2013 est. |
| 199 | Saint Helena, Ascension, and Tristan da Cunha | 0 | 2013 est. |
| 200 | Sierra Leone | 0 | 2013 est. |
| 201 | Singapore | 0 | 2013 est. |
| 202 | Somalia | 0 | 2013 est. |
| 203 | Saint Lucia | 0 | 2013 est. |
| 204 | Sudan | 0 | 2012 est. |
| 205 | Syria | 0 | 2012 est. |
| 206 | Trinidad and Tobago | 0 | 2013 est. |
| 207 | Turks and Caicos Islands | 0 | 2013 est. |
| 208 | Tonga | 0 | 2013 est. |
| 209 | Sao Tome and Principe | 0 | 2013 est. |
| 210 | Timor-Leste | 0 | 2012 est. |
| 211 | Taiwan | 0 | 2013 est. |
| 212 | Turkmenistan | 0 | 2012 est. |
| 213 | Saint Vincent and the Grenadines | 0 | 2013 est. |
| 214 | British Virgin Islands | 0 | 2013 est. |
| 215 | Virgin Islands | 0 | 2013 est. |
| 216 | Western Sahara | 0 | 2013 est. |
| 217 | Samoa | 0 | 2013 est. |
| 218 | Yemen | 0 | 2013 est. |


